onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stopped	trial_id	trial_type	worker_id	junk
3.515	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.588	False	stim	stop_failure	s491	False
5.771	0.85	0.35	2.658	1.0	89.0	stop_signal	89.0	True	0.741	False	stim	go	s491	False
8.432	0.85	0.35	2.658	1.0	71.0	stop_signal	71.0	True	0.636	False	stim	go	s491	False
11.093	0.85	0.35	2.25	1.0	89.0	stop_signal	89.0	True	0.757	False	stim	go	s491	False
13.348	0.85	0.35	2.25	1.0	71.0	stop_signal	71.0	True	0.618	False	stim	go	s491	False
15.602	0.85	0.35	2.386	1.0	71.0	stop_signal	71.0	True	0.784	False	stim	go	s491	False
17.991	0.85	0.35	2.794	0.0	89.0	stop_signal	71.0	True	0.543	False	stim	stop_failure	s491	False
20.788	0.85	0.3	2.386	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s491	False
23.178	0.85	0.35	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s491	False
25.433	0.85	0.4	2.25	1.0	71.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s491	False
27.688	0.85	0.45	2.25	1.0	71.0	stop_signal	71.0	True	0.688	False	stim	stop_failure	s491	False
29.944	0.85	0.4	2.658	1.0	89.0	stop_signal	89.0	True	0.808	False	stim	go	s491	False
32.605	0.85	0.4	2.658	1.0	71.0	stop_signal	71.0	True	0.81	False	stim	go	s491	False
35.267	0.85	0.4	2.25	1.0	89.0	stop_signal	89.0	True	0.786	False	stim	go	s491	False
37.522	0.85	0.4	2.522	1.0	89.0	stop_signal	89.0	True	0.785	False	stim	go	s491	False
40.048	0.85	0.4	2.25	1.0	71.0	stop_signal	71.0	True	0.666	False	stim	go	s491	False
42.311	0.85	0.4	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s491	False
44.836	0.85	0.45	2.522	1.0	71.0	stop_signal	71.0	True	0.797	False	stim	go	s491	False
47.362	0.85	0.45	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s491	False
49.889	0.85	0.5	2.386	1.0	89.0	stop_signal	89.0	True	0.702	False	stim	stop_failure	s491	False
52.28	0.85	0.45	2.522	1.0	89.0	stop_signal	-1.0	True	n/a	True	stim	stop_success	s491	False
54.806	0.85	0.5	2.522	1.0	71.0	stop_signal	71.0	True	0.842	False	stim	go	s491	False
57.331	0.85	0.5	2.386	1.0	71.0	stop_signal	71.0	True	0.95	False	stim	go	s491	False
59.721	0.85	0.5	2.25	1.0	71.0	stop_signal	71.0	True	0.881	False	stim	go	s491	False
61.977	0.85	0.5	2.522	1.0	71.0	stop_signal	71.0	True	0.717	False	stim	go	s491	False
64.503	0.85	0.5	2.794	1.0	71.0	stop_signal	71.0	True	0.548	False	stim	go	s491	False
67.301	0.85	0.5	2.522	1.0	71.0	stop_signal	71.0	True	0.613	False	stim	stop_failure	s491	False
