onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.013	0.5	3.012	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608	False
5.52	0.5	6.226	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.706	probe	AX	s608	False
7.294	0.5	7.293	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608	False
9.801	0.5	10.645	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.844	probe	AX	s608	False
11.305	0.5	11.304	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s608	False
13.811	0.5	14.53	2.452	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.719	probe	AY	s608	False
16.265	0.5	16.264	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s608	False
18.774	0.5	19.667	1.772	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.893	probe	AY	s608	False
20.547	0.5	20.546	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608	False
23.054	0.5	23.728	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.674	probe	AX	s608	False
24.964	0.5	24.963	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608	False
27.472	0.5	28.253	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.781	probe	AX	s608	False
29.384	0.5	29.383	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s608	False
31.894	0.5	32.654	2.588	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.76	probe	AX	s608	False
34.483	0.5	34.482	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s608	False
36.994	0.5	37.806	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.812	probe	AY	s608	False
38.499	0.5	38.498	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s608	False
41.009	0.5	41.766	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.757	probe	BY	s608	False
42.51	0.5	42.509	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s608	False
45.021	0.5	45.8	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.779	probe	BY	s608	False
