onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.011	0.5	3.01	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s617	False
5.521	0.5	5.825	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.304	probe	AX	s617	False
7.702	0.5	7.701	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s617	False
10.205	0.5	10.754	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.549	probe	AY	s617	False
12.524	0.5	12.523	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s617	False
15.031	0.5	15.594	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.563	probe	AY	s617	False
16.671	0.5	16.67	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s617	False
19.175	0.5	19.429	1.908	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.254	probe	BX	s617	False
21.085	0.5	21.084	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s617	False
23.591	0.5	23.912	3.54	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.321	probe	AX	s617	False
27.133	0.5	27.132	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s617	False
29.639	0.5	29.962	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.323	probe	BX	s617	False
31.277	0.5	31.276	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s617	False
33.785	0.5	34.113	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.328	probe	BY	s617	False
35.287	0.5	35.286	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s617	False
37.795	0.5	38.123	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.328	probe	AX	s617	False
39.298	0.5	39.297	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s617	False
41.808	0.5	42.109	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.301	probe	AX	s617	False
43.581	0.5	43.58	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s617	False
46.09	0.5	46.335	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.245	probe	BY	s617	False
48.546	0.5	48.545	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s617	False
51.049	0.5	51.33	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.281	probe	AX	s617	False
52.963	0.5	52.962	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s617	False
55.47	0.5	55.693	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.223	probe	BX	s617	False
57.107	0.5	57.106	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s617	False
59.616	0.5	59.896	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.28	probe	AX	s617	False
61.12	0.5	61.119	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s617	False
63.625	0.5	63.943	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.318	probe	AX	s617	False
65.263	0.5	65.262	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s617	False
67.766	0.5	68.031	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.265	probe	AX	s617	False
69.407	0.5	69.406	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s617	False
71.918	0.5	72.213	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.295	probe	BY	s617	False
74.374	0.5	74.373	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s617	False
76.881	0.5	77.14	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.259	probe	AX	s617	False
78.383	0.5	78.382	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s617	False
80.892	0.5	81.211	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.319	probe	BY	s617	False
82.394	0.5	82.393	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s617	False
84.9	0.5	85.193	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.293	probe	AX	s617	False
86.538	0.5	86.537	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s617	False
