onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
1.004	8.5	7.789	0.25	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	66,89,71,82,77	6.785	brief	Q17	s497	False
10.211	8.5	17.204	0.6666666666666666	survey_medley	reverse	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82	6.993	upps	Q32	s497	False
19.417	8.5	23.333	1.0	survey_medley	forward	I am good at resisting temptation.	66,89,71,82,77	3.916	brief	Q09	s497	False
28.692	8.5	35.603	0.75	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	66,89,71,82,77	6.911	grit	Q01	s497	False
37.899	8.5	42.889	0.25	survey_medley	reverse	There are only limited possibilities in my future.	66,89,71,82,77	4.99	future_time	Q30	s497	False
47.308	8.5	50.614	0.75	survey_medley	forward	I refuse things that are bad for me.	66,89,71,82,77	3.306	brief	Q14	s497	False
56.446	8.5	64.637	0.75	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66,89,71,82,77	8.191	grit	Q06	s497	False
65.72	8.5	71.366	0.75	survey_medley	forward	I could do anything I want in the future.	66,89,71,82,77	5.646	future_time	Q27	s497	False
75.062	8.5	81.153	0.75	survey_medley	forward	People would say that I have iron self-discipline.	66,89,71,82,77	6.091	brief	Q16	s497	False
84.201	8.5	90.6	0.0	survey_medley	reverse	I tend to act without thinking when I am really excited.	66,89,71,82	6.399	upps	Q37	s497	False
93.543	8.5	98.612	0.75	survey_medley	forward	I finish whatever I begin.	66,89,71,82,77	5.069	grit	Q07	s497	False
102.612	8.5	109.555	0.75	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	6.943	grit	Q05	s497	False
111.613	8.5	118.314	0.5	survey_medley	reverse	As I get older, I begin to experience time as limited.	66,89,71,82,77	6.701	future_time	Q31	s497	False
120.819	8.5	127.864	0.5	survey_medley	forward	My future is filled with possibilities.	66,89,71,82,77	7.045	future_time	Q24	s497	False
130.842	8.5	135.858	0.5	survey_medley	forward	My future seems infinite to me.	66,89,71,82,77	5.016	future_time	Q26	s497	False
139.844	8.5	143.949	0.5	survey_medley	reverse	I wish I had more self-discipline.	66,89,71,82,77	4.105	brief	Q15	s497	False
148.846	8.5	156.451	0.75	survey_medley	forward	Most of my life lies ahead of me.	66,89,71,82,77	7.605	future_time	Q25	s497	False
157.917	8.5	163.29	0.5	survey_medley	forward	There is plenty of time left in my life to make new plans.	66,89,71,82,77	5.373	future_time	Q28	s497	False
167.395	8.5	171.514	1.0	survey_medley	forward	I am able to work effectively toward long-term goals.	66,89,71,82,77	4.119	brief	Q19	s497	False
176.533	8.5	179.974	0.25	survey_medley	reverse	I say inappropriate things.	66,89,71,82,77	3.441	brief	Q12	s497	False
185.603	8.5	188.094	0.75	survey_medley	forward	Many opportunities await me in the future.	66,89,71,82,77	2.491	future_time	Q22	s497	False
194.605	8.5	198.395	0.5	survey_medley	reverse	I am lazy.	66,89,71,82,77	3.79	brief	Q11	s497	False
203.608	8.5	211.277	0.75	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	7.669	grit	Q03	s497	False
212.813	8.5	219.681	0.0	survey_medley	reverse	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89	6.868	impulsive_venture	Q40	s497	False
222.018	8.5	228.219	1.0	survey_medley	reverse	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	6.201	upps	Q35	s497	False
231.292	8.5	234.993	1.0	survey_medley	forward	I am a hard worker.	66,89,71,82,77	3.701	grit	Q04	s497	False
240.431	8.5	245.342	0.75	survey_medley	reverse	I have trouble concentrating.	66,89,71,82,77	4.911	brief	Q18	s497	False
