onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.011	0.5	3.01	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s572	False
5.517	0.5	5.879	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.362	probe	BY	s572	False
7.157	0.5	7.156	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s572	False
9.663	0.5	10.196	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.533	probe	AY	s572	False
11.165	0.5	11.164	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s572	False
13.673	0.5	14.02	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.347	probe	AX	s572	False
15.72	0.5	15.719	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s572	False
18.227	0.5	18.476	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.249	probe	BY	s572	False
20.003	0.5	20.002	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s572	False
22.51	0.5	22.777	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.267	probe	BX	s572	False
24.15	0.5	24.149	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s572	False
26.654	0.5	27.09	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.436	probe	AX	s572	False
28.297	0.5	28.296	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s572	False
30.801	0.5	31.201	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.4	probe	AX	s572	False
32.308	0.5	32.307	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s572	False
34.815	0.5	35.199	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.384	probe	AX	s572	False
36.319	0.5	36.318	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s572	False
38.828	0.5	39.334	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.506	probe	AY	s572	False
40.873	0.5	40.872	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s572	False
43.38	0.5	43.886	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.506	probe	AX	s572	False
45.836	0.5	45.835	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s572	False
48.34	0.5	48.938	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.598	probe	AX	s572	False
50.251	0.5	50.25	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s572	False
52.758	0.5	53.196	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.438	probe	AX	s572	False
54.26	0.5	54.259	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s572	False
56.767	0.5	57.166	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.399	probe	AX	s572	False
58.677	0.5	58.676	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s572	False
61.183	0.5	61.449	2.18	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.266	probe	BX	s572	False
63.368	0.5	63.367	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s572	False
65.874	0.5	66.25	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.376	probe	AX	s572	False
67.381	0.5	67.38	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s572	False
69.887	0.5	70.148	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.261	probe	BY	s572	False
71.797	0.5	71.796	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s572	False
