onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
3.015	4.056	7.071	-0.534176579793463	draw_card	4.056	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-1.3218491294929358	4.056	1.0	stim	poldrack-single-stim	s646	False	0
7.83	1.5	7.079	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s646	False	0
9.332	0.931	10.263	0.2991567535398709	draw_card	0.931	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	1.2852479741977376	0.931	n/a	stim	poldrack-single-stim	s646	False	1
10.265	2.082	12.347	-2.667509913126796	draw_card	2.082	columbia_card_task_fmri	14.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	3.715586795720213	2.082	n/a	stim	poldrack-single-stim	s646	False	1
12.349	1.177	13.526	-7.117509913126797	end_round	1.177	columbia_card_task_fmri	14.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	6.65234491610439	1.177	2.0	stim	poldrack-single-stim	s646	False	1
14.283	1.5	13.532	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s646	False	0
15.921	0.889	16.81	1.965823420206537	draw_card	0.889	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-0.2045550221110659	0.889	n/a	stim	poldrack-single-stim	s646	False	1
16.815	1.524	18.339	-0.8675099131267969	draw_card	1.524	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	2.116433798201733	1.524	n/a	stim	poldrack-single-stim	s646	False	1
18.34	1.012	19.352	-5.117509913126797	draw_card	1.012	columbia_card_task_fmri	15.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	4.921076627096205	1.012	n/a	stim	poldrack-single-stim	s646	False	1
19.355	0.837	20.192	-12.200843246460128	end_round	0.837	columbia_card_task_fmri	15.0	0.6666666666666667	71.0	-70.0	0.3333333333333333	6.0	4.0	1.0	8.182963219947354	0.837	3.0	stim	poldrack-single-stim	s646	False	1
20.948	1.5	20.197	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s646	False	0
22.79	2.017	24.807	2.799156753539871	draw_card	2.017	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	2.402652049026635	2.017	n/a	stim	poldrack-single-stim	s646	False	1
24.809	1.375	26.184	-0.2675099131267955	draw_card	1.375	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	4.914999842612687	1.375	n/a	stim	poldrack-single-stim	s646	False	1
26.186	1.197	27.383	-4.867509913126797	draw_card	1.197	columbia_card_task_fmri	17.0	0.75	89.0	-75.0	0.25	6.0	3.0	1.0	7.950840759361306	1.197	n/a	stim	poldrack-single-stim	s646	False	1
27.385	1.685	29.07	-12.534176579793463	draw_card	1.685	columbia_card_task_fmri	17.0	0.6666666666666667	89.0	-75.0	0.3333333333333333	6.0	4.0	1.0	11.481577851540507	1.685	4.0	stim	poldrack-single-stim	s646	False	0
29.826	1.5	29.075	n/a	-1.0	2.658	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s646	False	0
31.736	1.844	33.58	4.132490086873203	draw_card	1.844	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	4.488271191198159	1.844	n/a	stim	poldrack-single-stim	s646	False	1
33.582	1.377	34.959	1.132490086873203	draw_card	1.377	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	6.0618052630039045	1.377	n/a	stim	poldrack-single-stim	s646	False	1
34.96	1.545	36.505	-2.867509913126797	draw_card	1.545	columbia_card_task_fmri	24.0	0.6666666666666667	89.0	-60.0	0.3333333333333333	8.0	3.0	2.0	7.711749106487744	1.545	n/a	stim	poldrack-single-stim	s646	False	1
36.508	1.551	38.059	-8.467509913126799	end_round	1.551	columbia_card_task_fmri	24.0	0.6	71.0	-60.0	0.4	8.0	4.0	2.0	9.264586066963446	1.551	3.0	stim	poldrack-single-stim	s646	False	1
38.812	1.5	38.061	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s646	False	0
40.449	3.387	43.836	4.132490086873203	draw_card	3.387	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	13.145136813026369	3.387	1.0	stim	poldrack-single-stim	s646	False	0
44.593	1.5	43.842	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s646	False	0
