duration	onset	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
2.757	3.014	2.757	5.771	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	2.757	to_hand	poldrack-single-stim	s589	False
0.1	5.773	0.388	6.161	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.388	to_board	poldrack-single-stim	s589	False
0.1	6.164	0.41	6.574	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.41	to_hand	poldrack-single-stim	s589	False
0.1	6.575	0.349	6.924	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.349	to_board	poldrack-single-stim	s589	False
0.1	6.926	0.537	7.463	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.537	to_hand	poldrack-single-stim	s589	False
0.1	7.464	0.325	7.789	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.325	to_board	poldrack-single-stim	s589	False
0.1	7.79	0.757	8.547	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.757	to_hand	poldrack-single-stim	s589	False
0.1	8.549	0.326	8.875	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.326	to_board	poldrack-single-stim	s589	False
1.0	8.88	2.5	8.879	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s589	False
3.595	11.382	3.595	14.977	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	3.595	to_hand	poldrack-single-stim	s589	False
0.1	14.978	0.568	15.546	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.568	to_board	poldrack-single-stim	s589	False
0.1	15.549	0.423	15.972	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.423	to_hand	poldrack-single-stim	s589	False
0.1	15.973	0.325	16.298	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.325	to_board	poldrack-single-stim	s589	False
0.1	16.299	0.454	16.753	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.454	to_hand	poldrack-single-stim	s589	False
0.1	16.755	0.443	17.198	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.443	to_board	poldrack-single-stim	s589	False
1.0	17.202	2.1	17.201	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s589	False
2.267	19.303	2.267	21.57	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	2.267	to_hand	poldrack-single-stim	s589	False
0.1	21.572	0.42	21.992	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.42	to_board	poldrack-single-stim	s589	False
0.1	21.995	1.718	23.713	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	1.718	to_hand	poldrack-single-stim	s589	False
0.1	23.713	0.847	24.56	0	UA_without_intermediate	practice	ward_and_allport	82	2.0	0.847	to_board	poldrack-single-stim	s589	False
0.1	24.563	0.917	25.48	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.917	to_hand	poldrack-single-stim	s589	False
0.1	25.481	0.838	26.319	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.838	to_board	poldrack-single-stim	s589	False
0.1	26.321	0.525	26.846	0	UA_without_intermediate	practice	ward_and_allport	82	2.0	0.525	to_hand	poldrack-single-stim	s589	False
0.1	26.847	0.197	27.044	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.197	to_board	poldrack-single-stim	s589	False
0.1	27.046	0.472	27.518	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.472	to_hand	poldrack-single-stim	s589	False
0.1	27.519	0.323	27.842	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.323	to_board	poldrack-single-stim	s589	False
1.0	27.848	2.2	27.847	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s589	False
2.396	30.051	2.396	32.447	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	2.396	to_hand	poldrack-single-stim	s589	False
0.1	32.448	0.291	32.739	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.291	to_board	poldrack-single-stim	s589	False
0.1	32.741	1.076	33.817	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	1.076	to_hand	poldrack-single-stim	s589	False
0.1	33.819	0.275	34.094	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.275	to_board	poldrack-single-stim	s589	False
0.1	34.097	0.749	34.846	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	0.749	to_hand	poldrack-single-stim	s589	False
0.1	34.847	0.221	35.068	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.221	to_board	poldrack-single-stim	s589	False
1.0	35.072	2.0	35.071	0	UA_without_intermediate	practice	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s589	False
3.357	39.078	3.357	42.435	1	PA_with_intermediate	test	ward_and_allport	71	0.0	3.357	to_hand	poldrack-single-stim	s589	False
0.1	42.437	0.654	43.091	0	PA_with_intermediate	test	ward_and_allport	89	0.0	0.654	to_board	poldrack-single-stim	s589	False
0.1	43.093	0.648	43.741	0	PA_with_intermediate	test	ward_and_allport	71	0.0	0.648	to_hand	poldrack-single-stim	s589	False
0.1	43.743	0.355	44.098	0	PA_with_intermediate	test	ward_and_allport	82	0.0	0.355	to_board	poldrack-single-stim	s589	False
0.1	44.1	0.578	44.678	0	PA_with_intermediate	test	ward_and_allport	89	0.0	0.578	to_hand	poldrack-single-stim	s589	False
0.1	44.68	0.339	45.019	0	PA_with_intermediate	test	ward_and_allport	71	0.0	0.339	to_board	poldrack-single-stim	s589	False
1.0	45.022	2.408	45.021	0	PA_with_intermediate	test	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s589	False
2.793	47.432	2.793	50.225	1	PA_without_intermediate	test	ward_and_allport	71	1.0	2.793	to_hand	poldrack-single-stim	s589	False
0.1	50.226	0.349	50.575	0	PA_without_intermediate	test	ward_and_allport	89	1.0	0.349	to_board	poldrack-single-stim	s589	False
0.1	50.578	0.992	51.57	0	PA_without_intermediate	test	ward_and_allport	71	1.0	0.992	to_hand	poldrack-single-stim	s589	False
0.1	51.571	0.305	51.876	0	PA_without_intermediate	test	ward_and_allport	82	1.0	0.305	to_board	poldrack-single-stim	s589	False
0.1	51.879	0.427	52.306	0	PA_without_intermediate	test	ward_and_allport	71	1.0	0.427	to_hand	poldrack-single-stim	s589	False
0.1	52.306	0.28	52.586	0	PA_without_intermediate	test	ward_and_allport	89	1.0	0.28	to_board	poldrack-single-stim	s589	False
1.0	52.59	2.68	52.589	0	PA_without_intermediate	test	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s589	False
2.745	55.273	2.745	58.018	1	PA_with_intermediate	test	ward_and_allport	89	2.0	2.745	to_hand	poldrack-single-stim	s589	False
0.1	58.019	0.497	58.516	0	PA_with_intermediate	test	ward_and_allport	71	2.0	0.497	to_board	poldrack-single-stim	s589	False
0.1	58.519	0.689	59.208	0	PA_with_intermediate	test	ward_and_allport	89	2.0	0.689	to_hand	poldrack-single-stim	s589	False
0.1	59.209	0.352	59.561	0	PA_with_intermediate	test	ward_and_allport	82	2.0	0.352	to_board	poldrack-single-stim	s589	False
0.1	59.564	0.422	59.986	0	PA_with_intermediate	test	ward_and_allport	71	2.0	0.422	to_hand	poldrack-single-stim	s589	False
0.1	59.987	0.314	60.301	0	PA_with_intermediate	test	ward_and_allport	89	2.0	0.314	to_board	poldrack-single-stim	s589	False
1.0	60.305	4.72	60.304	0	PA_with_intermediate	test	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s589	False
2.716	65.028	2.716	67.744	1	PA_without_intermediate	test	ward_and_allport	89	3.0	2.716	to_hand	poldrack-single-stim	s589	False
0.1	67.746	0.785	68.531	0	PA_without_intermediate	test	ward_and_allport	71	3.0	0.785	to_board	poldrack-single-stim	s589	False
0.1	68.534	0.455	68.989	0	PA_without_intermediate	test	ward_and_allport	89	3.0	0.455	to_hand	poldrack-single-stim	s589	False
0.1	68.991	0.355	69.346	0	PA_without_intermediate	test	ward_and_allport	71	3.0	0.355	to_board	poldrack-single-stim	s589	False
0.1	69.349	0.352	69.701	0	PA_without_intermediate	test	ward_and_allport	89	3.0	0.352	to_hand	poldrack-single-stim	s589	False
0.1	69.703	0.247	69.95	0	PA_without_intermediate	test	ward_and_allport	82	3.0	0.247	to_board	poldrack-single-stim	s589	False
1.0	69.956	3.224	69.955	0	PA_without_intermediate	test	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s589	False
1.969	73.182	1.969	75.151	1	PA_without_intermediate	test	ward_and_allport	71	4.0	1.969	to_hand	poldrack-single-stim	s589	False
0.1	75.152	0.474	75.626	0	PA_without_intermediate	test	ward_and_allport	82	4.0	0.474	to_board	poldrack-single-stim	s589	False
0.1	75.63	0.395	76.025	0	PA_without_intermediate	test	ward_and_allport	71	4.0	0.395	to_hand	poldrack-single-stim	s589	False
