onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stop_response	stopped	trial_id	trial_type	worker_id	junk
3.012	0.85	0.25	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.496	89.0	False	stim	noncrit_nosignal	s591	False
5.263	0.85	0.25	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.607	89.0	False	stim	crit_go	s591	False
7.518	0.85	0.25	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.504	89.0	False	stim	noncrit_signal	s591	False
9.873	0.85	0.25	2.55	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s591	False
12.428	0.85	0.3	2.95	1.0	89.0	motor_selective_stop_signal	89.0	True	0.693	89.0	False	stim	crit_go	s591	False
15.38	0.85	0.3	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.58	89.0	False	stim	crit_stop_failure	s591	False
17.635	0.85	0.25	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.74	89.0	False	stim	crit_go	s591	False
19.986	0.85	0.25	2.55	1.0	89.0	motor_selective_stop_signal	89.0	True	0.663	89.0	False	stim	crit_go	s591	False
22.541	0.85	0.25	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.5	89.0	False	stim	noncrit_signal	s591	False
24.794	0.85	0.25	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.515	89.0	False	stim	noncrit_signal	s591	False
27.149	0.85	0.25	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.508	89.0	False	stim	noncrit_signal	s591	False
29.702	0.85	0.25	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.532	89.0	False	stim	noncrit_signal	s591	False
32.154	0.85	0.25	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.8	89.0	False	stim	crit_go	s591	False
34.505	0.85	0.25	2.65	1.0	89.0	motor_selective_stop_signal	89.0	True	0.493	89.0	False	stim	crit_go	s591	False
37.16	0.85	0.25	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.57	89.0	False	stim	noncrit_nosignal	s591	False
39.711	0.85	0.25	2.75	1.0	89.0	motor_selective_stop_signal	89.0	True	0.595	89.0	False	stim	crit_stop_failure	s591	False
42.467	0.85	0.2	2.55	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s591	False
45.018	0.85	0.25	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.425	89.0	False	stim	noncrit_signal	s591	False
