onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_responses	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
1.009	8.5	1.008		survey_medley	reverse	66,89,71,82,77	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66,89,71,82,77		grit	Q06	s623	True
12.326	8.5	12.325		survey_medley	reverse	66,89,71,82,77	New ideas and projects sometimes distract me from previous ones.	66,89,71,82,77		grit	Q01	s623	True
21.943	8.5	21.942		survey_medley	reverse	66,89,71,82,77	I do certain things that are bad for me, if they are fun.	66,89,71,82,77		brief	Q13	s623	True
31.149	8.5	31.148		survey_medley	forward	66,89,71,82,77	I am good at resisting temptation.	66,89,71,82,77		brief	Q09	s623	True
40.695	8.5	40.694		survey_medley	reverse	66,89,71,82,77	I often act without thinking through all the alternatives.	66,89,71,82,77		brief	Q21	s623	True
50.172	8.5	52.126	1.0	survey_medley	forward	66,89,71,82,77	I am a hard worker.	66,89,71,82,77	1.954	grit	Q04	s623	False
59.379	8.5	62.461	1.0	survey_medley	forward	66,89,71,82,77	There is plenty of time left in my life to make new plans.	66,89,71,82,77	3.082	future_time	Q28	s623	False
69.469	8.5	73.267	0.0	survey_medley	reverse	66,89,71,82,77	I have the sense that time is running out.	66,89,71,82,77	3.798	future_time	Q29	s623	False
80.377	8.5	83.098	0.0	survey_medley	reverse	66,89,71,82,77	I have a hard time breaking bad habits.	66,89,71,82,77	2.721	brief	Q10	s623	False
90.267	8.5	94.467	0.0	survey_medley	reverse	66,89	Do you sometimes like doing things that are a bit frightening?	66,89,71,82,77	4.2	impulsive_venture	Q39	s623	False
99.405	8.5	104.929	1.0	survey_medley	forward	66,89,71,82,77	I finish whatever I begin.	66,89,71,82,77	5.524	grit	Q07	s623	False
109.771	8.5	112.935	1.0	survey_medley	forward	66,89,71,82,77	Setbacks don't discourage me.	66,89,71,82,77	3.164	grit	Q02	s623	False
119.455	8.5	123.058	0.5	survey_medley	forward	66,89,71,82,77	People would say that I have iron self-discipline.	66,89,71,82,77	3.603	brief	Q16	s623	False
129.612	8.5	135.264		survey_medley	reverse	66,89,71,82	When I am really excited, I tend not to think of the consequences of my actions.	66,89,71,82,77	5.652	upps	Q36	s623	True
138.819	8.5	142.391	1.0	survey_medley	forward	66,89,71,82,77	I am able to work effectively toward long-term goals.	66,89,71,82,77	3.572	brief	Q19	s623	False
149.997	8.5	157.087	0.75	survey_medley	reverse	66,89,71,82,77	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66,89,71,82,77	7.09	brief	Q20	s623	False
159.272	8.5	163.452	0.0	survey_medley	reverse	66,89,71,82,77	As I get older, I begin to experience time as limited.	66,89,71,82,77	4.18	future_time	Q31	s623	False
168.889	8.5	172.6		survey_medley	reverse	66,89,71,82	Others would say I make bad choices when I am extremely happy about something.	66,89,71,82,77	3.711	upps	Q33	s623	True
