onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stop_response	stopped	trial_id	trial_type	worker_id	junk
3.009	0.85	0.1	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.662	89.0	False	stim	noncrit_nosignal	s465	False
5.361	0.85	0.1	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.626	89.0	False	stim	crit_go	s465	False
7.613	0.85	0.1	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.91	89.0	False	stim	noncrit_signal	s465	False
10.065	0.85	0.1	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.704	89.0	False	stim	crit_go	s465	False
12.418	0.85	0.1	2.65	1.0	71.0	motor_selective_stop_signal	71.0	True	0.646	89.0	False	stim	noncrit_signal	s465	False
15.07	0.85	0.1	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.75	89.0	False	stim	noncrit_nosignal	s465	False
17.322	0.85	0.1	2.25	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s465	False
19.574	0.85	0.15	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.494	89.0	False	stim	noncrit_nosignal	s465	False
22.027	0.85	0.15	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.578	89.0	False	stim	noncrit_nosignal	s465	False
24.279	0.85	0.15	2.55	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s465	False
26.832	0.85	0.2	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.466	89.0	False	stim	noncrit_nosignal	s465	False
29.085	0.85	0.2	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.571	89.0	False	stim	noncrit_signal	s465	False
31.437	0.85	0.2	2.25	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s465	False
33.689	0.85	0.25	2.55	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s465	False
36.242	0.85	0.3	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.527	89.0	False	stim	noncrit_nosignal	s465	False
38.794	0.85	0.3	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.509	89.0	False	stim	noncrit_nosignal	s465	False
41.146	0.85	0.3	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.637	89.0	False	stim	noncrit_nosignal	s465	False
43.498	0.85	0.3	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.657	89.0	False	stim	crit_go	s465	False
45.752	0.85	0.3	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.46	89.0	False	stim	noncrit_signal	s465	False
48.204	0.85	0.3	2.25	0.0	89.0	motor_selective_stop_signal	71.0	True	0.485	89.0	False	stim	crit_go	s465	False
50.456	0.85	0.3	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.458	89.0	False	stim	noncrit_signal	s465	False
52.908	0.85	0.3	2.65	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s465	False
55.56	0.85	0.35	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.46	89.0	False	stim	crit_go	s465	False
58.013	0.85	0.35	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.792	89.0	False	stim	crit_go	s465	False
60.365	0.85	0.35	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.471	89.0	False	stim	noncrit_signal	s465	False
62.618	0.85	0.35	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.645	89.0	False	stim	noncrit_nosignal	s465	False
65.17	0.85	0.35	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.549	89.0	False	stim	crit_go	s465	False
