duration	onset	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
4.509	3.009	4.509	7.518	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	4.509	to_hand	poldrack-single-stim	s234	False
0.1	7.519	0.89	8.409	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.89	to_board	poldrack-single-stim	s234	False
0.1	8.412	0.477	8.889	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.477	to_hand	poldrack-single-stim	s234	False
0.1	8.89	0.633	9.523	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.633	to_board	poldrack-single-stim	s234	False
0.1	9.524	0.717	10.241	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.717	to_hand	poldrack-single-stim	s234	False
0.1	10.242	0.918	11.16	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.918	to_board	poldrack-single-stim	s234	False
0.1	11.162	0.776	11.938	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.776	to_hand	poldrack-single-stim	s234	False
0.1	11.939	0.579	12.518	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.579	to_board	poldrack-single-stim	s234	False
1.0	12.521	2.5	12.52	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s234	False
4.713	15.023	4.713	19.736	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	4.713	to_hand	poldrack-single-stim	s234	False
0.1	19.736	0.534	20.27	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.534	to_board	poldrack-single-stim	s234	False
0.1	20.271	0.742	21.013	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.742	to_hand	poldrack-single-stim	s234	False
0.1	21.014	0.379	21.393	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.379	to_board	poldrack-single-stim	s234	False
0.1	21.395	0.651	22.046	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.651	to_hand	poldrack-single-stim	s234	False
0.1	22.046	0.306	22.352	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.306	to_board	poldrack-single-stim	s234	False
1.0	22.355	2.1	22.354	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s234	False
2.843	24.456	2.843	27.299	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	2.843	to_hand	poldrack-single-stim	s234	False
0.1	27.3	0.348	27.648	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.348	to_board	poldrack-single-stim	s234	False
0.1	27.652	0.671	28.323	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.671	to_hand	poldrack-single-stim	s234	False
0.1	28.323	0.353	28.676	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.353	to_board	poldrack-single-stim	s234	False
0.1	28.678	0.641	29.319	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.641	to_hand	poldrack-single-stim	s234	False
0.1	29.32	0.299	29.619	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.299	to_board	poldrack-single-stim	s234	False
1.0	29.622	2.2	29.621	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s234	False
2.142	31.823	2.142	33.965	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	2.142	to_hand	poldrack-single-stim	s234	False
