onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_responses	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
1.011	8.5	7.169	2.0	survey_medley	reverse	66,89,71,82,77	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66,89,71,82,77	6.158	grit	Q06	s541	False
12.327	8.5	16.185	1.0	survey_medley	reverse	66,89,71,82,77	New ideas and projects sometimes distract me from previous ones.	66,89,71,82,77	3.858	grit	Q01	s541	False
21.94	8.5	27.586	3.0	survey_medley	reverse	66,89,71,82,77	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	5.646	brief	Q13	s541	False
31.147	8.5	35.76	2.0	survey_medley	forward	66,89,71,82,77	I am good at resisting temptation.	66,89,71,82,77	4.613	brief	Q09	s541	False
40.693	8.5	44.603	2.0	survey_medley	reverse	66,89,71,82,77	I often act without thinking through all the alternatives.	66,89,71,82,77	3.91	brief	Q21	s541	False
50.176	8.5	52.679	3.0	survey_medley	forward	66,89,71,82,77	I am a hard worker.	66,89,71,82,77	2.503	grit	Q04	s541	False
59.383	8.5	65.714	3.0	survey_medley	forward	66,89,71,82,77	There is plenty of time left in my life to make new plans.	66,89,71,82,77	6.331	future_time	Q28	s541	False
69.474	8.5	74.851	4.0	survey_medley	forward	66,89,71,82,77	I have the sense that time is running out.	66,89,71,82,77	5.377	future_time	Q29	s541	False
80.382	8.5	83.958	1.0	survey_medley	reverse	66,89,71,82,77	I have a hard time breaking bad habits.	66,89,71,82,77	3.576	brief	Q10	s541	False
90.272	8.5	94.672	1.0	survey_medley	forward	66,89	Do you sometimes like doing things that are a bit frightening?	66,89,71,82,77	4.4	impulsive_venture	Q39	s541	False
99.411	8.5	104.291	3.0	survey_medley	forward	66,89,71,82,77	I finish whatever I begin.	66,89,71,82,77	4.88	grit	Q07	s541	False
109.777	8.5	117.989	3.0	survey_medley	forward	66,89,71,82,77	Setbacks don't discourage me.	66,89,71,82,77	8.212	grit	Q02	s541	False
119.461	8.5	124.616	2.0	survey_medley	forward	66,89,71,82,77	People would say that I have iron self-discipline.	66,89,71,82,77	5.155	brief	Q16	s541	False
129.624	8.5	138.407	3.0	survey_medley	forward	66,89,71,82	When I am really excited, I tend not to think of the consequences of my actions.	66,89,71,82,77	8.783	upps	Q36	s541	False
138.831	8.5	143.258	3.0	survey_medley	forward	66,89,71,82,77	I am able to work effectively toward long-term goals.	66,89,71,82,77	4.427	brief	Q19	s541	False
150.009	8.5	156.711	4.0	survey_medley	reverse	66,89,71,82,77	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66,89,71,82,77	6.702	brief	Q20	s541	False
159.286	8.5	165.116	2.0	survey_medley	forward	66,89,71,82,77	As I get older, I begin to experience time as limited.	66,89,71,82,77	5.83	future_time	Q31	s541	False
168.902	8.5	175.416	2.0	survey_medley	forward	66,89,71,82	Others would say I make bad choices when I am extremely happy about something.	66,89,71,82,77	6.514	upps	Q33	s541	False
177.973	8.5	181.475	1.0	survey_medley	reverse	66,89,71,82,77	Pleasure and fun sometimes keep me from getting work done.	66,89,71,82,77	3.502	brief	Q17	s541	False
186.976	8.5	190.354	3.0	survey_medley	forward	66,89,71,82,77	I am diligent.	66,89,71,82,77	3.378	grit	Q08	s541	False
