duration	onset	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.392	3.013	3.392	6.405	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	3.392	to_hand	poldrack-single-stim	s594	False
0.1	6.407	0.72	7.127	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.72	to_board	poldrack-single-stim	s594	False
0.1	7.13	0.523	7.653	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.523	to_hand	poldrack-single-stim	s594	False
0.1	7.654	0.346	8.0	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.346	to_board	poldrack-single-stim	s594	False
0.1	8.002	0.523	8.525	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.523	to_hand	poldrack-single-stim	s594	False
0.1	8.526	0.312	8.838	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.312	to_board	poldrack-single-stim	s594	False
1.0	8.843	2.5	8.842	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s594	False
2.569	11.346	2.569	13.915	1	UA_with_intermediate	practice	ward_and_allport	71	1.0	2.569	to_hand	poldrack-single-stim	s594	False
0.1	13.917	1.127	15.044	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	1.127	to_board	poldrack-single-stim	s594	False
0.1	15.047	0.331	15.378	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.331	to_hand	poldrack-single-stim	s594	False
0.1	15.378	0.403	15.781	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.403	to_board	poldrack-single-stim	s594	False
0.1	15.783	0.473	16.256	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.473	to_hand	poldrack-single-stim	s594	False
0.1	16.258	0.326	16.584	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.326	to_board	poldrack-single-stim	s594	False
0.1	16.586	0.393	16.979	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.393	to_hand	poldrack-single-stim	s594	False
0.1	16.98	0.254	17.234	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.254	to_board	poldrack-single-stim	s594	False
1.0	17.238	2.1	17.237	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s594	False
2.027	19.34	2.027	21.367	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	2.027	to_hand	poldrack-single-stim	s594	False
0.1	21.369	0.396	21.765	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.396	to_board	poldrack-single-stim	s594	False
0.1	21.768	0.349	22.117	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.349	to_hand	poldrack-single-stim	s594	False
0.1	22.118	0.302	22.42	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.302	to_board	poldrack-single-stim	s594	False
0.1	22.422	0.987	23.409	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.987	to_hand	poldrack-single-stim	s594	False
0.1	23.411	0.268	23.679	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.268	to_board	poldrack-single-stim	s594	False
1.0	23.683	2.2	23.682	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s594	False
1.432	25.884	1.432	27.316	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	1.432	to_hand	poldrack-single-stim	s594	False
0.1	27.317	0.529	27.846	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.529	to_board	poldrack-single-stim	s594	False
0.1	27.849	0.496	28.345	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	0.496	to_hand	poldrack-single-stim	s594	False
0.1	28.345	0.361	28.706	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.361	to_board	poldrack-single-stim	s594	False
0.1	28.709	0.308	29.017	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	0.308	to_hand	poldrack-single-stim	s594	False
0.1	29.017	0.271	29.288	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.271	to_board	poldrack-single-stim	s594	False
1.0	29.291	2.0	29.29	0	UA_without_intermediate	practice	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s594	False
5.21	33.297	5.21	38.507	1	PA_with_intermediate	test	ward_and_allport	71	0.0	5.21	to_hand	poldrack-single-stim	s594	False
0.1	38.508	0.676	39.184	0	PA_with_intermediate	test	ward_and_allport	89	0.0	0.676	to_board	poldrack-single-stim	s594	False
0.1	39.187	0.337	39.524	0	PA_with_intermediate	test	ward_and_allport	71	0.0	0.337	to_hand	poldrack-single-stim	s594	False
0.1	39.524	0.589	40.113	0	PA_with_intermediate	test	ward_and_allport	82	0.0	0.589	to_board	poldrack-single-stim	s594	False
0.1	40.116	1.939	42.055	0	PA_with_intermediate	test	ward_and_allport	89	0.0	1.939	to_hand	poldrack-single-stim	s594	False
0.1	42.056	0.789	42.845	0	PA_with_intermediate	test	ward_and_allport	82	0.0	0.789	to_board	poldrack-single-stim	s594	False
0.1	42.849	0.611	43.46	0	PA_with_intermediate	test	ward_and_allport	71	0.0	0.611	to_hand	poldrack-single-stim	s594	False
