onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.017	0.5	3.016	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s622	False
5.522	0.5	5.907	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.385	probe	BY	s622	False
7.159	0.5	7.158	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s622	False
9.667	0.5	10.289	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.622	probe	AY	s622	False
11.17	0.5	11.169	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
13.676	0.5	14.063	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.387	probe	AX	s622	False
15.724	0.5	15.723	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s622	False
18.234	0.5	18.666	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.432	probe	BY	s622	False
20.008	0.5	20.007	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s622	False
22.514	0.5	22.932	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.418	probe	BX	s622	False
24.151	0.5	24.15	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
26.661	0.5	27.125	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.464	probe	AX	s622	False
28.302	0.5	28.301	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
30.81	0.5	31.334	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.524	probe	AX	s622	False
32.312	0.5	32.311	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
34.82	0.5	35.225	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.405	probe	AX	s622	False
36.322	0.5	36.321	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s622	False
38.831	0.5	39.448	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.617	probe	AY	s622	False
40.877	0.5	40.876	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
43.387	0.5	43.942	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.555	probe	AX	s622	False
45.842	0.5	45.841	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
48.349	0.5	48.928	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.579	probe	AX	s622	False
50.258	0.5	50.257	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
52.767	0.5	53.3	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.533	probe	AX	s622	False
54.269	0.5	54.268	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
56.775	0.5	57.253	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.478	probe	AX	s622	False
58.685	0.5	58.684	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s622	False
61.19	0.5	61.555	2.18	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.365	probe	BX	s622	False
63.373	0.5	63.372	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
65.882	0.5	66.299	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.417	probe	AX	s622	False
67.383	0.5	67.382	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s622	False
69.894	0.5	70.336	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.442	probe	BY	s622	False
71.808	0.5	71.807	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s622	False
74.313	0.5	74.659	2.316	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.346	probe	BX	s622	False
76.631	0.5	76.63	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s622	False
79.14	0.5	79.726	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.586	probe	AY	s622	False
81.46	0.5	81.459	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s622	False
83.965	0.5	84.522	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.557	probe	BX	s622	False
85.603	0.5	85.602	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s622	False
88.111	0.5	88.664	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.553	probe	AY	s622	False
89.616	0.5	89.615	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s622	False
92.119	0.5	92.534	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.415	probe	BY	s622	False
94.029	0.5	94.028	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
96.538	0.5	97.036	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.498	probe	AX	s622	False
98.04	0.5	98.039	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s622	False
100.548	0.5	101.117	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.569	probe	AY	s622	False
102.866	0.5	102.865	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
105.375	0.5	105.833	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.458	probe	AX	s622	False
106.879	0.5	106.878	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s622	False
109.383	0.5	109.911	2.724	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.528	probe	AY	s622	False
112.109	0.5	112.108	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
114.618	0.5	115.207	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.589	probe	AX	s622	False
116.119	0.5	116.118	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
118.626	0.5	119.103	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.477	probe	AX	s622	False
120.263	0.5	120.262	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
122.77	0.5	123.212	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.442	probe	AX	s622	False
124.407	0.5	124.406	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
126.917	0.5	127.447	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.53	probe	AX	s622	False
128.69	0.5	128.689	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s622	False
131.199	0.5	131.618	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.419	probe	BY	s622	False
132.973	0.5	132.972	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
135.482	0.5	135.923	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.441	probe	AX	s622	False
136.986	0.5	136.985	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s622	False
139.49	0.5	139.907	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.417	probe	BY	s622	False
141.943	0.5	141.942	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
144.45	0.5	144.868	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.418	probe	AX	s622	False
146.087	0.5	146.086	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
148.597	0.5	149.113	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.516	probe	AX	s622	False
150.238	0.5	150.237	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s622	False
152.746	0.5	153.082	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.336	probe	BX	s622	False
154.247	0.5	154.246	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s622	False
156.756	0.5	157.11	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.354	probe	BX	s622	False
158.258	0.5	158.257	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
160.762	0.5	161.333	2.316	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.571	probe	AX	s622	False
163.083	0.5	163.082	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s622	False
165.588	0.5	166.113	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.525	probe	AY	s622	False
167.634	0.5	167.633	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
170.143	0.5	170.708	3.948	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.565	probe	AX	s622	False
174.093	0.5	174.092	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
176.599	0.5	177.037	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.438	probe	AX	s622	False
188.754	0.5	188.753	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s622	False
191.26	0.5	191.829	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.569	probe	AY	s622	False
192.898	0.5	192.897	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
195.404	0.5	196.111	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.707	probe	AX	s622	False
197.042	0.5	197.041	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s622	False
199.553	0.5	199.997	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.444	probe	AX	s622	False
