onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
3.007	8.82	11.827	-1.9583788955583827	end_round	8.82	columbia_card_task_fmri	12.0	0.8333333333333334	71.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-2.5115581293456657	8.82	0.0	stim	poldrack-single-stim	s519	False	1
12.581	1.5	11.83	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s519	False	0
14.15	7.022	21.172	-1.1250455622250488	draw_card	7.022	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	0.0970783448629504	7.022	n/a	stim	poldrack-single-stim	s519	False	1
21.174	2.786	23.96	-4.091712228891716	end_round	2.786	columbia_card_task_fmri	14.0	0.8	71.0	-75.0	0.2	6.0	2.0	1.0	2.5286490623864566	2.786	1.0	stim	poldrack-single-stim	s519	False	1
24.713	1.5	23.962	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s519	False	0
26.281	5.624	31.905	0.5416211044416172	draw_card	5.624	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-1.393573277224597	5.624	n/a	stim	poldrack-single-stim	s519	False	1
31.906	5.741	37.647	-2.2917122288917167	draw_card	5.741	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	0.9287053026605108	5.741	2.0	stim	poldrack-single-stim	s519	False	0
38.401	1.5	37.65	n/a	-1.0	2.862	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s519	False	0
40.514	2.072	42.586	1.3749544377749512	draw_card	2.072	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	1.215070505857092	2.072	n/a	stim	poldrack-single-stim	s519	False	1
42.588	3.899	46.487	-1.6917122288917152	draw_card	3.899	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	3.7286100913872886	3.899	n/a	stim	poldrack-single-stim	s519	False	1
46.488	0.924	47.412	-6.291712228891717	end_round	0.924	columbia_card_task_fmri	17.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	6.7656905214329015	0.924	2.0	stim	poldrack-single-stim	s519	False	1
48.165	1.5	47.414	n/a	-1.0	2.726	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s519	False	0
50.142	8.376	58.518	2.708287771108284	draw_card	8.376	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	3.30169062066949	8.376	n/a	stim	poldrack-single-stim	s519	False	1
58.52	0.826	59.346	-0.2917122288917168	end_round	0.826	columbia_card_task_fmri	24.0	0.7142857142857143	71.0	-60.0	0.2857142857142857	8.0	2.0	2.0	4.875907057592713	0.826	1.0	stim	poldrack-single-stim	s519	False	1
60.101	1.5	59.35	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s519	False	0
61.601	3.981	65.582	2.708287771108284	draw_card	3.981	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	11.961719712226175	3.981	n/a	stim	poldrack-single-stim	s519	False	1
65.583	5.127	70.71	-1.0059979431774284	draw_card	5.127	columbia_card_task_fmri	29.0	0.7142857142857143	89.0	-75.0	0.2857142857142857	8.0	2.0	2.0	13.91077047167925	5.127	2.0	stim	poldrack-single-stim	s519	False	0
71.463	1.5	70.712	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s519	False	0
73.033	6.458	79.491	-1.5139344511139363	draw_card	6.458	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	1.019358165610548	6.458	n/a	stim	poldrack-single-stim	s519	False	1
79.493	3.17	82.663	-3.7917122288917167	end_round	3.17	columbia_card_task_fmri	17.0	0.75	71.0	-65.0	0.25	9.0	2.0	2.0	2.435693746376593	3.17	1.0	stim	poldrack-single-stim	s519	False	1
83.416	1.5	82.665	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s519	False	0
85.121	6.364	91.485	2.808287771108283	draw_card	6.364	columbia_card_task_fmri	14.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	-0.3712449498675241	6.364	1.0	stim	poldrack-single-stim	s519	False	0
92.238	1.5	91.487	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s519	False	0
94.011	13.928	107.939	-1.2917122288917169	draw_card	13.928	columbia_card_task_fmri	15.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	-1.071216488675006	13.928	1.0	stim	poldrack-single-stim	s519	False	0
108.693	1.5	107.942	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s519	False	0
110.263	11.742	122.005	0.3082877711082846	draw_card	11.742	columbia_card_task_fmri	17.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	-0.2712489165901885	11.742	n/a	stim	poldrack-single-stim	s519	False	1
122.008	0.645	122.653	-1.5139344511139363	end_round	0.645	columbia_card_task_fmri	17.0	0.7777777777777778	71.0	-65.0	0.2222222222222222	10.0	2.0	2.0	1.019358165610548	0.645	1.0	stim	poldrack-single-stim	s519	False	1
123.406	1.5	122.655	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s519	False	0
125.18	8.769	133.949	-1.1250455622250488	draw_card	8.769	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	12.0	1.0	2.0	-2.138896906617472	8.769	n/a	stim	poldrack-single-stim	s519	False	1
133.95	0.589	134.539	-2.38262131980081	end_round	0.589	columbia_card_task_fmri	13.0	0.8181818181818181	71.0	-70.0	0.1818181818181818	12.0	2.0	2.0	-1.0585645567995172	0.589	1.0	stim	poldrack-single-stim	s519	False	1
135.292	1.5	134.541	n/a	-1.0	2.998	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s519	False	0
137.542	5.836	143.378	-1.1250455622250488	draw_card	5.836	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-80.0	0.1666666666666666	12.0	1.0	2.0	2.333065308465251	5.836	n/a	stim	poldrack-single-stim	s519	False	1
143.379	0.618	143.997	-2.564439501618992	end_round	0.618	columbia_card_task_fmri	15.0	0.8181818181818181	71.0	-80.0	0.1818181818181818	12.0	2.0	2.0	3.5696028611300434	0.618	1.0	stim	poldrack-single-stim	s519	False	1
144.751	1.5	144.0	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s519	False	0
146.321	5.707	152.028	-2.091712228891716	draw_card	5.707	columbia_card_task_fmri	14.0	0.8	89.0	-65.0	0.2	15.0	1.0	3.0	-1.4711996590362126	5.707	n/a	stim	poldrack-single-stim	s519	False	1
152.03	0.416	152.446	-3.220283657463144	end_round	0.416	columbia_card_task_fmri	14.0	0.7857142857142857	71.0	-65.0	0.2142857142857142	15.0	2.0	3.0	-0.6554871780551821	0.416	1.0	stim	poldrack-single-stim	s519	False	1
153.199	1.5	152.448	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s519	False	0
154.701	4.788	159.489	-2.1667122288917167	end_round	4.788	columbia_card_task_fmri	1.0	0.9375	71.0	-45.0	0.0625	16.0	1.0	1.0	-21.93389845647203	4.788	0.0	stim	poldrack-single-stim	s519	False	1
160.242	1.5	159.491	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s519	False	0
161.947	3.895	165.842	-1.2292122288917169	draw_card	3.895	columbia_card_task_fmri	15.0	0.8125	89.0	-70.0	0.1875	16.0	1.0	3.0	0.1052882276740092	3.895	n/a	stim	poldrack-single-stim	s519	False	1
165.844	0.357	166.201	-2.2917122288917167	end_round	0.357	columbia_card_task_fmri	15.0	0.8	71.0	-70.0	0.2	16.0	2.0	3.0	0.9287053026605108	0.357	1.0	stim	poldrack-single-stim	s519	False	1
166.955	1.5	166.204	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s519	False	0
168.526	8.572	177.098	5.708287771108283	draw_card	8.572	columbia_card_task_fmri	30.0	0.7	89.0	-50.0	0.3	10.0	1.0	3.0	3.589220047024355	8.572	n/a	stim	poldrack-single-stim	s519	False	1
177.1	6.04	183.14	3.0416211044416226	draw_card	6.04	columbia_card_task_fmri	30.0	0.6666666666666667	89.0	-50.0	0.3333333333333333	10.0	2.0	3.0	4.64094378452085	6.04	2.0	stim	poldrack-single-stim	s519	False	0
183.893	1.5	183.142	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s519	False	0
185.463	7.459	192.922	5.108287771108284	draw_card	7.459	columbia_card_task_fmri	17.0	0.8666666666666667	89.0	-70.0	0.1333333333333333	15.0	1.0	2.0	-3.496794261257829	7.459	n/a	stim	poldrack-single-stim	s519	False	1
192.925	11.05	203.975	4.279716342536856	draw_card	11.05	columbia_card_task_fmri	17.0	0.8571428571428572	89.0	-70.0	0.1428571428571428	15.0	2.0	2.0	-2.6274902882420434	11.05	n/a	stim	poldrack-single-stim	s519	False	1
203.976	8.136	212.112	3.3236723864928983	end_round	8.136	columbia_card_task_fmri	17.0	0.8461538461538461	71.0	-70.0	0.1538461538461538	15.0	3.0	2.0	-1.681485169480858	8.136	2.0	stim	poldrack-single-stim	s519	False	1
212.866	1.5	212.115	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s519	False	0
