onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
3.017	3.254	6.271	-1.1186289590392642	draw_card	3.254	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-0.7622392539996632	3.254	n/a	stim	poldrack-single-stim	s641	False	1
6.273	3.706	9.979	-3.8519622923725967	end_round	3.706	columbia_card_task_fmri	12.0	0.8	71.0	-70.0	0.2	6.0	2.0	1.0	1.4778294719427407	3.706	1.0	stim	poldrack-single-stim	s641	False	1
10.734	1.5	9.983	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s641	False	0
12.44	1.913	14.353	-0.2852956257059302	draw_card	1.913	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	1.8461203041974412	1.913	n/a	stim	poldrack-single-stim	s641	False	1
14.354	1.231	15.585	-3.251962292372597	draw_card	1.231	columbia_card_task_fmri	14.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	4.277469439930194	1.231	n/a	stim	poldrack-single-stim	s641	False	1
15.586	1.62	17.206	-7.701962292372598	draw_card	1.62	columbia_card_task_fmri	14.0	0.75	89.0	-75.0	0.25	6.0	3.0	1.0	7.215278357330469	1.62	n/a	stim	poldrack-single-stim	s641	False	1
17.208	1.91	19.118	-15.118628959039263	end_round	1.91	columbia_card_task_fmri	14.0	0.6666666666666667	71.0	-75.0	0.3333333333333333	6.0	4.0	1.0	10.631832928751706	1.91	3.0	stim	poldrack-single-stim	s641	False	1
19.877	1.5	19.126	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s641	False	0
21.583	0.5	22.083	1.3813710409607358	draw_card	0.5	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	0.355621336574039	0.5	n/a	stim	poldrack-single-stim	s641	False	1
22.085	0.101	22.186	-1.451962292372598	draw_card	0.101	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	2.677667912769593	0.101	n/a	stim	poldrack-single-stim	s641	False	1
22.188	1.745	23.933	-5.701962292372598	draw_card	1.745	columbia_card_task_fmri	15.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	5.483410896124049	1.745	n/a	stim	poldrack-single-stim	s641	False	1
23.935	0.75	24.685	-12.785295625705928	draw_card	0.75	columbia_card_task_fmri	15.0	0.6666666666666667	89.0	-70.0	0.3333333333333333	6.0	4.0	1.0	8.746383264156655	0.75	n/a	stim	poldrack-single-stim	s641	False	1
24.686	1.346	26.032	-26.9519622923726	end_round	1.346	columbia_card_task_fmri	15.0	0.5	71.0	-70.0	0.5	6.0	5.0	1.0	11.176784684132087	1.346	4.0	stim	poldrack-single-stim	s641	False	1
26.787	1.5	26.036	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s641	False	0
28.56	1.091	29.651	2.2147043742940697	draw_card	1.091	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	2.9640066833790684	1.091	1.0	stim	poldrack-single-stim	s641	False	0
30.407	1.5	29.656	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s641	False	0
32.112	2.278	34.39	3.548037707627402	draw_card	2.278	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	5.05044675873701	2.278	n/a	stim	poldrack-single-stim	s641	False	1
34.392	0.641	35.033	0.5480377076274019	draw_card	0.641	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	6.624540469423252	0.641	n/a	stim	poldrack-single-stim	s641	False	1
35.034	0.665	35.699	-3.451962292372598	draw_card	0.665	columbia_card_task_fmri	24.0	0.6666666666666667	89.0	-60.0	0.3333333333333333	8.0	3.0	2.0	8.275023353884762	0.665	3.0	stim	poldrack-single-stim	s641	False	0
36.456	1.5	35.705	n/a	-1.0	2.658	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s641	False	0
38.366	1.98	40.346	3.548037707627402	draw_card	1.98	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	13.709906930969318	1.98	n/a	stim	poldrack-single-stim	s641	False	1
40.347	2.011	42.358	-0.1662480066583098	draw_card	2.011	columbia_card_task_fmri	29.0	0.7142857142857143	89.0	-75.0	0.2857142857142857	8.0	2.0	2.0	15.658858558164203	2.011	n/a	stim	poldrack-single-stim	s641	False	1
42.36	1.513	43.873	-5.118628959039262	end_round	1.513	columbia_card_task_fmri	29.0	0.6666666666666667	71.0	-75.0	0.3333333333333333	8.0	3.0	2.0	17.702384541671897	1.513	2.0	stim	poldrack-single-stim	s641	False	1
44.625	1.5	43.874	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s641	False	0
46.263	1.39	47.653	-0.6741845145948178	draw_card	1.39	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	2.7683123600894106	1.39	1.0	stim	poldrack-single-stim	s641	False	0
48.41	1.5	47.659	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s641	False	0
50.185	0.523	50.708	3.6480377076274015	draw_card	0.523	columbia_card_task_fmri	14.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	1.3778434703327989	0.523	1.0	stim	poldrack-single-stim	s641	False	0
51.463	1.5	50.712	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s641	False	0
53.306	2.158	55.464	-0.4519622923725981	draw_card	2.158	columbia_card_task_fmri	15.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	0.6779439082510095	2.158	n/a	stim	poldrack-single-stim	s641	False	1
55.466	1.158	56.624	-2.229740070150375	draw_card	1.158	columbia_card_task_fmri	15.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	1.9369430463651227	1.158	n/a	stim	poldrack-single-stim	s641	False	1
56.626	1.091	57.717	-4.451962292372598	draw_card	1.091	columbia_card_task_fmri	15.0	0.75	89.0	-65.0	0.25	10.0	3.0	2.0	3.3186023481173947	1.091	3.0	stim	poldrack-single-stim	s641	False	0
58.472	1.5	57.721	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s641	False	0
60.111	1.326	61.437	1.148037707627403	draw_card	1.326	columbia_card_task_fmri	17.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	1.4778294719427407	1.326	n/a	stim	poldrack-single-stim	s641	False	1
61.439	1.125	62.564	-0.6741845145948178	draw_card	1.125	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	2.7683123600894106	1.125	n/a	stim	poldrack-single-stim	s641	False	1
62.565	2.599	65.164	-2.951962292372598	draw_card	2.599	columbia_card_task_fmri	17.0	0.75	89.0	-65.0	0.25	10.0	3.0	2.0	4.184522036841031	2.599	n/a	stim	poldrack-single-stim	s641	False	1
65.165	1.251	66.416	-5.880533720944025	end_round	1.251	columbia_card_task_fmri	17.0	0.7142857142857143	71.0	-65.0	0.2857142857142857	10.0	4.0	2.0	5.721129072933131	1.251	3.0	stim	poldrack-single-stim	s641	False	1
67.171	1.5	66.42	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s641	False	0
69.014	1.939	70.953	-0.2852956257059302	draw_card	1.939	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	12.0	1.0	2.0	-0.3896204495716269	1.939	n/a	stim	poldrack-single-stim	s641	False	1
70.955	1.409	72.364	-1.5428713832816916	draw_card	1.409	columbia_card_task_fmri	13.0	0.8181818181818181	89.0	-70.0	0.1818181818181818	12.0	2.0	2.0	0.6905945112259957	1.409	n/a	stim	poldrack-single-stim	s641	False	1
72.366	1.644	74.01	-3.0519622923725978	draw_card	1.644	columbia_card_task_fmri	13.0	0.8	89.0	-70.0	0.2	12.0	3.0	2.0	1.8777743214851128	1.644	n/a	stim	poldrack-single-stim	s641	False	1
74.012	1.284	75.296	-4.896406736817043	draw_card	1.284	columbia_card_task_fmri	13.0	0.7777777777777778	89.0	-70.0	0.2222222222222222	12.0	4.0	2.0	3.183999006428458	1.284	n/a	stim	poldrack-single-stim	s641	False	1
75.298	1.033	76.331	-7.201962292372598	draw_card	1.033	columbia_card_task_fmri	13.0	0.75	89.0	-70.0	0.25	12.0	5.0	2.0	4.617483791377381	1.033	n/a	stim	poldrack-single-stim	s641	False	1
76.332	1.105	77.437	-10.16624800665831	end_round	1.105	columbia_card_task_fmri	13.0	0.7142857142857143	71.0	-70.0	0.2857142857142857	12.0	6.0	2.0	6.172834189907384	1.105	5.0	stim	poldrack-single-stim	s641	False	1
78.193	1.5	77.442	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s641	False	0
79.763	0.64	80.403	-0.2852956257059302	draw_card	0.64	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-80.0	0.1666666666666666	12.0	1.0	2.0	4.081902383539436	0.64	1.0	stim	poldrack-single-stim	s641	False	0
81.16	1.5	80.409	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s641	False	0
82.662	0.544	83.206	-1.251962292372597	draw_card	0.544	columbia_card_task_fmri	14.0	0.8	89.0	-65.0	0.2	15.0	1.0	3.0	0.2780032987644318	0.544	1.0	stim	poldrack-single-stim	s641	False	0
83.964	1.5	83.213	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s641	False	0
85.67	0.433	86.103	-1.326962292372598	draw_card	0.433	columbia_card_task_fmri	1.0	0.9375	89.0	-45.0	0.0625	16.0	1.0	1.0	-20.178442927828677	0.433	n/a	stim	poldrack-single-stim	s641	False	1
86.104	0.943	87.047	-1.5186289590392643	draw_card	0.943	columbia_card_task_fmri	1.0	0.9333333333333332	89.0	-45.0	0.0666666666666666	16.0	2.0	1.0	-19.83925250411761	0.943	n/a	stim	poldrack-single-stim	s641	False	1
87.05	1.101	88.151	-1.7376765780868837	draw_card	1.101	columbia_card_task_fmri	1.0	0.9285714285714286	89.0	-45.0	0.0714285714285714	16.0	3.0	1.0	-19.467267874695253	1.101	n/a	stim	poldrack-single-stim	s641	False	1
88.154	2.0	90.154	-1.9904238308341364	draw_card	2.0	columbia_card_task_fmri	1.0	0.9230769230769232	89.0	-45.0	0.0769230769230769	16.0	4.0	1.0	-19.056913027639503	2.0	n/a	stim	poldrack-single-stim	s641	False	1
