onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
3.009	0.913	3.922	0.7944011455275994	draw_card	0.913	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-2.902265015821005	0.913	n/a	stim	poldrack-single-stim	s556	False	1
3.923	0.732	4.655	-1.938932187805733	draw_card	0.732	columbia_card_task_fmri	12.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	-0.6685990974344378	0.732	n/a	stim	poldrack-single-stim	s556	False	1
4.657	1.722	6.379	-6.038932187805735	draw_card	1.722	columbia_card_task_fmri	12.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	2.0314306452252566	1.722	n/a	stim	poldrack-single-stim	s556	False	1
6.381	4.707	11.088	-12.872265521139068	draw_card	4.707	columbia_card_task_fmri	12.0	0.6666666666666667	89.0	-70.0	0.3333333333333333	6.0	4.0	1.0	5.172636549762956	4.707	n/a	stim	poldrack-single-stim	s556	False	1
11.089	3.519	14.608	-26.53893218780573	end_round	3.519	columbia_card_task_fmri	12.0	0.5	71.0	-70.0	0.5	6.0	5.0	1.0	7.512998053531696	3.519	4.0	stim	poldrack-single-stim	s556	False	1
15.36	1.5	14.609	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s556	False	0
17.067	2.379	19.446	1.6277344788609334	draw_card	2.379	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	-0.3012785153528483	2.379	n/a	stim	poldrack-single-stim	s556	False	1
19.447	4.348	23.795	-1.3389321878057334	draw_card	4.348	columbia_card_task_fmri	14.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	2.1241671763143657	4.348	n/a	stim	poldrack-single-stim	s556	False	1
23.796	6.539	30.335	-5.788932187805735	end_round	6.539	columbia_card_task_fmri	14.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	5.05583352289991	6.539	2.0	stim	poldrack-single-stim	s556	False	1
31.087	1.5	30.336	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s556	False	0
32.792	1.295	34.087	3.2944011455275994	draw_card	1.295	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-1.7877123066163847	1.295	n/a	stim	poldrack-single-stim	s556	False	1
34.088	2.022	36.11	0.4610678121942655	draw_card	2.022	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	0.5281554128649333	2.022	n/a	stim	poldrack-single-stim	s556	False	1
36.112	7.428	43.54	-3.7889321878057354	end_round	7.428	columbia_card_task_fmri	15.0	0.75	71.0	-70.0	0.25	6.0	3.0	1.0	3.3274689117455907	7.428	2.0	stim	poldrack-single-stim	s556	False	1
44.293	1.5	43.542	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s556	False	0
46.067	5.512	51.579	4.127734478860933	draw_card	5.512	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	0.8137899890712177	5.512	n/a	stim	poldrack-single-stim	s556	False	1
51.58	0.867	52.447	1.061067812194267	draw_card	0.867	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	3.321402798918669	0.867	n/a	stim	poldrack-single-stim	s556	False	1
52.449	6.645	59.094	-3.5389321878057345	end_round	6.645	columbia_card_task_fmri	17.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	6.35231671173581	6.645	2.0	stim	poldrack-single-stim	s556	False	1
59.847	1.5	59.096	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s556	False	0
61.484	2.597	64.081	5.4610678121942655	draw_card	2.597	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	2.8954324297385767	2.597	n/a	stim	poldrack-single-stim	s556	False	1
64.083	1.276	65.359	2.461067812194265	draw_card	1.276	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	4.466254634641132	1.276	n/a	stim	poldrack-single-stim	s556	False	1
65.361	1.052	66.413	-1.5389321878057345	draw_card	1.052	columbia_card_task_fmri	24.0	0.6666666666666667	89.0	-60.0	0.3333333333333333	8.0	3.0	2.0	6.113585760336754	1.052	3.0	stim	poldrack-single-stim	s556	False	0
67.166	1.5	66.415	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s556	False	0
68.871	4.462	73.333	5.4610678121942655	draw_card	4.462	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	11.5397198379856	4.462	n/a	stim	poldrack-single-stim	s556	False	1
73.335	3.674	77.009	1.7467820979085538	draw_card	3.674	columbia_card_task_fmri	29.0	0.7142857142857143	89.0	-75.0	0.2857142857142857	8.0	2.0	2.0	13.486025928401348	3.674	n/a	stim	poldrack-single-stim	s556	False	1
77.011	7.39	84.401	-3.205598854472399	end_round	7.39	columbia_card_task_fmri	29.0	0.6666666666666667	71.0	-75.0	0.3333333333333333	8.0	3.0	2.0	15.527003457639204	7.39	2.0	stim	poldrack-single-stim	s556	False	1
85.154	1.5	84.403	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s556	False	0
86.928	4.996	91.924	1.238845589972046	draw_card	4.996	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	0.6185756630573351	4.996	n/a	stim	poldrack-single-stim	s556	False	1
91.926	0.487	92.413	-1.0389321878057345	draw_card	0.487	columbia_card_task_fmri	17.0	0.75	89.0	-65.0	0.25	9.0	2.0	2.0	2.0314306452252566	0.487	n/a	stim	poldrack-single-stim	s556	False	1
