onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stop_response	stopped	trial_id	trial_type	worker_id	junk
3.02	0.85	0.35	2.65	1.0	71.0	motor_selective_stop_signal	71.0	True	0.674	71.0	False	stim	crit_go	s621	False
5.675	0.85	0.35	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.645	71.0	False	stim	crit_stop_failure	s621	False
7.931	0.85	0.3	2.65	1.0	89.0	motor_selective_stop_signal	89.0	True	0.441	71.0	False	stim	noncrit_signal	s621	False
10.582	0.85	0.3	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.532	71.0	False	stim	crit_go	s621	False
12.934	0.85	0.3	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.373	71.0	False	stim	noncrit_nosignal	s621	False
15.19	0.85	0.3	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.38	71.0	False	stim	noncrit_nosignal	s621	False
17.446	0.85	0.3	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.555	71.0	False	stim	crit_go	s621	False
19.698	0.85	0.3	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.464	71.0	False	stim	noncrit_nosignal	s621	False
22.053	0.85	0.3	2.55	1.0	89.0	motor_selective_stop_signal	89.0	True	0.317	71.0	False	stim	noncrit_signal	s621	False
24.605	0.85	0.3	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.51	71.0	False	stim	noncrit_nosignal	s621	False
26.957	0.85	0.3	2.45	1.0	71.0	motor_selective_stop_signal	-1.0	True	n/a	71.0	True	stim	crit_stop_success	s621	False
29.412	0.85	0.35	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.395	71.0	False	stim	noncrit_nosignal	s621	False
31.864	0.85	0.35	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.494	71.0	False	stim	crit_stop_failure	s621	False
34.221	0.85	0.3	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.372	71.0	False	stim	noncrit_signal	s621	False
36.475	0.85	0.3	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.462	71.0	False	stim	crit_go	s621	False
