duration	onset	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
4.175	3.01	4.175	7.185	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	4.175	to_hand	poldrack-single-stim	s642	False
0.1	7.187	1.063	8.25	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.063	to_board	poldrack-single-stim	s642	False
0.1	8.253	0.501	8.754	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.501	to_hand	poldrack-single-stim	s642	False
0.1	8.756	0.329	9.085	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.329	to_board	poldrack-single-stim	s642	False
0.1	9.086	0.709	9.795	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.709	to_hand	poldrack-single-stim	s642	False
0.1	9.797	0.308	10.105	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.308	to_board	poldrack-single-stim	s642	False
1.0	10.111	2.5	10.11	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s642	False
2.649	12.613	2.649	15.262	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	2.649	to_hand	poldrack-single-stim	s642	False
0.1	15.264	1.27	16.534	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	1.27	to_board	poldrack-single-stim	s642	False
0.1	16.535	0.387	16.922	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.387	to_hand	poldrack-single-stim	s642	False
0.1	16.923	0.333	17.256	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.333	to_board	poldrack-single-stim	s642	False
0.1	17.259	0.395	17.654	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.395	to_hand	poldrack-single-stim	s642	False
0.1	17.655	0.277	17.932	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.277	to_board	poldrack-single-stim	s642	False
1.0	17.936	2.1	17.935	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s642	False
1.798	20.038	1.798	21.836	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	1.798	to_hand	poldrack-single-stim	s642	False
0.1	21.838	0.38	22.218	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.38	to_board	poldrack-single-stim	s642	False
0.1	22.22	0.848	23.068	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.848	to_hand	poldrack-single-stim	s642	False
0.1	23.069	0.23	23.299	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.23	to_board	poldrack-single-stim	s642	False
0.1	23.3	0.543	23.843	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.543	to_hand	poldrack-single-stim	s642	False
0.1	23.844	0.173	24.017	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.173	to_board	poldrack-single-stim	s642	False
1.0	24.021	2.2	24.02	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s642	False
