onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
3.015	2.855	5.87	0.1878950350724544	draw_card	2.855	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-2.570128111998333	2.855	n/a	stim	poldrack-single-stim	s612	False	1
5.874	0.642	6.516	-2.545438298260878	draw_card	0.642	columbia_card_task_fmri	12.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	-0.3335576956295227	0.642	2.0	stim	poldrack-single-stim	s612	False	0
7.27	1.5	6.519	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s612	False	0
8.841	0.958	9.799	1.0212283684057883	draw_card	0.958	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	0.0342031025208129	0.958	n/a	stim	poldrack-single-stim	s612	False	1
9.8	0.439	10.239	-1.9454382982608784	draw_card	0.439	columbia_card_task_fmri	14.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	2.462327714861189	0.439	n/a	stim	poldrack-single-stim	s612	False	1
10.241	0.384	10.625	-6.39543829826088	draw_card	0.384	columbia_card_task_fmri	14.0	0.75	89.0	-75.0	0.25	6.0	3.0	1.0	5.396782266349128	0.384	n/a	stim	poldrack-single-stim	s612	False	1
10.627	0.864	11.491	-13.812104964927546	draw_card	0.864	columbia_card_task_fmri	14.0	0.6666666666666667	89.0	-75.0	0.3333333333333333	6.0	4.0	1.0	8.81002576620174	0.864	n/a	stim	poldrack-single-stim	s612	False	1
11.491	0.592	12.083	-28.64543829826088	end_round	0.592	columbia_card_task_fmri	14.0	0.5	71.0	-75.0	0.5	6.0	5.0	1.0	11.352682445133595	0.592	4.0	stim	poldrack-single-stim	s612	False	1
12.838	1.5	12.087	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s612	False	0
14.408	0.866	15.274	2.6878950350724544	draw_card	0.866	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-1.454074972549506	0.866	1.0	stim	poldrack-single-stim	s612	False	0
16.028	1.5	15.277	n/a	-1.0	2.862	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s612	False	0
18.141	0.698	18.839	3.5212283684057883	draw_card	0.698	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	1.1505502347453174	0.698	n/a	stim	poldrack-single-stim	s612	False	1
18.842	0.387	19.229	0.4545617017391219	draw_card	0.387	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	3.660755609688529	0.387	2.0	stim	poldrack-single-stim	s612	False	0
19.983	1.5	19.232	n/a	-1.0	2.726	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s612	False	0
21.962	1.08	23.042	4.8545617017391205	draw_card	1.08	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	3.2343700238522004	1.08	n/a	stim	poldrack-single-stim	s612	False	1
23.044	0.382	23.426	1.8545617017391205	draw_card	0.382	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	4.806677233308086	0.382	n/a	stim	poldrack-single-stim	s612	False	1
