onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
1.005	8.5	4.951	5.0	survey_medley	forward	I refuse things that are bad for me.	66,89,71,82,77	3.946	brief	Q14	s172	False
10.144	8.5	11.967	3.0	survey_medley	reverse	I have a hard time breaking bad habits.	66,89,71,82,77	1.823	brief	Q10	s172	False
19.758	8.5	21.682	4.0	survey_medley	reverse	I have trouble concentrating.	66,89,71,82,77	1.924	brief	Q18	s172	False
29.372	8.5	31.135	5.0	survey_medley	reverse	I say inappropriate things.	66,89,71,82,77	1.763	brief	Q12	s172	False
39.667	8.5	43.028	4.0	survey_medley	forward	I could do anything I want in the future.	66,89,71,82,77	3.361	future_time	Q27	s172	False
49.757	8.5	55.249	2.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82	5.492	upps	Q32	s172	False
58.827	8.5	63.234	5.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66,89,71,82,77	4.407	grit	Q06	s172	False
68.985	8.5	70.349	4.0	survey_medley	forward	I am a hard worker.	66,89,71,82,77	1.364	grit	Q04	s172	False
78.871	8.5	81.396	4.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	66,89,71,82,77	2.525	grit	Q01	s172	False
88.554	8.5	91.223	4.0	survey_medley	reverse	I often act without thinking through all the alternatives.	66,89,71,82,77	2.669	brief	Q21	s172	False
98.1	8.5	101.253	4.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	3.153	grit	Q05	s172	False
109.414	8.5	112.636	4.0	survey_medley	forward	Many opportunities await me in the future.	66,89,71,82,77	3.222	future_time	Q22	s172	False
119.028	8.5	121.942	3.0	survey_medley	forward	My future seems infinite to me.	66,89,71,82,77	2.914	future_time	Q26	s172	False
128.235	8.5	132.392	4.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	66,89,71,82,77	4.157	future_time	Q28	s172	False
