duration	onset	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
4.183	3.008	4.183	7.191	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	4.183	to_hand	poldrack-single-stim	s546	False
0.1	7.192	1.468	8.66	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.468	to_board	poldrack-single-stim	s546	False
0.1	8.663	0.419	9.082	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.419	to_hand	poldrack-single-stim	s546	False
0.1	9.084	0.83	9.914	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.83	to_board	poldrack-single-stim	s546	False
0.1	9.915	0.525	10.44	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.525	to_hand	poldrack-single-stim	s546	False
0.1	10.441	0.677	11.118	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.677	to_board	poldrack-single-stim	s546	False
1.0	11.121	2.5	11.12	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s546	False
4.413	13.623	4.413	18.036	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	4.413	to_hand	poldrack-single-stim	s546	False
0.1	18.036	1.101	19.137	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	1.101	to_board	poldrack-single-stim	s546	False
0.1	19.138	0.61	19.748	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.61	to_hand	poldrack-single-stim	s546	False
0.1	19.75	0.743	20.493	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.743	to_board	poldrack-single-stim	s546	False
0.1	20.494	0.532	21.026	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.532	to_hand	poldrack-single-stim	s546	False
0.1	21.026	0.442	21.468	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.442	to_board	poldrack-single-stim	s546	False
1.0	21.471	2.1	21.47	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s546	False
4.095	23.572	4.095	27.667	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	4.095	to_hand	poldrack-single-stim	s546	False
0.1	27.669	0.45	28.119	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.45	to_board	poldrack-single-stim	s546	False
0.1	28.121	0.877	28.998	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.877	to_hand	poldrack-single-stim	s546	False
0.1	28.999	0.492	29.491	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.492	to_board	poldrack-single-stim	s546	False
0.1	29.493	0.909	30.402	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.909	to_hand	poldrack-single-stim	s546	False
0.1	30.402	0.38	30.782	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.38	to_board	poldrack-single-stim	s546	False
1.0	30.785	2.2	30.784	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s546	False
4.684	32.988	4.684	37.672	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	4.684	to_hand	poldrack-single-stim	s546	False
0.1	37.673	0.515	38.188	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.515	to_board	poldrack-single-stim	s546	False
0.1	38.19	0.732	38.922	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	0.732	to_hand	poldrack-single-stim	s546	False
0.1	38.923	0.431	39.354	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.431	to_board	poldrack-single-stim	s546	False
0.1	39.357	0.415	39.772	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	0.415	to_hand	poldrack-single-stim	s546	False
0.1	39.773	0.364	40.137	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.364	to_board	poldrack-single-stim	s546	False
1.0	40.14	2.0	40.139	0	UA_without_intermediate	practice	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s546	False
5.591	44.147	5.591	49.738	1	PA_with_intermediate	test	ward_and_allport	89	0.0	5.591	to_hand	poldrack-single-stim	s546	False
0.1	49.738	0.782	50.52	0	PA_with_intermediate	test	ward_and_allport	82	0.0	0.782	to_board	poldrack-single-stim	s546	False
