onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stop_response	stopped	trial_id	trial_type	worker_id	junk
3.009	0.85	0.4	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.907	71.0	False	stim	crit_go	s130	False
5.362	0.85	0.4	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.582	71.0	False	stim	noncrit_nosignal	s130	False
7.614	0.85	0.4	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.661	71.0	False	stim	noncrit_signal	s130	False
10.066	0.85	0.4	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.672	71.0	False	stim	crit_go	s130	False
12.419	0.85	0.4	2.65	1.0	89.0	motor_selective_stop_signal	89.0	True	0.601	71.0	False	stim	noncrit_signal	s130	False
15.071	0.85	0.4	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.88	71.0	False	stim	crit_go	s130	False
17.324	0.85	0.4	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.484	71.0	False	stim	crit_stop_failure	s130	False
19.576	0.85	0.35	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.547	71.0	False	stim	noncrit_nosignal	s130	False
22.028	0.85	0.35	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.639	71.0	False	stim	noncrit_nosignal	s130	False
24.281	0.85	0.35	2.55	1.0	71.0	motor_selective_stop_signal	-1.0	True	n/a	71.0	True	stim	crit_stop_success	s130	False
26.833	0.85	0.4	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.532	71.0	False	stim	noncrit_nosignal	s130	False
29.086	0.85	0.4	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.574	71.0	False	stim	noncrit_signal	s130	False
31.438	0.85	0.4	2.25	1.0	71.0	motor_selective_stop_signal	-1.0	True	n/a	71.0	True	stim	crit_stop_success	s130	False
33.691	0.85	0.45	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.484	71.0	False	stim	crit_stop_failure	s130	False
36.243	0.85	0.4	2.55	1.0	89.0	motor_selective_stop_signal	89.0	True	0.528	71.0	False	stim	noncrit_nosignal	s130	False
38.795	0.85	0.4	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.868	71.0	False	stim	crit_go	s130	False
41.148	0.85	0.4	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.537	71.0	False	stim	noncrit_nosignal	s130	False
43.5	0.85	0.4	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.436	71.0	False	stim	noncrit_nosignal	s130	False
45.754	0.85	0.4	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.407	71.0	False	stim	noncrit_signal	s130	False
48.205	0.85	0.4	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.484	71.0	False	stim	noncrit_nosignal	s130	False
50.458	0.85	0.4	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.422	71.0	False	stim	noncrit_signal	s130	False
52.91	0.85	0.4	2.65	1.0	71.0	motor_selective_stop_signal	-1.0	True	n/a	71.0	True	stim	crit_stop_success	s130	False
55.562	0.85	0.45	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.507	71.0	False	stim	crit_go	s130	False
58.014	0.85	0.45	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.499	71.0	False	stim	noncrit_nosignal	s130	False
60.366	0.85	0.45	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.462	71.0	False	stim	noncrit_signal	s130	False
62.618	0.85	0.45	2.55	1.0	89.0	motor_selective_stop_signal	89.0	True	0.566	71.0	False	stim	noncrit_nosignal	s130	False
65.171	0.85	0.45	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.381	71.0	False	stim	noncrit_nosignal	s130	False
67.422	0.85	0.45	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.688	71.0	False	stim	crit_go	s130	False
69.674	0.85	0.45	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.561	71.0	False	stim	noncrit_nosignal	s130	False
72.027	0.85	0.45	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.759	71.0	False	stim	crit_go	s130	False
74.279	0.85	0.45	2.65	1.0	89.0	motor_selective_stop_signal	89.0	True	0.525	71.0	False	stim	noncrit_signal	s130	False
76.932	0.85	0.45	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.626	71.0	False	stim	noncrit_signal	s130	False
79.284	0.85	0.45	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.45	71.0	False	stim	noncrit_nosignal	s130	False
81.737	0.85	0.45	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.478	71.0	False	stim	noncrit_signal	s130	False
84.09	0.85	0.45	2.25	0.0	71.0	motor_selective_stop_signal	89.0	True	0.413	71.0	False	stim	crit_stop_failure	s130	False
86.342	0.85	0.4	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.434	71.0	False	stim	noncrit_nosignal	s130	False
88.594	0.85	0.4	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.585	71.0	False	stim	crit_stop_failure	s130	False
90.846	0.85	0.35	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.714	71.0	False	stim	crit_go	s130	False
93.099	0.85	0.35	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.534	71.0	False	stim	crit_stop_failure	s130	False
95.451	0.85	0.3	3.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.807	71.0	False	stim	crit_go	s130	False
98.804	0.85	0.3	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.618	71.0	False	stim	crit_go	s130	False
101.357	0.85	0.3	2.75	1.0	71.0	motor_selective_stop_signal	-1.0	True	n/a	71.0	True	stim	crit_stop_success	s130	False
104.108	0.85	0.35	2.75	1.0	89.0	motor_selective_stop_signal	89.0	True	0.55	71.0	False	stim	noncrit_nosignal	s130	False
106.86	0.85	0.35	2.65	1.0	71.0	motor_selective_stop_signal	71.0	True	0.682	71.0	False	stim	crit_go	s130	False
109.512	0.85	0.35	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.541	71.0	False	stim	crit_stop_failure	s130	False
111.965	0.85	0.3	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.65	71.0	False	stim	crit_go	s130	False
114.217	0.85	0.3	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.699	71.0	False	stim	crit_go	s130	False
116.569	0.85	0.3	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.492	71.0	False	stim	noncrit_nosignal	s130	False
119.021	0.85	0.3	3.05	1.0	71.0	motor_selective_stop_signal	71.0	True	0.723	71.0	False	stim	crit_go	s130	False
122.073	0.85	0.3	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.638	71.0	False	stim	crit_go	s130	False
134.93	0.85	0.3	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.622	71.0	False	stim	noncrit_signal	s130	False
137.182	0.85	0.3	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.434	71.0	False	stim	noncrit_nosignal	s130	False
139.534	0.85	0.3	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.484	71.0	False	stim	noncrit_nosignal	s130	False
141.886	0.85	0.3	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.507	71.0	False	stim	noncrit_nosignal	s130	False
144.238	0.85	0.3	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.557	71.0	False	stim	noncrit_signal	s130	False
146.59	0.85	0.3	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.459	71.0	False	stim	noncrit_nosignal	s130	False
