onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_responses	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
1.013	8.5	5.512	3.0	survey_medley	forward	66,89,71,82,77	I refuse things that are bad for me.	66,89,71,82,77	4.499	brief	Q14	s643	False
10.156	8.5	13.443	2.0	survey_medley	reverse	66,89,71,82,77	I have a hard time breaking bad habits.	66,89,71,82,77	3.287	brief	Q10	s643	False
19.773	8.5	24.544	3.0	survey_medley	reverse	66,89,71,82,77	I have trouble concentrating.	66,89,71,82,77	4.771	brief	Q18	s643	False
29.39	8.5	30.963	1.0	survey_medley	reverse	66,89,71,82,77	I say inappropriate things.	66,89,71,82,77	1.573	brief	Q12	s643	False
39.688	8.5	43.042	5.0	survey_medley	forward	66,89,71,82,77	I could do anything I want in the future.	66,89,71,82,77	3.354	future_time	Q27	s643	False
49.782	8.5	49.781	0.0	survey_medley	forward	66,89,71,82	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82,77	n/a	upps	Q32	s643	True
58.855	8.5	59.432	4.0	survey_medley	reverse	66,89,71,82,77	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66,89,71,82,77	0.577	grit	Q06	s643	False
69.016	8.5	71.856	3.0	survey_medley	forward	66,89,71,82,77	I am a hard worker.	66,89,71,82,77	2.84	grit	Q04	s643	False
78.906	8.5	82.619	1.0	survey_medley	reverse	66,89,71,82,77	New ideas and projects sometimes distract me from previous ones.	66,89,71,82,77	3.713	grit	Q01	s643	False
88.591	8.5	93.409	1.0	survey_medley	reverse	66,89,71,82,77	I often act without thinking through all the alternatives.	66,89,71,82,77	4.818	brief	Q21	s643	False
98.142	8.5	101.389	2.0	survey_medley	reverse	66,89,71,82,77	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	3.247	grit	Q05	s643	False
109.459	8.5	111.502	5.0	survey_medley	forward	66,89,71,82,77	Many opportunities await me in the future.	66,89,71,82,77	2.043	future_time	Q22	s643	False
119.077	8.5	122.205	5.0	survey_medley	forward	66,89,71,82,77	My future seems infinite to me.	66,89,71,82,77	3.128	future_time	Q26	s643	False
128.287	8.5	133.405	3.0	survey_medley	forward	66,89,71,82,77	There is plenty of time left in my life to make new plans.	66,89,71,82,77	5.118	future_time	Q28	s643	False
137.837	8.5	141.426	4.0	survey_medley	reverse	66,89,71,82,77	I am lazy.	66,89,71,82,77	3.589	brief	Q11	s643	False
147.318	8.5	152.088	3.0	survey_medley	forward	66,89,71,82,77	Setbacks don't discourage me.	66,89,71,82,77	4.77	grit	Q02	s643	False
156.526	8.5	164.001	3.0	survey_medley	forward	66,89,71,82	When I am really excited, I tend not to think of the consequences of my actions.	66,89,71,82,77	7.475	upps	Q36	s643	False
166.62	8.5	175.45	2.0	survey_medley	forward	66,89	Do you sometimes like doing things that are a bit frightening?	66,89,71,82,77	8.83	impulsive_venture	Q39	s643	False
177.531	8.5	181.431	2.0	survey_medley	forward	66,89,71,82,77	I am good at resisting temptation.	66,89,71,82,77	3.9	brief	Q09	s643	False
187.418	8.5	191.982	1.0	survey_medley	reverse	66,89,71,82,77	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	4.564	brief	Q13	s643	False
196.56	8.5	201.396	5.0	survey_medley	forward	66,89,71,82,77	I am able to work effectively toward long-term goals.	66,89,71,82,77	4.836	brief	Q19	s643	False
206.926	8.5	212.137	3.0	survey_medley	reverse	66,89,71,82,77	Pleasure and fun sometimes keep me from getting work done.	66,89,71,82,77	5.211	brief	Q17	s643	False
216.611	8.5	224.537	1.0	survey_medley	forward	66,89,71,82	Others would say I make bad choices when I am extremely happy about something.	66,89,71,82,77	7.926	upps	Q33	s643	False
226.771	8.5	231.183	2.0	survey_medley	forward	66,89,71,82,77	There are only limited possibilities in my future.	66,89,71,82,77	4.412	future_time	Q30	s643	False
235.979	8.5	239.01	3.0	survey_medley	forward	66,89,71,82,77	I finish whatever I begin.	66,89,71,82,77	3.031	grit	Q07	s643	False
247.161	8.5	250.805	5.0	survey_medley	forward	66,89,71,82,77	Most of my life lies ahead of me.	66,89,71,82,77	3.644	future_time	Q25	s643	False
256.439	8.5	262.149	3.0	survey_medley	forward	66,89,71,82,77	People would say that I have iron self-discipline.	66,89,71,82,77	5.71	brief	Q16	s643	False
266.057	8.5	270.98	3.0	survey_medley	reverse	66,89,71,82,77	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66,89,71,82,77	4.923	brief	Q20	s643	False
275.131	8.5	280.127	2.0	survey_medley	forward	66,89	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89,71,82,77	4.996	impulsive_venture	Q38	s643	False
284.138	8.5	288.35	5.0	survey_medley	forward	66,89,71,82,77	I expect that I will set many new goals in the future.	66,89,71,82,77	4.212	future_time	Q23	s643	False
298.448	8.5	300.662	1.0	survey_medley	reverse	66,89,71,82,77	I wish I had more self-discipline.	66,89,71,82,77	2.214	brief	Q15	s643	False
307.523	8.5	317.334	3.0	survey_medley	forward	66,89,71,82	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82,77	9.811	upps	Q34	s643	False
317.821	8.5	322.364	4.0	survey_medley	forward	66,89,71,82	I tend to act without thinking when I am really excited.	66,89,71,82,77	4.543	upps	Q37	s643	False
329.615	8.5	331.672	5.0	survey_medley	forward	66,89,71,82,77	My future is filled with possibilities.	66,89,71,82,77	2.057	future_time	Q24	s643	False
338.824	8.5	347.119	4.0	survey_medley	forward	66,89,71,82,77	As I get older, I begin to experience time as limited.	66,89,71,82,77	8.295	future_time	Q31	s643	False
348.307	8.5	350.836	3.0	survey_medley	forward	66,89,71,82,77	I am diligent.	66,89,71,82,77	2.529	grit	Q08	s643	False
358.265	8.5	362.148	4.0	survey_medley	forward	66,89,71,82	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82,77	3.883	upps	Q35	s643	False
370.126	8.5	375.804	3.0	survey_medley	reverse	66,89,71,82,77	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	5.678	grit	Q03	s643	False
379.335	8.5	384.124	2.0	survey_medley	forward	66,89	Would you enjoy the sensation of skiing very fast down a high mountain slope?	66,89,71,82,77	4.789	impulsive_venture	Q40	s643	False
390.854	8.5	394.344	3.0	survey_medley	forward	66,89,71,82,77	I have the sense that time is running out.	66,89,71,82,77	3.49	future_time	Q29	s643	False
