onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.012	0.5	3.011	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s589	False
5.518	0.5	6.016	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.498	probe	AX	s589	False
7.701	0.5	7.7	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s589	False
10.204	0.5	10.835	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.631	probe	AY	s589	False
12.521	0.5	12.52	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s589	False
15.028	0.5	15.836	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.808	probe	AY	s589	False
16.665	0.5	16.664	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s589	False
19.171	0.5	19.615	1.908	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.444	probe	BX	s589	False
21.081	0.5	21.08	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s589	False
23.588	0.5	24.183	3.54	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.595	probe	AX	s589	False
27.135	0.5	27.134	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s589	False
29.641	0.5	30.103	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.462	probe	BX	s589	False
31.279	0.5	31.278	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s589	False
33.786	0.5	34.24	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.454	probe	BY	s589	False
35.289	0.5	35.288	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s589	False
37.798	0.5	38.306	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.508	probe	AX	s589	False
39.3	0.5	39.299	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s589	False
41.81	0.5	42.269	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.459	probe	AX	s589	False
43.583	0.5	43.582	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s589	False
46.091	0.5	46.496	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.405	probe	BY	s589	False
48.549	0.5	48.548	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s589	False
51.055	0.5	51.529	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.474	probe	AX	s589	False
52.965	0.5	52.964	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s589	False
