onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
1.005	8.5	6.658	5.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66,89,71,82,77	5.653	grit	Q06	s525	False
12.32	8.5	15.703	3.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	66,89,71,82,77	3.383	grit	Q01	s525	False
21.935	8.5	25.14	3.0	survey_medley	reverse	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	3.205	brief	Q13	s525	False
31.142	8.5	34.631	2.0	survey_medley	forward	I am good at resisting temptation.	66,89,71,82,77	3.489	brief	Q09	s525	False
40.688	8.5	43.677	4.0	survey_medley	reverse	I often act without thinking through all the alternatives.	66,89,71,82,77	2.989	brief	Q21	s525	False
50.167	8.5	51.691	5.0	survey_medley	forward	I am a hard worker.	66,89,71,82,77	1.524	grit	Q04	s525	False
59.374	8.5	62.35	4.0	survey_medley	forward	There is plenty of time left in my life to make new plans.	66,89,71,82,77	2.976	future_time	Q28	s525	False
69.464	8.5	71.975	2.0	survey_medley	forward	I have the sense that time is running out.	66,89,71,82,77	2.511	future_time	Q29	s525	False
80.371	8.5	82.801	3.0	survey_medley	reverse	I have a hard time breaking bad habits.	66,89,71,82,77	2.43	brief	Q10	s525	False
90.258	8.5	96.743	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	66,89	6.485	impulsive_venture	Q39	s525	False
99.397	8.5	103.832	4.0	survey_medley	forward	I finish whatever I begin.	66,89,71,82,77	4.435	grit	Q07	s525	False
109.759	8.5	113.239	4.0	survey_medley	forward	Setbacks don't discourage me.	66,89,71,82,77	3.48	grit	Q02	s525	False
119.442	8.5	122.461	3.0	survey_medley	forward	People would say that I have iron self-discipline.	66,89,71,82,77	3.019	brief	Q16	s525	False
129.599	8.5	136.741	3.0	survey_medley	forward	When I am really excited, I tend not to think of the consequences of my actions.	66,89,71,82	7.142	upps	Q36	s525	False
138.806	8.5	141.587	5.0	survey_medley	forward	I am able to work effectively toward long-term goals.	66,89,71,82,77	2.781	brief	Q19	s525	False
149.985	8.5	154.192	2.0	survey_medley	reverse	Sometimes I can't stop myself from doing something, even if I know it is wrong.	66,89,71,82,77	4.207	brief	Q20	s525	False
159.259	8.5	162.681	5.0	survey_medley	forward	As I get older, I begin to experience time as limited.	66,89,71,82,77	3.422	future_time	Q31	s525	False
168.873	8.5	175.162	1.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	66,89,71,82	6.289	upps	Q33	s525	False
177.942	8.5	185.185	3.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	66,89,71,82,77	7.243	brief	Q17	s525	False
186.944	8.5	188.957	5.0	survey_medley	forward	I am diligent.	66,89,71,82,77	2.013	grit	Q08	s525	False
201.258	8.5	201.257	0.0	survey_medley	forward	I tend to act without thinking when I am really excited.	66,89,71,82	n/a	upps	Q37	s525	False
210.328	8.5	214.008	3.0	survey_medley	reverse	I say inappropriate things.	66,89,71,82,77	3.68	brief	Q12	s525	False
220.622	8.5	222.724	5.0	survey_medley	forward	My future is filled with possibilities.	66,89,71,82,77	2.102	future_time	Q24	s525	False
232.413	8.5	235.502	3.0	survey_medley	reverse	I have trouble concentrating.	66,89,71,82,77	3.089	brief	Q18	s525	False
241.619	8.5	246.215	2.0	survey_medley	forward	Do you welcome new and exciting experiences and sensations even if they are a little frightening and unconventional?	66,89	4.596	impulsive_venture	Q38	s525	False
251.097	8.5	254.327	5.0	survey_medley	forward	I expect that I will set many new goals in the future.	66,89,71,82,77	3.23	future_time	Q23	s525	False
261.052	8.5	264.576	1.0	survey_medley	forward	There are only limited possibilities in my future.	66,89,71,82,77	3.524	future_time	Q30	s525	False
272.911	8.5	276.898	1.0	survey_medley	reverse	I have been obsessed with a certain idea or project for a short time but later lost interest.	66,89,71,82,77	3.987	grit	Q03	s525	False
282.118	8.5	285.56	3.0	survey_medley	forward	I could do anything I want in the future.	66,89,71,82,77	3.442	future_time	Q27	s525	False
293.637	8.5	293.636	0.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	n/a	upps	Q35	s525	False
302.639	8.5	306.262	5.0	survey_medley	forward	Most of my life lies ahead of me.	66,89,71,82,77	3.623	future_time	Q25	s525	False
311.777	8.5	313.654	5.0	survey_medley	reverse	I am lazy.	66,89,71,82,77	1.877	brief	Q11	s525	False
321.391	8.5	325.523	3.0	survey_medley	forward	I refuse things that are bad for me.	66,89,71,82,77	4.132	brief	Q14	s525	False
331.006	8.5	333.364	5.0	survey_medley	forward	Many opportunities await me in the future.	66,89,71,82,77	2.358	future_time	Q22	s525	False
341.3	8.5	344.988	3.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	3.688	grit	Q05	s525	False
351.391	8.5	351.39	0.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	n/a	upps	Q34	s525	False
360.461	8.5	363.129	3.0	survey_medley	forward	My future seems infinite to me.	66,89,71,82,77	2.668	future_time	Q26	s525	False
