duration	onset	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.674	3.008	3.674	6.682	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	3.674	to_hand	poldrack-single-stim	s554	False
0.1	6.683	0.701	7.384	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.701	to_board	poldrack-single-stim	s554	False
0.1	7.386	0.658	8.044	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.658	to_hand	poldrack-single-stim	s554	False
0.1	8.045	0.564	8.609	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.564	to_board	poldrack-single-stim	s554	False
0.1	8.611	0.685	9.296	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.685	to_hand	poldrack-single-stim	s554	False
0.1	9.296	0.504	9.8	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.504	to_board	poldrack-single-stim	s554	False
1.0	9.804	2.5	9.803	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s554	False
4.907	12.306	4.907	17.213	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	4.907	to_hand	poldrack-single-stim	s554	False
0.1	17.214	1.173	18.387	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	1.173	to_board	poldrack-single-stim	s554	False
0.1	18.388	0.487	18.875	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.487	to_hand	poldrack-single-stim	s554	False
0.1	18.875	0.46	19.335	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.46	to_board	poldrack-single-stim	s554	False
0.1	19.336	0.475	19.811	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.475	to_hand	poldrack-single-stim	s554	False
0.1	19.812	0.393	20.205	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.393	to_board	poldrack-single-stim	s554	False
1.0	20.208	2.1	20.207	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s554	False
2.0	22.309	2.0	24.309	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	2.0	to_hand	poldrack-single-stim	s554	False
0.1	24.31	0.587	24.897	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.587	to_board	poldrack-single-stim	s554	False
0.1	24.899	0.412	25.311	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.412	to_hand	poldrack-single-stim	s554	False
0.1	25.312	0.352	25.664	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.352	to_board	poldrack-single-stim	s554	False
0.1	25.668	0.707	26.375	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.707	to_hand	poldrack-single-stim	s554	False
0.1	26.375	0.324	26.699	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.324	to_board	poldrack-single-stim	s554	False
1.0	26.702	2.2	26.701	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s554	False
1.407	28.903	1.407	30.31	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	1.407	to_hand	poldrack-single-stim	s554	False
0.1	30.311	0.544	30.855	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.544	to_board	poldrack-single-stim	s554	False
0.1	30.858	1.098	31.956	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	1.098	to_hand	poldrack-single-stim	s554	False
0.1	31.957	0.415	32.372	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.415	to_board	poldrack-single-stim	s554	False
0.1	32.373	0.359	32.732	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	0.359	to_hand	poldrack-single-stim	s554	False
0.1	32.733	0.381	33.114	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.381	to_board	poldrack-single-stim	s554	False
1.0	33.117	2.0	33.116	0	UA_without_intermediate	practice	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s554	False
5.684	37.123	5.684	42.807	1	PA_with_intermediate	test	ward_and_allport	82	0.0	5.684	to_hand	poldrack-single-stim	s554	False
0.1	42.808	0.932	43.74	0	PA_with_intermediate	test	ward_and_allport	71	0.0	0.932	to_board	poldrack-single-stim	s554	False
0.1	43.741	0.988	44.729	0	PA_with_intermediate	test	ward_and_allport	82	0.0	0.988	to_hand	poldrack-single-stim	s554	False
0.1	44.732	0.406	45.138	0	PA_with_intermediate	test	ward_and_allport	89	0.0	0.406	to_board	poldrack-single-stim	s554	False
0.1	45.141	0.412	45.553	0	PA_with_intermediate	test	ward_and_allport	71	0.0	0.412	to_hand	poldrack-single-stim	s554	False
0.1	45.555	0.338	45.893	0	PA_with_intermediate	test	ward_and_allport	89	0.0	0.338	to_board	poldrack-single-stim	s554	False
1.0	45.895	3.768	45.894	0	PA_with_intermediate	test	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s554	False
2.574	49.666	2.574	52.24	1	PA_with_intermediate	test	ward_and_allport	71	1.0	2.574	to_hand	poldrack-single-stim	s554	False
0.1	52.241	0.5	52.741	0	PA_with_intermediate	test	ward_and_allport	89	1.0	0.5	to_board	poldrack-single-stim	s554	False
0.1	52.742	0.55	53.292	0	PA_with_intermediate	test	ward_and_allport	71	1.0	0.55	to_hand	poldrack-single-stim	s554	False
0.1	53.293	0.386	53.679	0	PA_with_intermediate	test	ward_and_allport	82	1.0	0.386	to_board	poldrack-single-stim	s554	False
0.1	53.681	0.783	54.464	0	PA_with_intermediate	test	ward_and_allport	89	1.0	0.783	to_hand	poldrack-single-stim	s554	False
0.1	54.466	0.435	54.901	0	PA_with_intermediate	test	ward_and_allport	71	1.0	0.435	to_board	poldrack-single-stim	s554	False
1.0	54.903	2.68	54.902	0	PA_with_intermediate	test	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s554	False
2.265	57.585	2.265	59.85	1	PA_without_intermediate	test	ward_and_allport	71	2.0	2.265	to_hand	poldrack-single-stim	s554	False
0.1	59.851	0.514	60.365	0	PA_without_intermediate	test	ward_and_allport	89	2.0	0.514	to_board	poldrack-single-stim	s554	False
0.1	60.368	0.472	60.84	0	PA_without_intermediate	test	ward_and_allport	71	2.0	0.472	to_hand	poldrack-single-stim	s554	False
0.1	60.841	0.504	61.345	0	PA_without_intermediate	test	ward_and_allport	82	2.0	0.504	to_board	poldrack-single-stim	s554	False
0.1	61.348	0.471	61.819	0	PA_without_intermediate	test	ward_and_allport	71	2.0	0.471	to_hand	poldrack-single-stim	s554	False
