onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.022	0.5	3.021	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s636	False
5.532	0.5	6.179	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.647	probe	BY	s636	False
7.174	0.5	7.173	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s636	False
9.685	0.5	10.368	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.683	probe	AY	s636	False
11.19	0.5	11.189	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s636	False
13.702	0.5	14.166	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.464	probe	AX	s636	False
15.752	0.5	15.751	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s636	False
18.263	0.5	18.627	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.364	probe	BY	s636	False
20.041	0.5	20.04	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s636	False
22.55	0.5	22.914	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.364	probe	BX	s636	False
24.192	0.5	24.191	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s636	False
26.704	0.5	27.175	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.471	probe	AX	s636	False
28.346	0.5	28.345	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s636	False
30.856	0.5	31.355	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.499	probe	AX	s636	False
32.361	0.5	32.36	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s636	False
34.873	0.5	35.329	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.456	probe	AX	s636	False
36.378	0.5	36.377	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s636	False
38.888	0.5	39.635	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.747	probe	AY	s636	False
40.937	0.5	40.936	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s636	False
43.448	0.5	44.233	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.785	probe	AX	s636	False
45.905	0.5	45.904	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s636	False
48.413	0.5	49.264	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.851	probe	AX	s636	False
50.326	0.5	50.325	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s636	False
52.837	0.5	53.439	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.602	probe	AX	s636	False
54.342	0.5	54.341	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s636	False
56.854	0.5	57.417	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.563	probe	AX	s636	False
58.768	0.5	58.767	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s636	False
61.278	0.5	61.664	2.18	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.386	probe	BX	s636	False
63.463	0.5	63.462	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s636	False
65.972	0.5	66.687	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.715	probe	AX	s636	False
67.477	0.5	67.476	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s636	False
69.987	0.5	70.435	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.448	probe	BY	s636	False
71.902	0.5	71.901	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s636	False
74.411	0.5	74.999	2.316	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.588	probe	BX	s636	False
76.732	0.5	76.731	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s636	False
79.243	0.5	80.06	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.817	probe	AY	s636	False
81.566	0.5	81.565	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s636	False
84.073	0.5	84.831	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.758	probe	BX	s636	False
85.716	0.5	85.715	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s636	False
88.226	0.5	89.467	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	1.241	probe	AY	s636	False
89.732	0.5	89.731	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s636	False
92.243	0.5	93.038	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.795	probe	BY	s636	False
94.156	0.5	94.155	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s636	False
96.668	0.5	97.081	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.413	probe	AX	s636	False
98.173	0.5	98.172	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s636	False
100.681	0.5	101.481	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.8	probe	AY	s636	False
103.002	0.5	103.001	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s636	False
105.513	0.5	106.849	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	1.336	probe	AX	s636	False
107.018	0.5	107.017	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s636	False
109.53	0.5	110.24	2.724	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.71	probe	AY	s636	False
112.26	0.5	112.259	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s636	False
114.771	0.5	115.397	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.626	probe	AX	s636	False
116.276	0.5	116.275	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s636	False
118.788	0.5	119.505	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.717	probe	AX	s636	False
120.431	0.5	120.43	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s636	False
122.94	0.5	123.611	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.671	probe	AX	s636	False
124.582	0.5	124.581	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s636	False
