onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stop_response	stopped	trial_id	trial_type	worker_id	junk
3.025	0.85	0.4	2.25	0.0	71.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	noncrit_signal	s638_2	False
5.281	0.85	0.4	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.64	89.0	False	stim	noncrit_nosignal	s638_2	False
7.534	0.85	0.4	2.85	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s638_2	False
10.39	0.85	0.45	2.35	0.0	89.0	motor_selective_stop_signal	71.0	True	0.424	89.0	False	stim	crit_go	s638_2	False
12.742	0.85	0.45	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.455	89.0	False	stim	crit_go	s638_2	False
14.998	0.85	0.45	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.499	89.0	False	stim	crit_stop_failure	s638_2	False
17.254	0.85	0.4	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.586	89.0	False	stim	noncrit_nosignal	s638_2	False
19.51	0.85	0.4	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.455	89.0	False	stim	crit_go	s638_2	False
21.862	0.85	0.4	2.65	1.0	89.0	motor_selective_stop_signal	89.0	True	0.656	89.0	False	stim	crit_go	s638_2	False
24.518	0.85	0.4	2.75	1.0	89.0	motor_selective_stop_signal	89.0	True	0.471	89.0	False	stim	crit_stop_failure	s638_2	False
27.274	0.85	0.35	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.534	89.0	False	stim	noncrit_nosignal	s638_2	False
29.528	0.85	0.35	2.75	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s638_2	False
32.283	0.85	0.4	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.545	89.0	False	stim	noncrit_signal	s638_2	False
34.539	0.85	0.4	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.481	89.0	False	stim	noncrit_nosignal	s638_2	False
36.893	0.85	0.4	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.422	89.0	False	stim	crit_go	s638_2	False
39.246	0.85	0.4	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.474	89.0	False	stim	noncrit_nosignal	s638_2	False
41.803	0.85	0.4	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.601	89.0	False	stim	crit_go	s638_2	False
44.058	0.85	0.4	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.41	89.0	False	stim	noncrit_signal	s638_2	False
46.315	0.85	0.4	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.523	89.0	False	stim	noncrit_nosignal	s638_2	False
48.571	0.85	0.4	2.35	0.0	89.0	motor_selective_stop_signal	71.0	True	0.416	89.0	False	stim	crit_go	s638_2	False
50.928	0.85	0.4	2.65	1.0	89.0	motor_selective_stop_signal	89.0	True	0.398	89.0	False	stim	crit_stop_failure	s638_2	False
53.584	0.85	0.35	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.67	89.0	False	stim	noncrit_nosignal	s638_2	False
55.941	0.85	0.35	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.398	89.0	False	stim	noncrit_signal	s638_2	False
58.192	0.85	0.35	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.911	89.0	False	stim	noncrit_nosignal	s638_2	False
60.545	0.85	0.35	2.35	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s638_2	False
62.898	0.85	0.4	2.85	1.0	71.0	motor_selective_stop_signal	71.0	True	0.539	89.0	False	stim	noncrit_nosignal	s638_2	False
65.751	0.85	0.4	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.925	89.0	False	stim	crit_go	s638_2	False
68.208	0.85	0.4	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.942	89.0	False	stim	noncrit_nosignal	s638_2	False
70.565	0.85	0.4	2.65	1.0	89.0	motor_selective_stop_signal	89.0	True	1.01	89.0	False	stim	crit_go	s638_2	False
73.221	0.85	0.4	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.612	89.0	False	stim	crit_go	s638_2	False
75.477	0.85	0.4	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.534	89.0	False	stim	noncrit_signal	s638_2	False
77.733	0.85	0.4	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.615	89.0	False	stim	crit_go	s638_2	False
79.985	0.85	0.4	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.467	89.0	False	stim	noncrit_nosignal	s638_2	False
82.437	0.85	0.4	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.553	89.0	False	stim	crit_go	s638_2	False
