onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.016	0.5	3.015	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s624	False
5.519	0.5	6.034	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.515	probe	AX	s624	False
7.705	0.5	7.704	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s624	False
10.209	0.5	10.78	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.571	probe	AY	s624	False
12.532	0.5	12.531	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s624	False
15.039	0.5	15.597	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.558	probe	AY	s624	False
16.682	0.5	16.681	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s624	False
19.189	0.5	19.632	1.908	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.443	probe	BX	s624	False
21.103	0.5	21.102	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s624	False
23.61	0.5	23.924	3.54	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.314	probe	AX	s624	False
27.157	0.5	27.156	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s624	False
29.663	0.5	30.153	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.49	probe	BX	s624	False
31.306	0.5	31.305	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s624	False
33.816	0.5	34.145	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.329	probe	BY	s624	False
35.319	0.5	35.318	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s624	False
37.826	0.5	38.404	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.578	probe	AX	s624	False
39.333	0.5	39.332	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s624	False
41.843	0.5	42.321	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.478	probe	AX	s624	False
43.621	0.5	43.62	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s624	False
46.128	0.5	46.426	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.298	probe	BY	s624	False
48.587	0.5	48.586	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s624	False
51.094	0.5	51.475	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.381	probe	AX	s624	False
53.009	0.5	53.008	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s624	False
55.515	0.5	55.85	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.335	probe	BX	s624	False
57.158	0.5	57.157	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s624	False
59.662	0.5	60.118	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.456	probe	AX	s624	False
61.169	0.5	61.168	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s624	False
63.675	0.5	64.093	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.418	probe	AX	s624	False
