duration	onset	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
4.437	3.008	4.437	7.445	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	4.437	to_hand	poldrack-single-stim	s649	False
0.1	7.447	4.084	11.531	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	4.084	to_board	poldrack-single-stim	s649	False
0.1	11.533	0.906	12.439	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.906	to_hand	poldrack-single-stim	s649	False
0.1	12.44	0.653	13.093	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.653	to_board	poldrack-single-stim	s649	False
0.1	13.095	0.936	14.031	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.936	to_hand	poldrack-single-stim	s649	False
0.1	14.032	0.773	14.805	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.773	to_board	poldrack-single-stim	s649	False
1.0	14.812	2.5	14.811	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s649	False
3.913	17.314	3.913	21.227	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	3.913	to_hand	poldrack-single-stim	s649	False
0.1	21.228	0.517	21.745	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.517	to_board	poldrack-single-stim	s649	False
0.1	21.748	0.471	22.219	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.471	to_hand	poldrack-single-stim	s649	False
0.1	22.221	1.062	23.283	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	1.062	to_board	poldrack-single-stim	s649	False
0.1	23.285	0.63	23.915	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.63	to_hand	poldrack-single-stim	s649	False
0.1	23.916	0.364	24.28	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.364	to_board	poldrack-single-stim	s649	False
1.0	24.283	2.1	24.282	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s649	False
2.672	26.385	2.672	29.057	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	2.672	to_hand	poldrack-single-stim	s649	False
0.1	29.058	0.454	29.512	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.454	to_board	poldrack-single-stim	s649	False
0.1	29.514	1.518	31.032	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	1.518	to_hand	poldrack-single-stim	s649	False
0.1	31.034	0.5	31.534	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.5	to_board	poldrack-single-stim	s649	False
0.1	31.536	0.659	32.195	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.659	to_hand	poldrack-single-stim	s649	False
0.1	32.196	0.313	32.509	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.313	to_board	poldrack-single-stim	s649	False
1.0	32.513	2.2	32.512	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s649	False
2.85	34.715	2.85	37.565	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	2.85	to_hand	poldrack-single-stim	s649	False
0.1	37.566	0.34	37.906	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.34	to_board	poldrack-single-stim	s649	False
0.1	37.908	2.131	40.039	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	2.131	to_hand	poldrack-single-stim	s649	False
0.1	40.04	0.721	40.761	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.721	to_board	poldrack-single-stim	s649	False
0.1	40.763	0.466	41.229	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	0.466	to_hand	poldrack-single-stim	s649	False
0.1	41.23	0.296	41.526	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.296	to_board	poldrack-single-stim	s649	False
1.0	41.529	2.0	41.528	0	UA_without_intermediate	practice	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s649	False
2.829	45.536	2.829	48.365	1	PA_without_intermediate	test	ward_and_allport	71	0.0	2.829	to_hand	poldrack-single-stim	s649	False
0.1	48.365	1.076	49.441	0	PA_without_intermediate	test	ward_and_allport	71	0.0	1.076	to_board	poldrack-single-stim	s649	False
0.1	49.444	4.721	54.165	0	PA_without_intermediate	test	ward_and_allport	71	0.0	4.721	to_hand	poldrack-single-stim	s649	False
0.1	54.166	0.34	54.506	0	PA_without_intermediate	test	ward_and_allport	89	0.0	0.34	to_board	poldrack-single-stim	s649	False
0.1	54.508	1.473	55.981	0	PA_without_intermediate	test	ward_and_allport	71	0.0	1.473	to_hand	poldrack-single-stim	s649	False
0.1	55.982	0.285	56.267	0	PA_without_intermediate	test	ward_and_allport	82	0.0	0.285	to_board	poldrack-single-stim	s649	False
0.1	56.269	0.333	56.602	0	PA_without_intermediate	test	ward_and_allport	71	0.0	0.333	to_hand	poldrack-single-stim	s649	False
0.1	56.603	0.398	57.001	0	PA_without_intermediate	test	ward_and_allport	89	0.0	0.398	to_board	poldrack-single-stim	s649	False
1.0	57.006	3.088	57.005	0	PA_without_intermediate	test	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s649	False
4.473	60.097	4.473	64.57	1	PA_with_intermediate	test	ward_and_allport	71	1.0	4.473	to_hand	poldrack-single-stim	s649	False
0.1	64.571	0.325	64.896	0	PA_with_intermediate	test	ward_and_allport	89	1.0	0.325	to_board	poldrack-single-stim	s649	False
