onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
1.006	8.5	8.019	1.0	survey_medley	reverse	I wish I had more self-discipline.	66,89,71,82,77	7.013	brief	Q15	s602	False
10.076	8.5	10.075	0.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	66,89	n/a	impulsive_venture	Q39	s602	False
20.372	8.5	25.422	5.0	survey_medley	forward	As I get older, I begin to experience time as limited.	66,89,71,82,77	5.05	future_time	Q31	s602	False
32.161	8.5	37.347	3.0	survey_medley	forward	I am good at resisting temptation.	66,89,71,82,77	5.186	brief	Q09	s602	False
41.367	8.5	48.998	1.0	survey_medley	forward	I tend to act without thinking when I am really excited.	66,89,71,82	7.631	upps	Q37	s602	False
50.848	8.5	53.263	5.0	survey_medley	forward	I am diligent.	66,89,71,82,77	2.415	grit	Q08	s602	False
60.806	8.5	68.612	3.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	7.806	grit	Q05	s602	False
72.664	8.5	80.438	4.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	7.774	upps	Q35	s602	False
81.872	8.5	81.871	6.0	survey_medley	reverse	I often act without thinking through all the alternatives.	66,89,71,82,77	n/a	brief	Q21	s602	False
93.391	8.5	97.782	2.0	survey_medley	reverse	I have trouble concentrating.	66,89,71,82,77	4.391	brief	Q18	s602	False
102.392	8.5	107.117	5.0	survey_medley	forward	Most of my life lies ahead of me.	66,89,71,82,77	4.725	future_time	Q25	s602	False
111.532	8.5	115.987	3.0	survey_medley	reverse	I have a hard time breaking bad habits.	66,89,71,82,77	4.455	brief	Q10	s602	False
121.148	8.5	129.39	3.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66,89,71,82,77	8.242	grit	Q06	s602	False
130.761	8.5	138.946	1.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82	8.185	upps	Q32	s602	False
141.056	8.5	147.021	5.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	66,89,71,82,77	5.965	grit	Q01	s602	False
151.149	8.5	155.906	2.0	survey_medley	forward	I have the sense that time is running out.	66,89,71,82,77	4.757	future_time	Q29	s602	False
160.221	8.5	166.771	5.0	survey_medley	forward	I refuse things that are bad for me.	66,89,71,82,77	6.55	brief	Q14	s602	False
170.381	8.5	176.54	2.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	66,89,71,82	6.159	upps	Q33	s602	False
180.271	8.5	183.505	3.0	survey_medley	forward	My future seems infinite to me.	66,89,71,82,77	3.234	future_time	Q26	s602	False
189.954	8.5	196.235	2.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	6.281	upps	Q34	s602	False
199.499	8.5	203.69	5.0	survey_medley	forward	I am able to work effectively toward long-term goals.	66,89,71,82,77	4.191	brief	Q19	s602	False
