duration	onset	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
3.465	3.012	3.465	6.477	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	3.465	to_hand	poldrack-single-stim	s611	False
0.1	6.479	1.797	8.276	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.797	to_board	poldrack-single-stim	s611	False
0.1	8.278	0.843	9.121	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.843	to_hand	poldrack-single-stim	s611	False
0.1	9.122	0.66	9.782	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.66	to_board	poldrack-single-stim	s611	False
0.1	9.784	1.569	11.353	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.569	to_hand	poldrack-single-stim	s611	False
0.1	11.355	0.672	12.027	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.672	to_board	poldrack-single-stim	s611	False
1.0	12.029	2.5	12.028	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s611	False
4.266	14.533	4.266	18.799	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	4.266	to_hand	poldrack-single-stim	s611	False
0.1	18.801	2.336	21.137	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	2.336	to_board	poldrack-single-stim	s611	False
0.1	21.14	0.745	21.885	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.745	to_hand	poldrack-single-stim	s611	False
0.1	21.885	0.505	22.39	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.505	to_board	poldrack-single-stim	s611	False
0.1	22.391	1.557	23.948	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	1.557	to_hand	poldrack-single-stim	s611	False
0.1	23.95	0.66	24.61	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.66	to_board	poldrack-single-stim	s611	False
1.0	24.613	2.1	24.612	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s611	False
3.117	26.715	3.117	29.832	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	3.117	to_hand	poldrack-single-stim	s611	False
0.1	29.833	0.66	30.493	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.66	to_board	poldrack-single-stim	s611	False
0.1	30.495	0.856	31.351	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.856	to_hand	poldrack-single-stim	s611	False
0.1	31.352	0.645	31.997	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.645	to_board	poldrack-single-stim	s611	False
0.1	32.0	0.626	32.626	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.626	to_hand	poldrack-single-stim	s611	False
0.1	32.627	0.451	33.078	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.451	to_board	poldrack-single-stim	s611	False
1.0	33.084	2.2	33.083	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s611	False
2.745	35.286	2.745	38.031	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	2.745	to_hand	poldrack-single-stim	s611	False
0.1	38.033	0.528	38.561	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.528	to_board	poldrack-single-stim	s611	False
0.1	38.564	0.759	39.323	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	0.759	to_hand	poldrack-single-stim	s611	False
0.1	39.325	0.605	39.93	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.605	to_board	poldrack-single-stim	s611	False
0.1	39.933	0.439	40.372	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	0.439	to_hand	poldrack-single-stim	s611	False
0.1	40.374	0.353	40.727	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.353	to_board	poldrack-single-stim	s611	False
1.0	40.73	2.0	40.729	0	UA_without_intermediate	practice	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s611	False
4.021	44.735	4.021	48.756	1	PA_without_intermediate	test	ward_and_allport	82	0.0	4.021	to_hand	poldrack-single-stim	s611	False
0.1	48.758	0.884	49.642	0	PA_without_intermediate	test	ward_and_allport	71	0.0	0.884	to_board	poldrack-single-stim	s611	False
0.1	49.644	0.984	50.628	0	PA_without_intermediate	test	ward_and_allport	82	0.0	0.984	to_hand	poldrack-single-stim	s611	False
0.1	50.628	0.856	51.484	0	PA_without_intermediate	test	ward_and_allport	89	0.0	0.856	to_board	poldrack-single-stim	s611	False
0.1	51.486	0.497	51.983	0	PA_without_intermediate	test	ward_and_allport	71	0.0	0.497	to_hand	poldrack-single-stim	s611	False
0.1	51.985	0.379	52.364	0	PA_without_intermediate	test	ward_and_allport	89	0.0	0.379	to_board	poldrack-single-stim	s611	False
0.1	52.365	0.446	52.811	0	PA_without_intermediate	test	ward_and_allport	82	0.0	0.446	to_hand	poldrack-single-stim	s611	False
0.1	52.812	0.445	53.257	0	PA_without_intermediate	test	ward_and_allport	89	0.0	0.445	to_board	poldrack-single-stim	s611	False
0.1	53.26	4.886	58.146	0	PA_without_intermediate	test	ward_and_allport	89	0.0	4.886	to_hand	poldrack-single-stim	s611	False
0.1	58.148	0.498	58.646	0	PA_without_intermediate	test	ward_and_allport	71	0.0	0.498	to_board	poldrack-single-stim	s611	False
0.1	58.648	0.633	59.281	0	PA_without_intermediate	test	ward_and_allport	89	0.0	0.633	to_hand	poldrack-single-stim	s611	False
0.1	59.283	0.77	60.053	0	PA_without_intermediate	test	ward_and_allport	71	0.0	0.77	to_board	poldrack-single-stim	s611	False
