onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.013	0.5	3.012	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s625	False
5.52	0.5	6.354	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.834	probe	AY	s625	False
7.163	0.5	7.162	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s625	False
9.669	0.5	10.139	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.47	probe	AX	s625	False
11.312	0.5	11.311	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s625	False
13.816	0.5	14.24	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.424	probe	AX	s625	False
15.323	0.5	15.322	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s625	False
17.831	0.5	18.401	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.57	probe	AX	s625	False
19.335	0.5	19.334	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s625	False
21.841	0.5	22.395	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.554	probe	AX	s625	False
23.755	0.5	23.754	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s625	False
26.264	0.5	27.099	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.835	probe	BX	s625	False
27.905	0.5	27.904	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s625	False
30.416	0.5	30.845	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.429	probe	AX	s625	False
32.466	0.5	32.465	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s625	False
34.973	0.5	35.35	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.377	probe	AX	s625	False
36.753	0.5	36.752	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s625	False
39.262	0.5	40.062	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.8	probe	AX	s625	False
40.766	0.5	40.765	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s625	False
43.276	0.5	43.674	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.398	probe	AX	s625	False
