onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.006	0.5	3.005	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s061	False
5.509	0.5	6.294	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.785	probe	BY	s061	False
7.148	0.5	7.147	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s061	False
9.651	0.5	10.449	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.798	probe	AY	s061	False
11.154	0.5	11.153	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s061	False
13.656	0.5	14.171	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.515	probe	AX	s061	False
15.702	0.5	15.701	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s061	False
18.206	0.5	18.753	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.547	probe	BY	s061	False
19.98	0.5	19.979	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s061	False
22.483	0.5	23.3	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.817	probe	BX	s061	False
24.121	0.5	24.12	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s061	False
26.625	0.5	27.37	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.745	probe	AX	s061	False
28.263	0.5	28.262	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s061	False
30.766	0.5	31.559	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.793	probe	AX	s061	False
32.268	0.5	32.267	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s061	False
34.771	0.5	35.641	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.87	probe	AX	s061	False
36.273	0.5	36.272	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s061	False
38.777	0.5	39.557	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.78	probe	AY	s061	False
40.824	0.5	40.823	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s061	False
43.328	0.5	43.9	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.572	probe	AX	s061	False
45.783	0.5	45.782	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s061	False
48.287	0.5	49.023	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.736	probe	AX	s061	False
50.198	0.5	50.197	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s061	False
52.702	0.5	53.401	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.699	probe	AX	s061	False
54.205	0.5	54.204	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s061	False
56.709	0.5	57.425	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.716	probe	AX	s061	False
58.621	0.5	58.62	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s061	False
61.124	0.5	61.904	2.18	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.78	probe	BX	s061	False
63.307	0.5	63.306	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s061	False
65.81	0.5	66.426	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.616	probe	AX	s061	False
67.313	0.5	67.312	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s061	False
69.816	0.5	70.199	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.383	probe	BY	s061	False
71.727	0.5	71.726	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s061	False
74.229	0.5	74.845	2.316	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.616	probe	BX	s061	False
76.548	0.5	76.547	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s061	False
79.05	0.5	79.87	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.82	probe	AY	s061	False
81.368	0.5	81.367	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s061	False
83.873	0.5	84.585	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.712	probe	BX	s061	False
85.512	0.5	85.511	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s061	False
88.015	0.5	88.811	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.796	probe	AY	s061	False
89.518	0.5	89.517	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s061	False
92.021	0.5	92.527	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.506	probe	BY	s061	False
93.932	0.5	93.931	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s061	False
96.435	0.5	96.984	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.549	probe	AX	s061	False
97.938	0.5	97.937	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s061	False
100.444	0.5	101.244	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.8	probe	AY	s061	False
102.763	0.5	102.762	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s061	False
105.266	0.5	105.92	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.654	probe	AX	s061	False
106.769	0.5	106.768	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s061	False
109.272	0.5	109.963	2.724	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.691	probe	AY	s061	False
111.998	0.5	111.997	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s061	False
114.503	0.5	115.068	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.565	probe	AX	s061	False
116.005	0.5	116.004	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s061	False
118.51	0.5	119.057	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.547	probe	AX	s061	False
120.148	0.5	120.147	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s061	False
122.653	0.5	123.179	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.526	probe	AX	s061	False
124.291	0.5	124.29	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s061	False
126.794	0.5	127.556	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.762	probe	AX	s061	False
128.568	0.5	128.567	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s061	False
131.072	0.5	131.49	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.418	probe	BY	s061	False
132.848	0.5	132.847	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s061	False
135.351	0.5	135.97	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.619	probe	AX	s061	False
136.853	0.5	136.852	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s061	False
139.356	0.5	140.085	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.729	probe	BY	s061	False
141.811	0.5	141.81	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s061	False
144.314	0.5	145.04	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.726	probe	AX	s061	False
145.952	0.5	145.951	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s061	False
148.455	0.5	149.082	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.627	probe	AX	s061	False
