duration	onset	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
4.48	3.014	4.48	7.494	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	4.48	to_hand	poldrack-single-stim	s557	False
0.1	7.496	0.52	8.016	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.52	to_board	poldrack-single-stim	s557	False
0.1	8.018	1.681	9.699	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	1.681	to_hand	poldrack-single-stim	s557	False
0.1	9.7	0.446	10.146	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.446	to_board	poldrack-single-stim	s557	False
0.1	10.146	1.731	11.877	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.731	to_hand	poldrack-single-stim	s557	False
0.1	11.878	0.588	12.466	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.588	to_board	poldrack-single-stim	s557	False
1.0	12.47	2.5	12.469	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s557	False
6.468	14.973	6.468	21.441	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	6.468	to_hand	poldrack-single-stim	s557	False
0.1	21.442	0.523	21.965	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.523	to_board	poldrack-single-stim	s557	False
0.1	21.966	0.556	22.522	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.556	to_hand	poldrack-single-stim	s557	False
0.1	22.523	0.532	23.055	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.532	to_board	poldrack-single-stim	s557	False
0.1	23.057	0.542	23.599	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.542	to_hand	poldrack-single-stim	s557	False
0.1	23.601	0.459	24.06	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.459	to_board	poldrack-single-stim	s557	False
1.0	24.064	2.1	24.063	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s557	False
5.384	26.165	5.384	31.549	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	5.384	to_hand	poldrack-single-stim	s557	False
0.1	31.551	0.476	32.027	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.476	to_board	poldrack-single-stim	s557	False
0.1	32.028	0.701	32.729	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.701	to_hand	poldrack-single-stim	s557	False
0.1	32.73	0.435	33.165	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.435	to_board	poldrack-single-stim	s557	False
0.1	33.168	0.647	33.815	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.647	to_hand	poldrack-single-stim	s557	False
0.1	33.816	0.413	34.229	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.413	to_board	poldrack-single-stim	s557	False
1.0	34.232	2.2	34.231	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s557	False
4.877	36.434	4.877	41.311	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	4.877	to_hand	poldrack-single-stim	s557	False
0.1	41.311	0.451	41.762	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.451	to_board	poldrack-single-stim	s557	False
0.1	41.765	0.975	42.74	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	0.975	to_hand	poldrack-single-stim	s557	False
0.1	42.741	0.499	43.24	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.499	to_board	poldrack-single-stim	s557	False
0.1	43.241	0.483	43.724	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	0.483	to_hand	poldrack-single-stim	s557	False
0.1	43.725	0.461	44.186	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.461	to_board	poldrack-single-stim	s557	False
1.0	44.192	2.0	44.191	0	UA_without_intermediate	practice	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s557	False
7.783	48.198	7.783	55.981	1	PA_with_intermediate	test	ward_and_allport	89	0.0	7.783	to_hand	poldrack-single-stim	s557	False
0.1	55.982	0.471	56.453	0	PA_with_intermediate	test	ward_and_allport	82	0.0	0.471	to_board	poldrack-single-stim	s557	False
0.1	56.455	1.575	58.03	0	PA_with_intermediate	test	ward_and_allport	89	0.0	1.575	to_hand	poldrack-single-stim	s557	False
0.1	58.031	1.07	59.101	0	PA_with_intermediate	test	ward_and_allport	71	0.0	1.07	to_board	poldrack-single-stim	s557	False
0.1	59.102	2.081	61.183	0	PA_with_intermediate	test	ward_and_allport	82	0.0	2.081	to_hand	poldrack-single-stim	s557	False
0.1	61.185	0.403	61.588	0	PA_with_intermediate	test	ward_and_allport	89	0.0	0.403	to_board	poldrack-single-stim	s557	False
1.0	61.593	3.768	61.592	0	PA_with_intermediate	test	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s557	False
4.371	65.363	4.371	69.734	1	PA_with_intermediate	test	ward_and_allport	89	1.0	4.371	to_hand	poldrack-single-stim	s557	False
0.1	69.734	0.651	70.385	0	PA_with_intermediate	test	ward_and_allport	71	1.0	0.651	to_board	poldrack-single-stim	s557	False
0.1	70.388	0.674	71.062	0	PA_with_intermediate	test	ward_and_allport	89	1.0	0.674	to_hand	poldrack-single-stim	s557	False
0.1	71.063	0.49	71.553	0	PA_with_intermediate	test	ward_and_allport	82	1.0	0.49	to_board	poldrack-single-stim	s557	False
0.1	71.554	0.633	72.187	0	PA_with_intermediate	test	ward_and_allport	71	1.0	0.633	to_hand	poldrack-single-stim	s557	False
0.1	72.189	0.439	72.628	0	PA_with_intermediate	test	ward_and_allport	89	1.0	0.439	to_board	poldrack-single-stim	s557	False
1.0	72.633	2.68	72.632	0	PA_with_intermediate	test	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s557	False
4.785	75.314	4.785	80.099	1	PA_without_intermediate	test	ward_and_allport	82	2.0	4.785	to_hand	poldrack-single-stim	s557	False
0.1	80.101	0.486	80.587	0	PA_without_intermediate	test	ward_and_allport	71	2.0	0.486	to_board	poldrack-single-stim	s557	False
0.1	80.589	0.723	81.312	0	PA_without_intermediate	test	ward_and_allport	82	2.0	0.723	to_hand	poldrack-single-stim	s557	False
0.1	81.314	0.604	81.918	0	PA_without_intermediate	test	ward_and_allport	71	2.0	0.604	to_board	poldrack-single-stim	s557	False
0.1	81.92	1.204	83.124	0	PA_without_intermediate	test	ward_and_allport	82	2.0	1.204	to_hand	poldrack-single-stim	s557	False
0.1	83.125	0.437	83.562	0	PA_without_intermediate	test	ward_and_allport	89	2.0	0.437	to_board	poldrack-single-stim	s557	False
1.0	83.567	3.224	83.566	0	PA_without_intermediate	test	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s557	False
2.081	86.793	2.081	88.874	1	PA_without_intermediate	test	ward_and_allport	71	3.0	2.081	to_hand	poldrack-single-stim	s557	False
0.1	88.875	0.488	89.363	0	PA_without_intermediate	test	ward_and_allport	89	3.0	0.488	to_board	poldrack-single-stim	s557	False
0.1	89.366	0.626	89.992	0	PA_without_intermediate	test	ward_and_allport	71	3.0	0.626	to_hand	poldrack-single-stim	s557	False
0.1	89.993	0.551	90.544	0	PA_without_intermediate	test	ward_and_allport	89	3.0	0.551	to_board	poldrack-single-stim	s557	False
0.1	90.547	1.029	91.576	0	PA_without_intermediate	test	ward_and_allport	71	3.0	1.029	to_hand	poldrack-single-stim	s557	False
0.1	91.576	0.453	92.029	0	PA_without_intermediate	test	ward_and_allport	82	3.0	0.453	to_board	poldrack-single-stim	s557	False
1.0	92.033	3.36	92.032	0	PA_without_intermediate	test	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s557	False
3.066	95.395	3.066	98.461	1	PA_without_intermediate	test	ward_and_allport	89	4.0	3.066	to_hand	poldrack-single-stim	s557	False
0.1	98.463	0.484	98.947	0	PA_without_intermediate	test	ward_and_allport	71	4.0	0.484	to_board	poldrack-single-stim	s557	False
0.1	98.949	1.155	100.104	0	PA_without_intermediate	test	ward_and_allport	89	4.0	1.155	to_hand	poldrack-single-stim	s557	False
0.1	100.105	0.499	100.604	0	PA_without_intermediate	test	ward_and_allport	82	4.0	0.499	to_board	poldrack-single-stim	s557	False
0.1	100.608	0.613	101.221	0	PA_without_intermediate	test	ward_and_allport	89	4.0	0.613	to_hand	poldrack-single-stim	s557	False
0.1	101.221	0.382	101.603	0	PA_without_intermediate	test	ward_and_allport	71	4.0	0.382	to_board	poldrack-single-stim	s557	False
1.0	101.607	2.0	101.606	0	PA_without_intermediate	test	ward_and_allport	-1	4.0	n/a	feedback	poldrack-single-stim	s557	False
2.326	103.609	2.326	105.935	1	PA_without_intermediate	test	ward_and_allport	71	5.0	2.326	to_hand	poldrack-single-stim	s557	False
0.1	105.936	0.48	106.416	0	PA_without_intermediate	test	ward_and_allport	82	5.0	0.48	to_board	poldrack-single-stim	s557	False
0.1	106.418	2.616	109.034	0	PA_without_intermediate	test	ward_and_allport	71	5.0	2.616	to_hand	poldrack-single-stim	s557	False
0.1	109.035	0.324	109.359	0	PA_without_intermediate	test	ward_and_allport	89	5.0	0.324	to_board	poldrack-single-stim	s557	False
0.1	109.362	0.615	109.977	0	PA_without_intermediate	test	ward_and_allport	71	5.0	0.615	to_hand	poldrack-single-stim	s557	False
0.1	109.978	0.622	110.6	0	PA_without_intermediate	test	ward_and_allport	82	5.0	0.622	to_board	poldrack-single-stim	s557	False
