onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
3.013	6.404	9.417	-1.4714328191981825	draw_card	6.404	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-0.8607862917987532	6.404	n/a	stim	poldrack-single-stim	s587	False	1
9.42	3.148	12.568	-4.204766152531515	draw_card	3.148	columbia_card_task_fmri	12.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	1.3795754193160654	3.148	n/a	stim	poldrack-single-stim	s587	False	1
12.569	7.596	20.165	-8.304766152531515	end_round	7.596	columbia_card_task_fmri	12.0	0.75	71.0	-70.0	0.25	6.0	3.0	1.0	4.086572677292043	7.596	2.0	stim	poldrack-single-stim	s587	False	1
20.92	1.5	20.169	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s587	False	0
22.625	4.61	27.235	-0.6380994858648483	draw_card	4.61	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	1.7479106331513314	4.61	n/a	stim	poldrack-single-stim	s587	False	1
27.237	3.904	31.141	-3.604766152531515	draw_card	3.904	columbia_card_task_fmri	14.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	4.179529720624675	3.904	n/a	stim	poldrack-single-stim	s587	False	1
31.142	2.102	33.244	-8.054766152531515	end_round	2.102	columbia_card_task_fmri	14.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	7.11761937574283	2.102	2.0	stim	poldrack-single-stim	s587	False	1
33.997	1.5	33.246	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s587	False	0
35.703	9.648	45.351	1.0285671808018175	draw_card	9.648	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	0.2572256868456044	9.648	n/a	stim	poldrack-single-stim	s587	False	1
45.353	1.675	47.028	-1.804766152531516	end_round	1.675	columbia_card_task_fmri	15.0	0.8	71.0	-70.0	0.2	6.0	2.0	1.0	2.579554912531062	1.675	1.0	stim	poldrack-single-stim	s587	False	1
47.782	1.5	47.031	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s587	False	0
49.554	3.452	53.006	1.861900514135152	draw_card	3.452	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	2.8659258858106007	3.452	n/a	stim	poldrack-single-stim	s587	False	1
53.007	2.547	55.554	-1.2047661525315148	draw_card	2.547	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	5.379512264244983	2.547	n/a	stim	poldrack-single-stim	s587	False	1
55.556	6.061	61.617	-5.804766152531516	end_round	6.061	columbia_card_task_fmri	17.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	8.416641355855038	6.061	2.0	stim	poldrack-single-stim	s587	False	1
62.373	1.5	61.622	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s587	False	0
64.079	2.958	67.037	3.195233847468484	draw_card	2.958	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	4.95258530178322	2.958	n/a	stim	poldrack-single-stim	s587	False	1
67.039	1.491	68.53	0.1952338474684838	draw_card	1.491	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	6.5268285284436125	1.491	2.0	stim	poldrack-single-stim	s587	False	0
69.282	1.5	68.531	n/a	-1.0	2.658	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s587	False	0
71.192	2.142	73.334	3.195233847468484	draw_card	2.142	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	13.61273857936992	2.142	n/a	stim	poldrack-single-stim	s587	False	1
73.336	4.919	78.255	-0.5190518668172279	end_round	4.919	columbia_card_task_fmri	29.0	0.7142857142857143	71.0	-75.0	0.2857142857142857	8.0	2.0	2.0	15.56181097719153	4.919	1.0	stim	poldrack-single-stim	s587	False	1
79.01	1.5	78.259	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s587	False	0
80.648	3.14	83.788	-1.0269883747537358	draw_card	3.14	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	2.6702096125669392	3.14	n/a	stim	poldrack-single-stim	s587	False	1
83.79	1.241	85.031	-3.304766152531516	draw_card	1.241	columbia_card_task_fmri	17.0	0.75	89.0	-65.0	0.25	9.0	2.0	2.0	4.08657267729205	1.241	2.0	stim	poldrack-single-stim	s587	False	0
85.786	1.5	85.035	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s587	False	0
87.56	2.034	89.594	3.2952338474684835	draw_card	2.034	columbia_card_task_fmri	14.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	1.2795771961508926	2.034	1.0	stim	poldrack-single-stim	s587	False	0
90.348	1.5	89.597	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s587	False	0
92.19	1.961	94.151	-0.8047661525315162	draw_card	1.961	columbia_card_task_fmri	15.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	0.5795899449322484	1.961	n/a	stim	poldrack-single-stim	s587	False	1
94.153	1.605	95.758	-2.582543930309293	draw_card	1.605	columbia_card_task_fmri	15.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	1.8387441689953228	1.605	n/a	stim	poldrack-single-stim	s587	False	1
95.76	3.455	99.215	-4.804766152531516	end_round	3.455	columbia_card_task_fmri	15.0	0.75	71.0	-65.0	0.25	10.0	3.0	2.0	3.220560691750688	3.455	2.0	stim	poldrack-single-stim	s587	False	1
99.971	1.5	99.22	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s587	False	0
101.608	2.762	104.37	0.7952338474684852	draw_card	2.762	columbia_card_task_fmri	17.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	1.3795754193160654	2.762	n/a	stim	poldrack-single-stim	s587	False	1
104.371	1.367	105.738	-1.0269883747537358	draw_card	1.367	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	2.6702096125669392	1.367	n/a	stim	poldrack-single-stim	s587	False	1
105.74	4.542	110.282	-3.304766152531516	end_round	4.542	columbia_card_task_fmri	17.0	0.75	71.0	-65.0	0.25	10.0	3.0	2.0	4.08657267729205	4.542	2.0	stim	poldrack-single-stim	s587	False	1
111.035	1.5	110.284	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s587	False	0
112.878	3.25	116.128	-0.6380994858648483	draw_card	3.25	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	12.0	1.0	2.0	-0.488115809033367	3.25	n/a	stim	poldrack-single-stim	s587	False	1
