duration	onset	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
2.928	3.011	2.928	5.939	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	2.928	to_hand	poldrack-single-stim	s572	False
0.1	5.941	0.486	6.427	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.486	to_board	poldrack-single-stim	s572	False
0.1	6.429	0.589	7.018	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.589	to_hand	poldrack-single-stim	s572	False
0.1	7.019	0.474	7.493	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.474	to_board	poldrack-single-stim	s572	False
0.1	7.494	0.603	8.097	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.603	to_hand	poldrack-single-stim	s572	False
0.1	8.099	0.337	8.436	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.337	to_board	poldrack-single-stim	s572	False
1.0	8.44	2.5	8.439	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s572	False
3.439	10.943	3.439	14.382	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	3.439	to_hand	poldrack-single-stim	s572	False
0.1	14.383	0.324	14.707	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.324	to_board	poldrack-single-stim	s572	False
0.1	14.709	0.457	15.166	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.457	to_hand	poldrack-single-stim	s572	False
0.1	15.168	0.367	15.535	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.367	to_board	poldrack-single-stim	s572	False
0.1	15.536	1.453	16.989	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	1.453	to_hand	poldrack-single-stim	s572	False
0.1	16.99	0.295	17.285	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.295	to_board	poldrack-single-stim	s572	False
1.0	17.289	2.1	17.288	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s572	False
4.024	19.391	4.024	23.415	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	4.024	to_hand	poldrack-single-stim	s572	False
0.1	23.415	0.355	23.77	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.355	to_board	poldrack-single-stim	s572	False
0.1	23.772	0.454	24.226	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.454	to_hand	poldrack-single-stim	s572	False
0.1	24.228	0.282	24.51	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.282	to_board	poldrack-single-stim	s572	False
0.1	24.512	0.345	24.857	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.345	to_hand	poldrack-single-stim	s572	False
0.1	24.858	0.351	25.209	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.351	to_board	poldrack-single-stim	s572	False
1.0	25.216	2.2	25.215	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s572	False
3.356	27.418	3.356	30.774	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	3.356	to_hand	poldrack-single-stim	s572	False
0.1	30.774	0.321	31.095	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.321	to_board	poldrack-single-stim	s572	False
0.1	31.098	1.072	32.17	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	1.072	to_hand	poldrack-single-stim	s572	False
0.1	32.171	0.268	32.439	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.268	to_board	poldrack-single-stim	s572	False
0.1	32.441	0.316	32.757	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	0.316	to_hand	poldrack-single-stim	s572	False
0.1	32.758	0.256	33.014	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.256	to_board	poldrack-single-stim	s572	False
1.0	33.021	2.0	33.02	0	UA_without_intermediate	practice	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s572	False
2.988	37.027	2.988	40.015	1	PA_without_intermediate	test	ward_and_allport	89	0.0	2.988	to_hand	poldrack-single-stim	s572	False
0.1	40.016	0.278	40.294	0	PA_without_intermediate	test	ward_and_allport	71	0.0	0.278	to_board	poldrack-single-stim	s572	False
0.1	40.295	0.999	41.294	0	PA_without_intermediate	test	ward_and_allport	89	0.0	0.999	to_hand	poldrack-single-stim	s572	False
0.1	41.296	0.694	41.99	0	PA_without_intermediate	test	ward_and_allport	71	0.0	0.694	to_board	poldrack-single-stim	s572	False
0.1	41.991	0.437	42.428	0	PA_without_intermediate	test	ward_and_allport	89	0.0	0.437	to_hand	poldrack-single-stim	s572	False
0.1	42.429	0.247	42.676	0	PA_without_intermediate	test	ward_and_allport	82	0.0	0.247	to_board	poldrack-single-stim	s572	False
1.0	42.68	3.088	42.679	0	PA_without_intermediate	test	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s572	False
10.755	45.77	10.755	56.525	1	PA_with_intermediate	test	ward_and_allport	82	1.0	10.755	to_hand	poldrack-single-stim	s572	False
0.1	56.527	0.374	56.901	0	PA_with_intermediate	test	ward_and_allport	71	1.0	0.374	to_board	poldrack-single-stim	s572	False
0.1	56.903	1.152	58.055	0	PA_with_intermediate	test	ward_and_allport	82	1.0	1.152	to_hand	poldrack-single-stim	s572	False
0.1	58.055	0.296	58.351	0	PA_with_intermediate	test	ward_and_allport	89	1.0	0.296	to_board	poldrack-single-stim	s572	False
0.1	58.354	0.482	58.836	0	PA_with_intermediate	test	ward_and_allport	71	1.0	0.482	to_hand	poldrack-single-stim	s572	False
0.1	58.838	0.279	59.117	0	PA_with_intermediate	test	ward_and_allport	82	1.0	0.279	to_board	poldrack-single-stim	s572	False
1.0	59.123	2.0	59.122	0	PA_with_intermediate	test	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s572	False
4.842	61.125	4.842	65.967	1	PA_without_intermediate	test	ward_and_allport	71	2.0	4.842	to_hand	poldrack-single-stim	s572	False
0.1	65.969	0.239	66.208	0	PA_without_intermediate	test	ward_and_allport	89	2.0	0.239	to_board	poldrack-single-stim	s572	False
0.1	66.21	0.362	66.572	0	PA_without_intermediate	test	ward_and_allport	71	2.0	0.362	to_hand	poldrack-single-stim	s572	False
