onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.014	0.5	3.013	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567	False
5.519	0.5	5.977	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.458	probe	AX	s567	False
7.7	0.5	7.699	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s567	False
10.204	0.5	10.907	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.703	probe	AY	s567	False
12.522	0.5	12.521	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s567	False
15.028	0.5	15.659	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.631	probe	AY	s567	False
16.666	0.5	16.665	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s567	False
19.172	0.5	19.618	1.908	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.446	probe	BX	s567	False
21.082	0.5	21.081	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567	False
23.589	0.5	24.12	3.54	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.531	probe	AX	s567	False
27.13	0.5	27.129	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s567	False
29.637	0.5	30.133	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.496	probe	BX	s567	False
31.274	0.5	31.273	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s567	False
33.783	0.5	34.287	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.504	probe	BY	s567	False
35.285	0.5	35.284	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567	False
37.794	0.5	38.295	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.501	probe	AX	s567	False
39.296	0.5	39.295	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567	False
41.805	0.5	42.356	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.551	probe	AX	s567	False
43.584	0.5	43.583	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s567	False
46.094	0.5	46.586	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.492	probe	BY	s567	False
48.551	0.5	48.55	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567	False
51.056	0.5	51.567	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.511	probe	AX	s567	False
52.966	0.5	52.965	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s567	False
55.472	0.5	55.966	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.494	probe	BX	s567	False
57.11	0.5	57.109	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567	False
59.618	0.5	60.143	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.525	probe	AX	s567	False
61.121	0.5	61.12	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567	False
63.627	0.5	64.375	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.748	probe	AX	s567	False
65.269	0.5	65.268	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s567	False
67.771	0.5	68.395	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.624	probe	AX	s567	False
