onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
3.01	4.164	7.174	-1.52899901024901	draw_card	4.164	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-0.7149988098372013	4.164	n/a	stim	poldrack-single-stim	s582	False	1
7.178	0.434	7.612	-4.262332343582343	draw_card	0.434	columbia_card_task_fmri	12.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	1.5253843173404142	0.434	n/a	stim	poldrack-single-stim	s582	False	1
7.613	1.193	8.806	-8.362332343582343	end_round	1.193	columbia_card_task_fmri	12.0	0.75	71.0	-70.0	0.25	6.0	3.0	1.0	4.232403846528424	1.193	2.0	stim	poldrack-single-stim	s582	False	1
9.559	1.5	8.808	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s582	False	0
11.129	2.103	13.232	-0.6956656769156763	draw_card	2.103	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	1.8937227752396983	2.103	1.0	stim	poldrack-single-stim	s582	False	0
13.986	1.5	13.235	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s582	False	0
15.555	1.741	17.296	0.9710009897509898	draw_card	1.741	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	0.403024234758881	1.741	n/a	stim	poldrack-single-stim	s582	False	1
17.297	0.425	17.722	-1.862332343582344	draw_card	0.425	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	2.725374120707375	0.425	n/a	stim	poldrack-single-stim	s582	False	1
17.724	0.492	18.216	-6.112332343582344	end_round	0.492	columbia_card_task_fmri	15.0	0.75	71.0	-70.0	0.25	6.0	3.0	1.0	5.531432532941334	0.492	2.0	stim	poldrack-single-stim	s582	False	1
18.969	1.5	18.218	n/a	-1.0	2.862	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s582	False	0
