onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.015	0.5	3.014	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s610	False
5.526	0.5	6.044	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.518	probe	AY	s610	False
7.168	0.5	7.167	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610	False
9.677	0.5	10.13	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.453	probe	AX	s610	False
11.319	0.5	11.318	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610	False
13.83	0.5	14.275	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.445	probe	AX	s610	False
15.333	0.5	15.332	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610	False
17.838	0.5	18.258	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.42	probe	AX	s610	False
19.344	0.5	19.343	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610	False
21.851	0.5	22.349	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.498	probe	AX	s610	False
23.763	0.5	23.762	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s610	False
26.269	0.5	26.814	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.545	probe	BX	s610	False
27.91	0.5	27.909	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610	False
30.416	0.5	30.996	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.58	probe	AX	s610	False
32.462	0.5	32.461	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610	False
34.966	0.5	35.415	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.449	probe	AX	s610	False
36.74	0.5	36.739	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610	False
39.252	0.5	39.77	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.518	probe	AX	s610	False
40.756	0.5	40.755	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610	False
43.265	0.5	43.721	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.456	probe	AX	s610	False
45.452	0.5	45.451	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610	False
47.96	0.5	48.333	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.373	probe	AX	s610	False
49.467	0.5	49.466	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s610	False
51.972	0.5	52.419	3.676	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.447	probe	BX	s610	False
55.653	0.5	55.652	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s610	False
58.157	0.5	59.006	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.849	probe	BY	s610	False
59.795	0.5	59.794	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s610	False
62.301	0.5	62.609	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.308	probe	BY	s610	False
63.941	0.5	63.94	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s610	False
66.447	0.5	67.267	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.82	probe	BX	s610	False
67.953	0.5	67.952	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610	False
70.461	0.5	70.83	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.369	probe	AX	s610	False
72.376	0.5	72.375	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610	False
74.88	0.5	75.337	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.457	probe	AX	s610	False
76.52	0.5	76.519	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s610	False
79.03	0.5	79.604	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.574	probe	BX	s610	False
80.535	0.5	80.534	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s610	False
83.046	0.5	83.597	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.551	probe	AX	s610	False
