onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
1.005	8.5	4.23	3.0	survey_medley	reverse	I wish I had more self-discipline.	66,89,71,82,77	3.225	brief	Q15	s555	False
10.074	8.5	15.418	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	66,89	5.344	impulsive_venture	Q39	s555	False
20.369	8.5	27.553	2.0	survey_medley	forward	As I get older, I begin to experience time as limited.	66,89,71,82,77	7.184	future_time	Q31	s555	False
32.16	8.5	37.361	3.0	survey_medley	forward	I am good at resisting temptation.	66,89,71,82,77	5.201	brief	Q09	s555	False
41.366	8.5	48.542	2.0	survey_medley	forward	I tend to act without thinking when I am really excited.	66,89,71,82	7.176	upps	Q37	s555	False
50.845	8.5	55.227	3.0	survey_medley	forward	I am diligent.	66,89,71,82,77	4.382	grit	Q08	s555	False
60.8	8.5	68.674	2.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	7.874	grit	Q05	s555	False
72.658	8.5	79.96	3.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	7.302	upps	Q35	s555	False
81.865	8.5	87.329	4.0	survey_medley	reverse	I often act without thinking through all the alternatives.	66,89,71,82,77	5.464	brief	Q21	s555	False
93.383	8.5	96.911	4.0	survey_medley	reverse	I have trouble concentrating.	66,89,71,82,77	3.528	brief	Q18	s555	False
102.385	8.5	108.42	5.0	survey_medley	forward	Most of my life lies ahead of me.	66,89,71,82,77	6.035	future_time	Q25	s555	False
111.523	8.5	116.847	5.0	survey_medley	reverse	I have a hard time breaking bad habits.	66,89,71,82,77	5.324	brief	Q10	s555	False
121.137	8.5	126.924	3.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66,89,71,82,77	5.787	grit	Q06	s555	False
130.751	8.5	138.246	1.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82	7.495	upps	Q32	s555	False
141.046	8.5	148.236	2.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	66,89,71,82,77	7.19	grit	Q01	s555	False
151.136	8.5	155.436	1.0	survey_medley	forward	I have the sense that time is running out.	66,89,71,82,77	4.3	future_time	Q29	s555	False
160.206	8.5	167.685	3.0	survey_medley	forward	I refuse things that are bad for me.	66,89,71,82,77	7.479	brief	Q14	s555	False
170.364	8.5	177.352	1.0	survey_medley	forward	Others would say I make bad choices when I am extremely happy about something.	66,89,71,82	6.988	upps	Q33	s555	False
180.251	8.5	185.477	5.0	survey_medley	forward	My future seems infinite to me.	66,89,71,82,77	5.226	future_time	Q26	s555	False
189.933	8.5	196.464	1.0	survey_medley	forward	When I get really happy about something, I tend to do things that can have bad consequences.	66,89,71,82	6.531	upps	Q34	s555	False
199.48	8.5	204.313	3.0	survey_medley	forward	I am able to work effectively toward long-term goals.	66,89,71,82,77	4.833	brief	Q19	s555	False
210.794	8.5	215.401	4.0	survey_medley	reverse	I say inappropriate things.	66,89,71,82,77	4.607	brief	Q12	s555	False
