onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stop_response	stopped	trial_id	trial_type	worker_id	junk
3.018	0.85	0.25	2.65	1.0	71.0	motor_selective_stop_signal	71.0	True	0.565	89.0	False	stim	noncrit_nosignal	s610	False
5.674	0.85	0.25	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.449	89.0	False	stim	crit_stop_failure	s610	False
7.93	0.85	0.2	2.65	1.0	71.0	motor_selective_stop_signal	71.0	True	1.015	89.0	False	stim	noncrit_signal	s610	False
10.584	0.85	0.2	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.613	89.0	False	stim	crit_go	s610	False
12.936	0.85	0.2	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.528	89.0	False	stim	crit_go	s610	False
15.192	0.85	0.2	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.504	89.0	False	stim	noncrit_nosignal	s610	False
17.444	0.85	0.2	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.556	89.0	False	stim	crit_go	s610	False
19.7	0.85	0.2	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.555	89.0	False	stim	crit_go	s610	False
22.055	0.85	0.2	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.534	89.0	False	stim	noncrit_signal	s610	False
24.611	0.85	0.2	2.35	0.0	71.0	motor_selective_stop_signal	89.0	True	0.456	89.0	False	stim	noncrit_nosignal	s610	False
26.964	0.85	0.2	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.651	89.0	False	stim	crit_stop_failure	s610	False
29.419	0.85	0.15	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.518	89.0	False	stim	noncrit_nosignal	s610	False
31.871	0.85	0.15	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.979	89.0	False	stim	crit_stop_failure	s610	False
34.227	0.85	0.1	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.698	89.0	False	stim	noncrit_signal	s610	False
36.478	0.85	0.1	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.696	89.0	False	stim	noncrit_nosignal	s610	False
39.034	0.85	0.1	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.58	89.0	False	stim	noncrit_nosignal	s610	False
41.586	0.85	0.1	2.25	0.0	71.0	motor_selective_stop_signal	89.0	True	0.659	89.0	False	stim	noncrit_signal	s610	False
43.843	0.85	0.1	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.673	89.0	False	stim	crit_go	s610	False
46.1	0.85	0.1	2.45	0.0	89.0	motor_selective_stop_signal	71.0	True	0.797	89.0	False	stim	crit_stop_failure	s610	False
48.555	0.85	0.05	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.609	89.0	False	stim	crit_go	s610	False
50.906	0.85	0.05	2.25	0.0	89.0	motor_selective_stop_signal	71.0	True	0.807	89.0	False	stim	crit_go	s610	False
53.162	0.85	0.05	3.15	1.0	89.0	motor_selective_stop_signal	89.0	True	0.697	89.0	False	stim	crit_go	s610	False
56.318	0.85	0.05	2.65	1.0	71.0	motor_selective_stop_signal	71.0	True	0.617	89.0	False	stim	noncrit_nosignal	s610	False
58.97	0.85	0.05	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	1.02	89.0	False	stim	noncrit_signal	s610	False
61.226	0.85	0.05	2.45	0.0	89.0	motor_selective_stop_signal	71.0	True	0.498	89.0	False	stim	crit_stop_failure	s610	False
63.682	0.85	0.0	2.85	1.0	71.0	motor_selective_stop_signal	71.0	True	0.854	89.0	False	stim	noncrit_signal	s610	False
66.535	0.85	0.0	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.77	89.0	False	stim	crit_go	s610	False
68.991	0.85	0.0	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.675	89.0	False	stim	noncrit_nosignal	s610	False
71.243	0.85	0.0	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.637	89.0	False	stim	crit_go	s610	False
73.5	0.85	0.0	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.609	89.0	False	stim	noncrit_signal	s610	False
76.056	0.85	0.0	2.25	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s610	False
78.313	0.85	0.05	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.516	89.0	False	stim	crit_go	s610	False
80.669	0.85	0.05	2.35	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s610	False
83.025	0.85	0.1	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.493	89.0	False	stim	noncrit_nosignal	s610	False
85.281	0.85	0.1	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.617	89.0	False	stim	noncrit_signal	s610	False
87.635	0.85	0.1	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.451	89.0	False	stim	noncrit_nosignal	s610	False
89.891	0.85	0.1	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.618	89.0	False	stim	crit_go	s610	False
92.343	0.85	0.1	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.453	89.0	False	stim	noncrit_nosignal	s610	False
94.599	0.85	0.1	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.495	89.0	False	stim	crit_go	s610	False
96.953	0.85	0.1	2.45	0.0	71.0	motor_selective_stop_signal	89.0	True	0.715	89.0	False	stim	noncrit_signal	s610	False
99.408	0.85	0.1	2.25	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s610	False
101.665	0.85	0.15	2.25	0.0	89.0	motor_selective_stop_signal	71.0	True	1.199	89.0	False	stim	crit_go	s610	False
103.918	0.85	0.15	2.85	1.0	89.0	motor_selective_stop_signal	89.0	True	1.068	89.0	False	stim	crit_go	s610	False
106.769	0.85	0.15	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.563	89.0	False	stim	crit_go	s610	False
109.02	0.85	0.15	3.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.899	89.0	False	stim	crit_go	s610	False
112.474	0.85	0.15	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.474	89.0	False	stim	noncrit_signal	s610	False
114.83	0.85	0.15	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.568	89.0	False	stim	noncrit_signal	s610	False
117.184	0.85	0.15	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.456	89.0	False	stim	noncrit_nosignal	s610	False
119.535	0.85	0.15	2.45	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s610	False
121.99	0.85	0.2	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.355	89.0	False	stim	noncrit_signal	s610	False
135.064	0.85	0.2	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.506	89.0	False	stim	noncrit_nosignal	s610	False
137.42	0.85	0.2	2.25	0.0	89.0	motor_selective_stop_signal	71.0	True	0.362	89.0	False	stim	crit_stop_failure	s610	False
139.675	0.85	0.15	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.838	89.0	False	stim	crit_go	s610	False
141.931	0.85	0.15	3.05	1.0	71.0	motor_selective_stop_signal	71.0	True	0.551	89.0	False	stim	noncrit_nosignal	s610	False
144.988	0.85	0.15	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.468	89.0	False	stim	noncrit_nosignal	s610	False
147.44	0.85	0.15	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.577	89.0	False	stim	crit_go	s610	False
149.796	0.85	0.15	2.25	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s610	False
152.052	0.85	0.2	3.25	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s610	False
155.303	0.85	0.25	2.95	1.0	71.0	motor_selective_stop_signal	71.0	True	0.471	89.0	False	stim	noncrit_nosignal	s610	False
158.255	0.85	0.25	2.55	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s610	False
160.809	0.85	0.3	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.469	89.0	False	stim	crit_go	s610	False
163.162	0.85	0.3	2.55	1.0	89.0	motor_selective_stop_signal	89.0	True	0.51	89.0	False	stim	crit_stop_failure	s610	False
165.718	0.85	0.25	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.565	89.0	False	stim	crit_go	s610	False
168.072	0.85	0.25	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.512	89.0	False	stim	crit_go	s610	False
170.328	0.85	0.25	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.515	89.0	False	stim	noncrit_signal	s610	False
172.784	0.85	0.25	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.437	89.0	False	stim	noncrit_nosignal	s610	False
175.139	0.85	0.25	2.65	1.0	71.0	motor_selective_stop_signal	71.0	True	0.449	89.0	False	stim	noncrit_signal	s610	False
177.795	0.85	0.25	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.753	89.0	False	stim	crit_go	s610	False
180.048	0.85	0.25	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.567	89.0	False	stim	crit_stop_failure	s610	False
182.304	0.85	0.2	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.506	89.0	False	stim	crit_go	s610	False
184.757	0.85	0.2	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.567	89.0	False	stim	crit_go	s610	False
187.01	0.85	0.2	2.55	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s610	False
189.563	0.85	0.25	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.607	89.0	False	stim	noncrit_nosignal	s610	False
191.816	0.85	0.25	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	1.063	89.0	False	stim	noncrit_signal	s610	False
194.173	0.85	0.25	2.25	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s610	False
196.428	0.85	0.3	2.55	1.0	89.0	motor_selective_stop_signal	89.0	True	0.457	89.0	False	stim	crit_stop_failure	s610	False
198.98	0.85	0.25	2.55	1.0	89.0	motor_selective_stop_signal	89.0	True	0.524	89.0	False	stim	crit_go	s610	False
201.534	0.85	0.25	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.561	89.0	False	stim	noncrit_nosignal	s610	False
203.886	0.85	0.25	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.658	89.0	False	stim	noncrit_nosignal	s610	False
206.237	0.85	0.25	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.613	89.0	False	stim	crit_go	s610	False
208.494	0.85	0.25	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.588	89.0	False	stim	noncrit_signal	s610	False
210.946	0.85	0.25	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.411	89.0	False	stim	crit_go	s610	False
213.2	0.85	0.25	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.336	89.0	False	stim	noncrit_signal	s610	False
215.653	0.85	0.25	2.65	1.0	89.0	motor_selective_stop_signal	89.0	True	0.538	89.0	False	stim	crit_stop_failure	s610	False
218.308	0.85	0.2	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.437	89.0	False	stim	noncrit_nosignal	s610	False
220.761	0.85	0.2	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.428	89.0	False	stim	crit_go	s610	False
223.117	0.85	0.2	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.737	89.0	False	stim	noncrit_signal	s610	False
225.373	0.85	0.2	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.484	89.0	False	stim	noncrit_nosignal	s610	False
227.929	0.85	0.2	2.25	0.0	89.0	motor_selective_stop_signal	71.0	True	0.35	89.0	False	stim	crit_go	s610	False
230.183	0.85	0.2	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.849	89.0	False	stim	noncrit_nosignal	s610	False
232.44	0.85	0.2	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.47	89.0	False	stim	noncrit_nosignal	s610	False
234.796	0.85	0.2	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.461	89.0	False	stim	crit_go	s610	False
237.047	0.85	0.2	2.65	1.0	71.0	motor_selective_stop_signal	71.0	True	0.638	89.0	False	stim	noncrit_signal	s610	False
239.704	0.85	0.2	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.594	89.0	False	stim	noncrit_signal	s610	False
242.061	0.85	0.2	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.502	89.0	False	stim	crit_go	s610	False
244.512	0.85	0.2	2.35	0.0	71.0	motor_selective_stop_signal	89.0	True	0.389	89.0	False	stim	noncrit_signal	s610	False
246.864	0.85	0.2	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.612	89.0	False	stim	crit_stop_failure	s610	False
249.12	0.85	0.15	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.79	89.0	False	stim	noncrit_nosignal	s610	False
251.375	0.85	0.15	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.785	89.0	False	stim	crit_stop_failure	s610	False
253.631	0.85	0.1	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.519	89.0	False	stim	crit_go	s610	False
266.401	0.85	0.1	2.35	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s610	False
268.757	0.85	0.15	3.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.477	89.0	False	stim	crit_go	s610	False
272.111	0.85	0.15	2.55	1.0	89.0	motor_selective_stop_signal	89.0	True	0.402	89.0	False	stim	crit_go	s610	False
274.664	0.85	0.15	2.75	1.0	89.0	motor_selective_stop_signal	89.0	True	0.625	89.0	False	stim	crit_stop_failure	s610	False
277.418	0.85	0.1	2.75	1.0	71.0	motor_selective_stop_signal	71.0	True	0.543	89.0	False	stim	noncrit_nosignal	s610	False
280.174	0.85	0.1	2.65	1.0	71.0	motor_selective_stop_signal	71.0	True	0.464	89.0	False	stim	noncrit_nosignal	s610	False
282.829	0.85	0.1	2.45	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s610	False
285.281	0.85	0.15	2.25	0.0	89.0	motor_selective_stop_signal	71.0	True	0.393	89.0	False	stim	crit_go	s610	False
287.535	0.85	0.15	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.78	89.0	False	stim	crit_go	s610	False
289.891	0.85	0.15	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.527	89.0	False	stim	crit_go	s610	False
292.347	0.85	0.15	3.05	1.0	89.0	motor_selective_stop_signal	89.0	True	0.397	89.0	False	stim	crit_go	s610	False
295.403	0.85	0.15	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.492	89.0	False	stim	noncrit_nosignal	s610	False
297.759	0.85	0.15	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.661	89.0	False	stim	noncrit_signal	s610	False
300.012	0.85	0.15	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.639	89.0	False	stim	noncrit_nosignal	s610	False
302.368	0.85	0.15	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.503	89.0	False	stim	noncrit_nosignal	s610	False
304.719	0.85	0.15	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.602	89.0	False	stim	noncrit_nosignal	s610	False
307.074	0.85	0.15	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.777	89.0	False	stim	noncrit_signal	s610	False
309.429	0.85	0.15	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	1.029	89.0	False	stim	crit_go	s610	False
311.784	0.85	0.15	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.621	89.0	False	stim	noncrit_nosignal	s610	False
314.041	0.85	0.15	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.693	89.0	False	stim	crit_stop_failure	s610	False
316.394	0.85	0.1	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.527	89.0	False	stim	crit_go	s610	False
318.85	0.85	0.1	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.556	89.0	False	stim	noncrit_nosignal	s610	False
321.206	0.85	0.1	2.85	1.0	89.0	motor_selective_stop_signal	89.0	True	0.545	89.0	False	stim	crit_go	s610	False
324.058	0.85	0.1	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.418	89.0	False	stim	noncrit_nosignal	s610	False
326.611	0.85	0.1	2.75	1.0	89.0	motor_selective_stop_signal	89.0	True	0.541	89.0	False	stim	crit_go	s610	False
329.367	0.85	0.1	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.652	89.0	False	stim	noncrit_signal	s610	False
331.618	0.85	0.1	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.551	89.0	False	stim	noncrit_nosignal	s610	False
