onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
1.004	8.5	3.853	0.75	survey_medley	forward	I refuse things that are bad for me.	66,89,71,82,77	2.849	brief	Q14	s546	False
10.142	8.5	13.692	0.25	survey_medley	reverse	I have a hard time breaking bad habits.	66,89,71,82,77	3.55	brief	Q10	s546	False
19.756	8.5	22.029	0.5	survey_medley	reverse	I have trouble concentrating.	66,89,71,82,77	2.273	brief	Q18	s546	False
29.371	8.5	32.559	1.0	survey_medley	reverse	I say inappropriate things.	66,89,71,82,77	3.188	brief	Q12	s546	False
39.666	8.5	43.931	0.75	survey_medley	forward	I could do anything I want in the future.	66,89,71,82,77	4.265	future_time	Q27	s546	False
49.756	8.5	57.12	0.3333333333333333	survey_medley	reverse	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82	7.364	upps	Q32	s546	False
58.826	8.5	67.138	0.75	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66,89,71,82,77	8.312	grit	Q06	s546	False
68.984	8.5	71.079	0.75	survey_medley	forward	I am a hard worker.	66,89,71,82,77	2.095	grit	Q04	s546	False
78.87	8.5	81.849	0.25	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	66,89,71,82,77	2.979	grit	Q01	s546	False
88.553	8.5	93.172	0.75	survey_medley	reverse	I often act without thinking through all the alternatives.	66,89,71,82,77	4.619	brief	Q21	s546	False
98.099	8.5	100.984	0.25	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	2.885	grit	Q05	s546	False
109.413	8.5	112.217	1.0	survey_medley	forward	Many opportunities await me in the future.	66,89,71,82,77	2.804	future_time	Q22	s546	False
119.028	8.5	120.796	0.75	survey_medley	forward	My future seems infinite to me.	66,89,71,82,77	1.768	future_time	Q26	s546	False
128.233	8.5	131.007	0.75	survey_medley	forward	There is plenty of time left in my life to make new plans.	66,89,71,82,77	2.774	future_time	Q28	s546	False
137.779	8.5	140.374	0.5	survey_medley	reverse	I am lazy.	66,89,71,82,77	2.595	brief	Q11	s546	False
147.258	8.5	150.179	0.25	survey_medley	forward	Setbacks don't discourage me.	66,89,71,82,77	2.921	grit	Q02	s546	False
156.464	8.5	161.034	0.3333333333333333	survey_medley	reverse	When I am really excited, I tend not to think of the consequences of my actions.	66,89,71,82	4.57	upps	Q36	s546	False
166.555	8.5	170.517	0.0	survey_medley	reverse	Do you sometimes like doing things that are a bit frightening?	66,89	3.962	impulsive_venture	Q39	s546	False
