onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.008	0.5	3.007	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s548	False
5.511	0.5	5.865	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.354	probe	AX	s548	False
7.693	0.5	7.692	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s548	False
10.197	0.5	10.677	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.48	probe	AY	s548	False
12.514	0.5	12.513	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s548	False
15.018	0.5	15.3	1.636	AY	0.0	71.0	dot_pattern_expectancy	89.0	0.282	probe	AY	s548	False
16.657	0.5	16.656	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s548	False
19.16	0.5	19.477	1.908	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.317	probe	BX	s548	False
21.069	0.5	21.068	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s548	False
23.574	0.5	24.053	3.54	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.479	probe	AX	s548	False
27.117	0.5	27.116	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s548	False
29.621	0.5	29.88	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.259	probe	BX	s548	False
31.259	0.5	31.258	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s548	False
33.763	0.5	34.047	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.284	probe	BY	s548	False
35.265	0.5	35.264	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s548	False
37.768	0.5	38.231	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.463	probe	AX	s548	False
39.27	0.5	39.269	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s548	False
41.776	0.5	42.126	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.35	probe	AX	s548	False
43.55	0.5	43.549	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s548	False
46.054	0.5	46.309	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.255	probe	BY	s548	False
48.509	0.5	48.508	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s548	False
51.013	0.5	51.43	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.417	probe	AX	s548	False
52.924	0.5	52.923	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s548	False
55.427	0.5	55.639	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.212	probe	BX	s548	False
57.065	0.5	57.064	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s548	False
59.569	0.5	59.947	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.378	probe	AX	s548	False
61.071	0.5	61.07	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s548	False
63.575	0.5	63.976	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.401	probe	AX	s548	False
65.214	0.5	65.213	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s548	False
67.718	0.5	68.128	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.41	probe	AX	s548	False
69.357	0.5	69.356	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s548	False
71.861	0.5	72.067	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.206	probe	BY	s548	False
74.316	0.5	74.315	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s548	False
76.821	0.5	77.227	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.406	probe	AX	s548	False
78.324	0.5	78.323	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s548	False
80.828	0.5	81.058	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.23	probe	BY	s548	False
82.33	0.5	82.329	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s548	False
84.834	0.5	85.223	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.389	probe	AX	s548	False
86.472	0.5	86.471	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s548	False
88.975	0.5	89.373	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.398	probe	AX	s548	False
90.612	0.5	90.611	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s548	False
93.117	0.5	94.195	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	1.078	probe	AY	s548	False
94.755	0.5	94.754	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s548	False
97.259	0.5	97.637	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.378	probe	AX	s548	False
98.761	0.5	98.76	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s548	False
101.266	0.5	101.729	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.463	probe	AX	s548	False
102.768	0.5	102.767	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s548	False
105.272	0.5	105.827	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.555	probe	AX	s548	False
107.045	0.5	107.044	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s548	False
109.55	0.5	109.933	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.383	probe	AX	s548	False
111.733	0.5	111.732	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s548	False
114.237	0.5	114.735	1.772	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.498	probe	BX	s548	False
116.011	0.5	116.01	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s548	False
118.514	0.5	118.757	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.243	probe	BY	s548	False
120.017	0.5	120.016	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s548	False
122.52	0.5	122.871	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.351	probe	AX	s548	False
124.021	0.5	124.02	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s548	False
126.525	0.5	126.856	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.331	probe	AX	s548	False
128.164	0.5	128.163	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s548	False
130.667	0.5	131.342	2.18	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.675	probe	AY	s548	False
132.849	0.5	132.848	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s548	False
135.352	0.5	135.873	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.521	probe	AY	s548	False
137.67	0.5	137.669	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s548	False
140.174	0.5	140.461	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.287	probe	BX	s548	False
141.813	0.5	141.812	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s548	False
