onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.013	0.5	3.012	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s599	False
5.524	0.5	5.902	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.378	probe	BY	s599	False
7.163	0.5	7.162	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s599	False
9.671	0.5	9.997	1.5	AY	0.0	71.0	dot_pattern_expectancy	89.0	0.326	probe	AY	s599	False
11.178	0.5	11.177	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s599	False
13.687	0.5	13.992	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.305	probe	AX	s599	False
15.736	0.5	15.735	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s599	False
18.242	0.5	18.671	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.429	probe	BY	s599	False
20.021	0.5	20.02	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s599	False
22.528	0.5	22.805	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.277	probe	BX	s599	False
24.17	0.5	24.169	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s599	False
26.677	0.5	26.967	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.29	probe	AX	s599	False
28.314	0.5	28.313	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s599	False
30.824	0.5	31.208	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.384	probe	AX	s599	False
32.325	0.5	32.324	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s599	False
34.834	0.5	35.385	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.551	probe	AX	s599	False
36.335	0.5	36.334	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s599	False
38.839	0.5	39.41	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.571	probe	AY	s599	False
40.887	0.5	40.886	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s599	False
43.392	0.5	43.849	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.457	probe	AX	s599	False
45.846	0.5	45.845	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s599	False
48.352	0.5	48.703	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.351	probe	AX	s599	False
50.264	0.5	50.263	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s599	False
52.772	0.5	53.123	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.351	probe	AX	s599	False
54.274	0.5	54.273	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s599	False
56.779	0.5	57.248	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.469	probe	AX	s599	False
58.689	0.5	58.688	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s599	False
61.195	0.5	61.556	2.18	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.361	probe	BX	s599	False
63.377	0.5	63.376	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s599	False
65.887	0.5	66.258	1.5	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.371	probe	AX	s599	False
67.389	0.5	67.388	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s599	False
69.894	0.5	70.338	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.444	probe	BY	s599	False
71.806	0.5	71.805	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s599	False
74.313	0.5	74.63	2.316	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.317	probe	BX	s599	False
76.634	0.5	76.633	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s599	False
79.139	0.5	79.654	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.515	probe	AY	s599	False
81.457	0.5	81.456	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s599	False
83.964	0.5	84.297	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.333	probe	BX	s599	False
85.601	0.5	85.6	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s599	False
88.112	0.5	88.696	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.584	probe	AY	s599	False
