onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stop_response	stopped	trial_id	trial_type	worker_id	junk
3.013	0.85	0.25	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.695	71.0	False	stim	crit_go	s589	False
5.368	0.85	0.25	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.555	71.0	False	stim	crit_go	s589	False
7.621	0.85	0.25	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.639	71.0	False	stim	noncrit_signal	s589	False
10.073	0.85	0.25	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.727	71.0	False	stim	crit_go	s589	False
12.425	0.85	0.25	2.65	1.0	89.0	motor_selective_stop_signal	89.0	True	0.685	71.0	False	stim	noncrit_signal	s589	False
15.08	0.85	0.25	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.501	71.0	False	stim	noncrit_nosignal	s589	False
17.332	0.85	0.25	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.8	71.0	False	stim	crit_stop_failure	s589	False
19.585	0.85	0.2	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.521	71.0	False	stim	noncrit_nosignal	s589	False
22.036	0.85	0.2	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.64	71.0	False	stim	crit_go	s589	False
24.29	0.85	0.2	2.55	1.0	71.0	motor_selective_stop_signal	-1.0	True	n/a	71.0	True	stim	crit_stop_success	s589	False
26.846	0.85	0.25	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.552	71.0	False	stim	noncrit_nosignal	s589	False
29.098	0.85	0.25	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	1.626	71.0	False	stim	noncrit_signal	s589	False
31.45	0.85	0.25	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.707	71.0	False	stim	crit_stop_failure	s589	False
33.703	0.85	0.2	2.55	1.0	71.0	motor_selective_stop_signal	-1.0	True	n/a	71.0	True	stim	crit_stop_success	s589	False
36.257	0.85	0.25	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.738	71.0	False	stim	crit_go	s589	False
38.81	0.85	0.25	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.74	71.0	False	stim	noncrit_nosignal	s589	False
41.164	0.85	0.25	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.446	71.0	False	stim	noncrit_nosignal	s589	False
43.519	0.85	0.25	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.47	71.0	False	stim	noncrit_nosignal	s589	False
45.772	0.85	0.25	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.468	71.0	False	stim	noncrit_signal	s589	False
48.228	0.85	0.25	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.601	71.0	False	stim	noncrit_nosignal	s589	False
50.481	0.85	0.25	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	0.669	71.0	False	stim	noncrit_signal	s589	False
52.933	0.85	0.25	2.65	1.0	71.0	motor_selective_stop_signal	-1.0	True	n/a	71.0	True	stim	crit_stop_success	s589	False
55.586	0.85	0.3	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.732	71.0	False	stim	crit_go	s589	False
58.04	0.85	0.3	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.724	71.0	False	stim	crit_go	s589	False
60.394	0.85	0.3	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.796	71.0	False	stim	noncrit_signal	s589	False
62.649	0.85	0.3	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.746	71.0	False	stim	crit_go	s589	False
65.2	0.85	0.3	2.25	0.0	89.0	motor_selective_stop_signal	71.0	True	0.79	71.0	False	stim	noncrit_nosignal	s589	False
67.456	0.85	0.3	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.713	71.0	False	stim	noncrit_nosignal	s589	False
69.708	0.85	0.3	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.883	71.0	False	stim	noncrit_nosignal	s589	False
72.064	0.85	0.3	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.752	71.0	False	stim	crit_go	s589	False
74.32	0.85	0.3	2.65	1.0	89.0	motor_selective_stop_signal	89.0	True	0.587	71.0	False	stim	noncrit_signal	s589	False
76.972	0.85	0.3	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.573	71.0	False	stim	noncrit_signal	s589	False
79.325	0.85	0.3	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.754	71.0	False	stim	crit_go	s589	False
81.777	0.85	0.3	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.79	71.0	False	stim	noncrit_signal	s589	False
84.129	0.85	0.3	2.25	1.0	71.0	motor_selective_stop_signal	-1.0	True	n/a	71.0	True	stim	crit_stop_success	s589	False
86.383	0.85	0.35	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.567	71.0	False	stim	noncrit_nosignal	s589	False
88.635	0.85	0.35	2.25	1.0	71.0	motor_selective_stop_signal	-1.0	True	n/a	71.0	True	stim	crit_stop_success	s589	False
90.887	0.85	0.4	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.599	71.0	False	stim	crit_go	s589	False
93.143	0.85	0.4	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.701	71.0	False	stim	crit_stop_failure	s589	False
95.496	0.85	0.35	3.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.565	71.0	False	stim	noncrit_nosignal	s589	False
98.847	0.85	0.35	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.769	71.0	False	stim	crit_go	s589	False
101.399	0.85	0.35	2.75	1.0	71.0	motor_selective_stop_signal	71.0	True	0.534	71.0	False	stim	crit_stop_failure	s589	False
104.151	0.85	0.3	2.75	1.0	89.0	motor_selective_stop_signal	89.0	True	0.613	71.0	False	stim	noncrit_nosignal	s589	False
106.907	0.85	0.3	2.65	1.0	89.0	motor_selective_stop_signal	89.0	True	1.108	71.0	False	stim	noncrit_nosignal	s589	False
