onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.015	0.5	3.014	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s581	False
5.518	0.5	5.517	1.636	BY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BY	s581	False
7.156	0.5	7.155	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s581	False
9.667	0.5	10.48	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.813	probe	AY	s581	False
11.169	0.5	11.168	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s581	False
13.678	0.5	14.282	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.604	probe	AX	s581	False
15.728	0.5	15.727	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s581	False
18.236	0.5	18.537	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.301	probe	BY	s581	False
20.009	0.5	20.008	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s581	False
22.516	0.5	22.858	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.342	probe	BX	s581	False
24.154	0.5	24.153	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s581	False
26.665	0.5	27.44	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.775	probe	AX	s581	False
28.308	0.5	28.307	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s581	False
30.817	0.5	31.288	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.471	probe	AX	s581	False
32.319	0.5	32.318	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s581	False
34.828	0.5	35.244	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.416	probe	AX	s581	False
36.333	0.5	36.332	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s581	False
38.839	0.5	39.464	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.625	probe	AY	s581	False
40.89	0.5	40.889	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s581	False
43.4	0.5	43.839	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.439	probe	AX	s581	False
45.855	0.5	45.854	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s581	False
48.362	0.5	48.839	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.477	probe	AX	s581	False
50.275	0.5	50.274	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s581	False
52.781	0.5	53.217	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.436	probe	AX	s581	False
54.283	0.5	54.282	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s581	False
56.789	0.5	57.362	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.573	probe	AX	s581	False
58.699	0.5	58.698	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s581	False
61.205	0.5	61.656	2.18	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.451	probe	BX	s581	False
63.392	0.5	63.391	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s581	False
65.904	0.5	66.418	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.514	probe	AX	s581	False
67.408	0.5	67.407	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s581	False
69.92	0.5	70.198	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.278	probe	BY	s581	False
71.835	0.5	71.834	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s581	False
74.344	0.5	74.728	2.316	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.384	probe	BX	s581	False
76.662	0.5	76.661	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s581	False
79.168	0.5	79.81	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.642	probe	AY	s581	False
81.488	0.5	81.487	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s581	False
83.995	0.5	84.422	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.427	probe	BX	s581	False
85.638	0.5	85.637	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s581	False
88.142	0.5	88.743	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.601	probe	AY	s581	False
89.643	0.5	89.642	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s581	False
