onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
1.011	8.5	5.056	3.0	survey_medley	reverse	Pleasure and fun sometimes keep me from getting work done.	66,89,71,82,77	4.045	brief	Q17	s192	False
11.376	8.5	18.443	3.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82	7.067	upps	Q32	s192	False
21.061	8.5	26.216	4.0	survey_medley	forward	I am good at resisting temptation.	66,89,71,82,77	5.155	brief	Q09	s192	False
31.218	8.5	36.233	3.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	66,89,71,82,77	5.015	grit	Q01	s192	False
40.425	8.5	44.691	2.0	survey_medley	forward	There are only limited possibilities in my future.	66,89,71,82,77	4.266	future_time	Q30	s192	False
51.604	8.5	56.798	3.0	survey_medley	forward	I refuse things that are bad for me.	66,89,71,82,77	5.194	brief	Q14	s192	False
60.88	8.5	65.753	4.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66,89,71,82,77	4.873	grit	Q06	s192	False
70.495	8.5	72.711	4.0	survey_medley	forward	I could do anything I want in the future.	66,89,71,82,77	2.216	future_time	Q27	s192	False
79.568	8.5	84.417	3.0	survey_medley	forward	People would say that I have iron self-discipline.	66,89,71,82,77	4.849	brief	Q16	s192	False
88.573	8.5	93.304	2.0	survey_medley	forward	I tend to act without thinking when I am really excited.	66,89,71,82	4.731	upps	Q37	s192	False
102.879	8.5	105.46	4.0	survey_medley	forward	I finish whatever I begin.	66,89,71,82,77	2.581	grit	Q07	s192	False
111.951	8.5	115.534	4.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	3.583	grit	Q05	s192	False
122.248	8.5	126.935	5.0	survey_medley	forward	As I get older, I begin to experience time as limited.	66,89,71,82,77	4.687	future_time	Q31	s192	False
134.037	8.5	135.996	4.0	survey_medley	forward	My future is filled with possibilities.	66,89,71,82,77	1.959	future_time	Q24	s192	False
143.243	8.5	146.34	2.0	survey_medley	forward	My future seems infinite to me.	66,89,71,82,77	3.097	future_time	Q26	s192	False
