onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stop_response	stopped	trial_id	trial_type	worker_id	junk
3.017	0.85	0.15	2.35	1.0	71.0	motor_selective_stop_signal	71.0	False	0.602	71.0	False	stim	crit_go	s574	False
5.373	0.85	0.15	2.25	1.0	89.0	motor_selective_stop_signal	89.0	False	0.357	71.0	False	stim	noncrit_nosignal	s574	False
7.627	0.85	0.15	2.45	1.0	89.0	motor_selective_stop_signal	89.0	False	0.971	71.0	False	stim	noncrit_signal	s574	False
10.079	0.85	0.15	2.35	1.0	71.0	motor_selective_stop_signal	71.0	False	0.436	71.0	False	stim	crit_go	s574	False
12.435	0.85	0.15	2.65	1.0	89.0	motor_selective_stop_signal	89.0	False	0.493	71.0	False	stim	noncrit_signal	s574	False
15.091	0.85	0.15	2.25	1.0	71.0	motor_selective_stop_signal	71.0	False	0.407	71.0	False	stim	crit_go	s574	False
17.347	0.85	0.15	2.25	1.0	71.0	motor_selective_stop_signal	71.0	False	0.58	71.0	False	stim	crit_stop_failure	s574	False
19.6	0.85	0.1	2.45	1.0	71.0	motor_selective_stop_signal	71.0	False	0.289	71.0	False	stim	crit_go	s574	False
22.057	0.85	0.1	2.25	1.0	71.0	motor_selective_stop_signal	71.0	False	0.347	71.0	False	stim	crit_go	s574	False
24.311	0.85	0.1	2.55	1.0	71.0	motor_selective_stop_signal	71.0	False	0.379	71.0	False	stim	crit_stop_failure	s574	False
26.867	0.85	0.05	2.25	1.0	89.0	motor_selective_stop_signal	89.0	False	0.73	71.0	False	stim	noncrit_nosignal	s574	False
29.122	0.85	0.05	2.35	1.0	89.0	motor_selective_stop_signal	89.0	False	0.709	71.0	False	stim	noncrit_signal	s574	False
31.476	0.85	0.05	2.25	1.0	71.0	motor_selective_stop_signal	71.0	False	0.462	71.0	False	stim	crit_stop_failure	s574	False
33.73	0.85	0.0	2.55	1.0	71.0	motor_selective_stop_signal	-1.0	False	n/a	71.0	True	stim	crit_stop_success	s574	False
36.285	0.85	0.05	2.55	1.0	71.0	motor_selective_stop_signal	71.0	False	0.39	71.0	False	stim	crit_go	s574	False
38.837	0.85	0.05	2.35	1.0	89.0	motor_selective_stop_signal	89.0	False	0.364	71.0	False	stim	noncrit_nosignal	s574	False
41.189	0.85	0.05	2.35	0.0	71.0	motor_selective_stop_signal	89.0	False	0.366	71.0	False	stim	crit_go	s574	False
43.545	0.85	0.05	2.25	1.0	71.0	motor_selective_stop_signal	71.0	False	0.534	71.0	False	stim	crit_go	s574	False
45.799	0.85	0.05	2.45	1.0	89.0	motor_selective_stop_signal	89.0	False	0.447	71.0	False	stim	noncrit_signal	s574	False
48.255	0.85	0.05	2.25	0.0	89.0	motor_selective_stop_signal	71.0	False	0.284	71.0	False	stim	noncrit_nosignal	s574	False
50.509	0.85	0.05	2.45	1.0	89.0	motor_selective_stop_signal	89.0	False	0.517	71.0	False	stim	noncrit_signal	s574	False
52.965	0.85	0.05	2.65	1.0	71.0	motor_selective_stop_signal	71.0	False	0.4	71.0	False	stim	crit_stop_failure	s574	False
55.618	0.85	0.0	2.45	1.0	71.0	motor_selective_stop_signal	71.0	False	0.273	71.0	False	stim	crit_go	s574	False
58.07	0.85	0.0	2.35	1.0	71.0	motor_selective_stop_signal	71.0	False	0.373	71.0	False	stim	crit_go	s574	False
60.426	0.85	0.0	2.25	1.0	89.0	motor_selective_stop_signal	89.0	False	0.559	71.0	False	stim	noncrit_signal	s574	False
62.681	0.85	0.0	2.55	1.0	89.0	motor_selective_stop_signal	89.0	False	0.492	71.0	False	stim	noncrit_nosignal	s574	False
65.237	0.85	0.0	2.25	1.0	89.0	motor_selective_stop_signal	89.0	False	0.371	71.0	False	stim	noncrit_nosignal	s574	False
67.493	0.85	0.0	2.25	1.0	71.0	motor_selective_stop_signal	71.0	False	0.375	71.0	False	stim	crit_go	s574	False
69.745	0.85	0.0	2.35	1.0	71.0	motor_selective_stop_signal	71.0	False	0.391	71.0	False	stim	crit_go	s574	False
72.101	0.85	0.0	2.25	1.0	89.0	motor_selective_stop_signal	89.0	False	0.358	71.0	False	stim	noncrit_nosignal	s574	False
74.356	0.85	0.0	2.65	1.0	89.0	motor_selective_stop_signal	89.0	False	0.431	71.0	False	stim	noncrit_signal	s574	False
77.012	0.85	0.0	2.35	1.0	89.0	motor_selective_stop_signal	89.0	False	0.347	71.0	False	stim	noncrit_signal	s574	False
79.368	0.85	0.0	2.45	1.0	71.0	motor_selective_stop_signal	71.0	False	0.283	71.0	False	stim	crit_go	s574	False
81.82	0.85	0.0	2.35	0.0	89.0	motor_selective_stop_signal	71.0	False	0.258	71.0	False	stim	noncrit_signal	s574	False
84.177	0.85	0.0	2.25	0.0	71.0	motor_selective_stop_signal	89.0	False	0.426	71.0	False	stim	crit_stop_failure	s574	False
86.432	0.85	0.0	2.25	1.0	89.0	motor_selective_stop_signal	89.0	False	0.48	71.0	False	stim	noncrit_nosignal	s574	False
88.689	0.85	0.0	2.25	0.0	71.0	motor_selective_stop_signal	89.0	False	0.577	71.0	False	stim	crit_stop_failure	s574	False
90.942	0.85	0.0	2.25	1.0	89.0	motor_selective_stop_signal	89.0	False	0.917	71.0	False	stim	noncrit_nosignal	s574	False
93.197	0.85	0.0	2.35	1.0	71.0	motor_selective_stop_signal	71.0	False	0.477	71.0	False	stim	crit_stop_failure	s574	False
95.549	0.85	0.0	3.35	1.0	71.0	motor_selective_stop_signal	71.0	False	0.626	71.0	False	stim	crit_go	s574	False
98.901	0.85	0.0	2.55	1.0	71.0	motor_selective_stop_signal	71.0	False	0.516	71.0	False	stim	crit_go	s574	False
101.453	0.85	0.0	2.75	1.0	71.0	motor_selective_stop_signal	71.0	False	0.519	71.0	False	stim	crit_stop_failure	s574	False
104.205	0.85	0.0	2.75	1.0	89.0	motor_selective_stop_signal	89.0	False	0.5	71.0	False	stim	noncrit_nosignal	s574	False
106.961	0.85	0.0	2.65	1.0	71.0	motor_selective_stop_signal	71.0	False	0.512	71.0	False	stim	crit_go	s574	False
109.613	0.85	0.0	2.45	1.0	71.0	motor_selective_stop_signal	-1.0	False	n/a	71.0	True	stim	crit_stop_success	s574	False
112.066	0.85	0.05	2.25	1.0	89.0	motor_selective_stop_signal	89.0	False	0.613	71.0	False	stim	noncrit_nosignal	s574	False
114.322	0.85	0.05	2.35	1.0	71.0	motor_selective_stop_signal	71.0	False	0.446	71.0	False	stim	crit_go	s574	False
116.676	0.85	0.05	2.45	1.0	71.0	motor_selective_stop_signal	71.0	False	0.621	71.0	False	stim	crit_go	s574	False
119.133	0.85	0.05	3.05	0.0	89.0	motor_selective_stop_signal	71.0	False	0.371	71.0	False	stim	noncrit_nosignal	s574	False
122.185	0.85	0.05	2.35	1.0	71.0	motor_selective_stop_signal	71.0	False	0.485	71.0	False	stim	crit_go	s574	False
135.048	0.85	0.05	2.25	1.0	89.0	motor_selective_stop_signal	89.0	False	0.624	71.0	False	stim	noncrit_signal	s574	False
137.3	0.85	0.05	2.35	1.0	71.0	motor_selective_stop_signal	71.0	False	0.623	71.0	False	stim	crit_go	s574	False
139.652	0.85	0.05	2.35	1.0	71.0	motor_selective_stop_signal	71.0	False	0.375	71.0	False	stim	crit_go	s574	False
142.004	0.85	0.05	2.35	1.0	89.0	motor_selective_stop_signal	89.0	False	0.358	71.0	False	stim	noncrit_nosignal	s574	False
144.357	0.85	0.05	2.35	0.0	89.0	motor_selective_stop_signal	-1.0	False	n/a	71.0	True	stim	noncrit_signal	s574	False
146.708	0.85	0.05	2.35	1.0	89.0	motor_selective_stop_signal	89.0	False	0.464	71.0	False	stim	noncrit_nosignal	s574	False
149.064	0.85	0.05	2.25	1.0	71.0	motor_selective_stop_signal	71.0	False	0.389	71.0	False	stim	crit_go	s574	False
151.316	0.85	0.05	2.35	1.0	71.0	motor_selective_stop_signal	71.0	False	0.62	71.0	False	stim	crit_stop_failure	s574	False
