duration	onset	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
6.433	3.009	6.433	9.442	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	6.433	to_hand	poldrack-single-stim	s483	False
0.1	9.443	1.023	10.466	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.023	to_board	poldrack-single-stim	s483	False
0.1	10.468	1.715	12.183	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	1.715	to_hand	poldrack-single-stim	s483	False
0.1	12.184	0.72	12.904	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.72	to_board	poldrack-single-stim	s483	False
0.1	12.905	0.891	13.796	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.891	to_hand	poldrack-single-stim	s483	False
0.1	13.798	0.404	14.202	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.404	to_board	poldrack-single-stim	s483	False
1.0	14.205	2.5	14.204	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s483	False
4.326	16.708	4.326	21.034	1	UA_with_intermediate	practice	ward_and_allport	89	1.0	4.326	to_hand	poldrack-single-stim	s483	False
0.1	21.035	1.92	22.955	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	1.92	to_board	poldrack-single-stim	s483	False
0.1	22.957	0.894	23.851	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.894	to_hand	poldrack-single-stim	s483	False
0.1	23.852	0.284	24.136	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.284	to_board	poldrack-single-stim	s483	False
0.1	24.138	1.154	25.292	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	1.154	to_hand	poldrack-single-stim	s483	False
0.1	25.293	0.221	25.514	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.221	to_board	poldrack-single-stim	s483	False
1.0	25.517	2.1	25.516	0	UA_with_intermediate	practice	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s483	False
2.856	27.618	2.856	30.474	1	UA_without_intermediate	practice	ward_and_allport	82	2.0	2.856	to_hand	poldrack-single-stim	s483	False
0.1	30.475	0.323	30.798	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.323	to_board	poldrack-single-stim	s483	False
0.1	30.801	2.131	32.932	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	2.131	to_hand	poldrack-single-stim	s483	False
0.1	32.932	0.934	33.866	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.934	to_board	poldrack-single-stim	s483	False
0.1	33.868	0.493	34.361	0	UA_without_intermediate	practice	ward_and_allport	71	2.0	0.493	to_hand	poldrack-single-stim	s483	False
0.1	34.362	0.19	34.552	0	UA_without_intermediate	practice	ward_and_allport	89	2.0	0.19	to_board	poldrack-single-stim	s483	False
1.0	34.555	2.2	34.554	0	UA_without_intermediate	practice	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s483	False
2.404	36.757	2.404	39.161	1	UA_without_intermediate	practice	ward_and_allport	71	3.0	2.404	to_hand	poldrack-single-stim	s483	False
0.1	39.162	0.206	39.368	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.206	to_board	poldrack-single-stim	s483	False
0.1	39.369	1.622	40.991	0	UA_without_intermediate	practice	ward_and_allport	82	3.0	1.622	to_hand	poldrack-single-stim	s483	False
0.1	40.993	0.206	41.199	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.206	to_board	poldrack-single-stim	s483	False
0.1	41.201	1.091	42.292	0	UA_without_intermediate	practice	ward_and_allport	71	3.0	1.091	to_hand	poldrack-single-stim	s483	False
0.1	42.293	0.111	42.404	0	UA_without_intermediate	practice	ward_and_allport	89	3.0	0.111	to_board	poldrack-single-stim	s483	False
1.0	42.407	2.0	42.406	0	UA_without_intermediate	practice	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s483	False
3.836	46.414	3.836	50.25	1	PA_without_intermediate	test	ward_and_allport	71	0.0	3.836	to_hand	poldrack-single-stim	s483	False
0.1	50.251	0.871	51.122	0	PA_without_intermediate	test	ward_and_allport	82	0.0	0.871	to_board	poldrack-single-stim	s483	False
0.1	51.124	0.727	51.851	0	PA_without_intermediate	test	ward_and_allport	71	0.0	0.727	to_hand	poldrack-single-stim	s483	False
0.1	51.852	0.201	52.053	0	PA_without_intermediate	test	ward_and_allport	89	0.0	0.201	to_board	poldrack-single-stim	s483	False
0.1	52.055	0.676	52.731	0	PA_without_intermediate	test	ward_and_allport	71	0.0	0.676	to_hand	poldrack-single-stim	s483	False
0.1	52.731	0.219	52.95	0	PA_without_intermediate	test	ward_and_allport	82	0.0	0.219	to_board	poldrack-single-stim	s483	False
1.0	52.953	3.088	52.952	0	PA_without_intermediate	test	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s483	False
3.944	56.043	3.944	59.987	1	PA_with_intermediate	test	ward_and_allport	89	1.0	3.944	to_hand	poldrack-single-stim	s483	False
0.1	59.987	0.244	60.231	0	PA_with_intermediate	test	ward_and_allport	71	1.0	0.244	to_board	poldrack-single-stim	s483	False
0.1	60.234	1.283	61.517	0	PA_with_intermediate	test	ward_and_allport	89	1.0	1.283	to_hand	poldrack-single-stim	s483	False
0.1	61.518	0.398	61.916	0	PA_with_intermediate	test	ward_and_allport	82	1.0	0.398	to_board	poldrack-single-stim	s483	False
0.1	61.919	0.97	62.889	0	PA_with_intermediate	test	ward_and_allport	71	1.0	0.97	to_hand	poldrack-single-stim	s483	False
0.1	62.89	0.219	63.109	0	PA_with_intermediate	test	ward_and_allport	82	1.0	0.219	to_board	poldrack-single-stim	s483	False
1.0	63.112	2.0	63.111	0	PA_with_intermediate	test	ward_and_allport	-1	1.0	n/a	feedback	poldrack-single-stim	s483	False
1.87	65.114	1.87	66.984	1	PA_without_intermediate	test	ward_and_allport	89	2.0	1.87	to_hand	poldrack-single-stim	s483	False
0.1	66.986	0.373	67.359	0	PA_without_intermediate	test	ward_and_allport	82	2.0	0.373	to_board	poldrack-single-stim	s483	False
0.1	67.362	1.149	68.511	0	PA_without_intermediate	test	ward_and_allport	89	2.0	1.149	to_hand	poldrack-single-stim	s483	False
0.1	68.513	0.182	68.695	0	PA_without_intermediate	test	ward_and_allport	71	2.0	0.182	to_board	poldrack-single-stim	s483	False
0.1	68.697	0.38	69.077	0	PA_without_intermediate	test	ward_and_allport	89	2.0	0.38	to_hand	poldrack-single-stim	s483	False
0.1	69.077	0.144	69.221	0	PA_without_intermediate	test	ward_and_allport	82	2.0	0.144	to_board	poldrack-single-stim	s483	False
1.0	69.225	2.0	69.224	0	PA_without_intermediate	test	ward_and_allport	-1	2.0	n/a	feedback	poldrack-single-stim	s483	False
3.693	71.228	3.693	74.921	1	PA_without_intermediate	test	ward_and_allport	82	3.0	3.693	to_hand	poldrack-single-stim	s483	False
0.1	74.922	0.172	75.094	0	PA_without_intermediate	test	ward_and_allport	71	3.0	0.172	to_board	poldrack-single-stim	s483	False
0.1	75.096	1.241	76.337	0	PA_without_intermediate	test	ward_and_allport	82	3.0	1.241	to_hand	poldrack-single-stim	s483	False
0.1	76.338	0.242	76.58	0	PA_without_intermediate	test	ward_and_allport	71	3.0	0.242	to_board	poldrack-single-stim	s483	False
0.1	76.583	1.137	77.72	0	PA_without_intermediate	test	ward_and_allport	82	3.0	1.137	to_hand	poldrack-single-stim	s483	False
0.1	77.721	0.215	77.936	0	PA_without_intermediate	test	ward_and_allport	89	3.0	0.215	to_board	poldrack-single-stim	s483	False
1.0	77.94	2.0	77.939	0	PA_without_intermediate	test	ward_and_allport	-1	3.0	n/a	feedback	poldrack-single-stim	s483	False
1.774	79.942	1.774	81.716	1	PA_with_intermediate	test	ward_and_allport	71	4.0	1.774	to_hand	poldrack-single-stim	s483	False
0.1	81.718	0.155	81.873	0	PA_with_intermediate	test	ward_and_allport	89	4.0	0.155	to_board	poldrack-single-stim	s483	False
0.1	81.875	3.057	84.932	0	PA_with_intermediate	test	ward_and_allport	89	4.0	3.057	to_hand	poldrack-single-stim	s483	False
0.1	84.934	0.257	85.191	0	PA_with_intermediate	test	ward_and_allport	82	4.0	0.257	to_board	poldrack-single-stim	s483	False
0.1	85.194	1.09	86.284	0	PA_with_intermediate	test	ward_and_allport	71	4.0	1.09	to_hand	poldrack-single-stim	s483	False
0.1	86.285	0.173	86.458	0	PA_with_intermediate	test	ward_and_allport	89	4.0	0.173	to_board	poldrack-single-stim	s483	False
0.1	86.46	2.166	88.626	0	PA_with_intermediate	test	ward_and_allport	82	4.0	2.166	to_hand	poldrack-single-stim	s483	False
0.1	88.627	0.227	88.854	0	PA_with_intermediate	test	ward_and_allport	89	4.0	0.227	to_board	poldrack-single-stim	s483	False
1.0	88.857	2.544	88.856	0	PA_with_intermediate	test	ward_and_allport	-1	4.0	n/a	feedback	poldrack-single-stim	s483	False
2.349	91.403	2.349	93.752	1	PA_without_intermediate	test	ward_and_allport	71	5.0	2.349	to_hand	poldrack-single-stim	s483	False
0.1	93.754	0.145	93.899	0	PA_without_intermediate	test	ward_and_allport	82	5.0	0.145	to_board	poldrack-single-stim	s483	False
0.1	93.901	0.975	94.876	0	PA_without_intermediate	test	ward_and_allport	71	5.0	0.975	to_hand	poldrack-single-stim	s483	False
0.1	94.877	0.225	95.102	0	PA_without_intermediate	test	ward_and_allport	82	5.0	0.225	to_board	poldrack-single-stim	s483	False
0.1	95.106	0.276	95.382	0	PA_without_intermediate	test	ward_and_allport	71	5.0	0.276	to_hand	poldrack-single-stim	s483	False
0.1	95.382	0.2	95.582	0	PA_without_intermediate	test	ward_and_allport	89	5.0	0.2	to_board	poldrack-single-stim	s483	False
1.0	95.586	2.272	95.585	0	PA_without_intermediate	test	ward_and_allport	-1	5.0	n/a	feedback	poldrack-single-stim	s483	False
3.854	97.862	3.854	101.716	1	PA_with_intermediate	test	ward_and_allport	89	6.0	3.854	to_hand	poldrack-single-stim	s483	False
0.1	101.717	0.298	102.015	0	PA_with_intermediate	test	ward_and_allport	71	6.0	0.298	to_board	poldrack-single-stim	s483	False
0.1	102.018	0.33	102.348	0	PA_with_intermediate	test	ward_and_allport	89	6.0	0.33	to_hand	poldrack-single-stim	s483	False
0.1	102.349	0.668	103.017	0	PA_with_intermediate	test	ward_and_allport	82	6.0	0.668	to_board	poldrack-single-stim	s483	False
0.1	103.021	0.806	103.827	0	PA_with_intermediate	test	ward_and_allport	71	6.0	0.806	to_hand	poldrack-single-stim	s483	False
0.1	103.827	0.161	103.988	0	PA_with_intermediate	test	ward_and_allport	89	6.0	0.161	to_board	poldrack-single-stim	s483	False
1.0	103.992	4.04	103.991	0	PA_with_intermediate	test	ward_and_allport	-1	6.0	n/a	feedback	poldrack-single-stim	s483	False
3.055	108.036	3.055	111.091	1	PA_with_intermediate	test	ward_and_allport	82	7.0	3.055	to_hand	poldrack-single-stim	s483	False
0.1	111.092	0.986	112.078	0	PA_with_intermediate	test	ward_and_allport	71	7.0	0.986	to_board	poldrack-single-stim	s483	False
0.1	112.081	0.373	112.454	0	PA_with_intermediate	test	ward_and_allport	82	7.0	0.373	to_hand	poldrack-single-stim	s483	False
0.1	112.456	0.343	112.799	0	PA_with_intermediate	test	ward_and_allport	89	7.0	0.343	to_board	poldrack-single-stim	s483	False
0.1	112.803	0.889	113.692	0	PA_with_intermediate	test	ward_and_allport	71	7.0	0.889	to_hand	poldrack-single-stim	s483	False
0.1	113.692	0.127	113.819	0	PA_with_intermediate	test	ward_and_allport	82	7.0	0.127	to_board	poldrack-single-stim	s483	False
1.0	113.824	2.272	113.823	0	PA_with_intermediate	test	ward_and_allport	-1	7.0	n/a	feedback	poldrack-single-stim	s483	False
2.746	116.1	2.746	118.846	1	PA_with_intermediate	test	ward_and_allport	71	8.0	2.746	to_hand	poldrack-single-stim	s483	False
0.1	118.848	0.284	119.132	0	PA_with_intermediate	test	ward_and_allport	82	8.0	0.284	to_board	poldrack-single-stim	s483	False
0.1	119.134	0.633	119.767	0	PA_with_intermediate	test	ward_and_allport	71	8.0	0.633	to_hand	poldrack-single-stim	s483	False
0.1	119.768	0.175	119.943	0	PA_with_intermediate	test	ward_and_allport	89	8.0	0.175	to_board	poldrack-single-stim	s483	False
0.1	119.947	1.585	121.532	0	PA_with_intermediate	test	ward_and_allport	82	8.0	1.585	to_hand	poldrack-single-stim	s483	False
0.1	121.533	0.026	121.559	0	PA_with_intermediate	test	ward_and_allport	71	8.0	0.026	to_board	poldrack-single-stim	s483	False
1.0	121.564	2.136	121.563	0	PA_with_intermediate	test	ward_and_allport	-1	8.0	n/a	feedback	poldrack-single-stim	s483	False
4.475	123.703	4.475	128.178	1	PA_with_intermediate	test	ward_and_allport	82	9.0	4.475	to_hand	poldrack-single-stim	s483	False
0.1	128.18	0.222	128.402	0	PA_with_intermediate	test	ward_and_allport	89	9.0	0.222	to_board	poldrack-single-stim	s483	False
0.1	128.404	0.346	128.75	0	PA_with_intermediate	test	ward_and_allport	82	9.0	0.346	to_hand	poldrack-single-stim	s483	False
0.1	128.752	0.307	129.059	0	PA_with_intermediate	test	ward_and_allport	71	9.0	0.307	to_board	poldrack-single-stim	s483	False
0.1	129.062	0.518	129.58	0	PA_with_intermediate	test	ward_and_allport	89	9.0	0.518	to_hand	poldrack-single-stim	s483	False
0.1	129.58	0.19	129.77	0	PA_with_intermediate	test	ward_and_allport	71	9.0	0.19	to_board	poldrack-single-stim	s483	False
1.0	129.775	2.0	129.774	0	PA_with_intermediate	test	ward_and_allport	-1	9.0	n/a	feedback	poldrack-single-stim	s483	False
3.048	131.779	3.048	134.827	1	PA_with_intermediate	test	ward_and_allport	71	10.0	3.048	to_hand	poldrack-single-stim	s483	False
0.1	134.829	0.145	134.974	0	PA_with_intermediate	test	ward_and_allport	82	10.0	0.145	to_board	poldrack-single-stim	s483	False
0.1	134.979	0.896	135.875	0	PA_with_intermediate	test	ward_and_allport	71	10.0	0.896	to_hand	poldrack-single-stim	s483	False
0.1	135.875	0.073	135.948	0	PA_with_intermediate	test	ward_and_allport	89	10.0	0.073	to_board	poldrack-single-stim	s483	False
0.1	135.952	0.736	136.688	0	PA_with_intermediate	test	ward_and_allport	71	10.0	0.736	to_hand	poldrack-single-stim	s483	False
0.1	136.689	1.187	137.876	0	PA_with_intermediate	test	ward_and_allport	71	10.0	1.187	to_board	poldrack-single-stim	s483	False
0.1	137.881	0.784	138.665	0	PA_with_intermediate	test	ward_and_allport	82	10.0	0.784	to_hand	poldrack-single-stim	s483	False
0.1	138.666	0.192	138.858	0	PA_with_intermediate	test	ward_and_allport	71	10.0	0.192	to_board	poldrack-single-stim	s483	False
1.0	138.865	2.0	138.864	0	PA_with_intermediate	test	ward_and_allport	-1	10.0	n/a	feedback	poldrack-single-stim	s483	False
1.806	140.868	1.806	142.674	1	PA_without_intermediate	test	ward_and_allport	71	11.0	1.806	to_hand	poldrack-single-stim	s483	False
0.1	142.675	0.273	142.948	0	PA_without_intermediate	test	ward_and_allport	82	11.0	0.273	to_board	poldrack-single-stim	s483	False
0.1	142.953	0.849	143.802	0	PA_without_intermediate	test	ward_and_allport	71	11.0	0.849	to_hand	poldrack-single-stim	s483	False
0.1	143.802	0.147	143.949	0	PA_without_intermediate	test	ward_and_allport	89	11.0	0.147	to_board	poldrack-single-stim	s483	False
0.1	143.954	0.199	144.153	0	PA_without_intermediate	test	ward_and_allport	71	11.0	0.199	to_hand	poldrack-single-stim	s483	False
0.1	144.154	0.149	144.303	0	PA_without_intermediate	test	ward_and_allport	82	11.0	0.149	to_board	poldrack-single-stim	s483	False
1.0	144.308	2.408	144.307	0	PA_without_intermediate	test	ward_and_allport	-1	11.0	n/a	feedback	poldrack-single-stim	s483	False
2.75	146.72	2.75	149.47	1	PA_with_intermediate	test	ward_and_allport	71	12.0	2.75	to_hand	poldrack-single-stim	s483	False
0.1	149.471	0.248	149.719	0	PA_with_intermediate	test	ward_and_allport	82	12.0	0.248	to_board	poldrack-single-stim	s483	False
0.1	149.722	0.611	150.333	0	PA_with_intermediate	test	ward_and_allport	71	12.0	0.611	to_hand	poldrack-single-stim	s483	False
0.1	150.334	0.168	150.502	0	PA_with_intermediate	test	ward_and_allport	89	12.0	0.168	to_board	poldrack-single-stim	s483	False
0.1	150.506	0.435	150.941	0	PA_with_intermediate	test	ward_and_allport	82	12.0	0.435	to_hand	poldrack-single-stim	s483	False
0.1	150.943	0.221	151.164	0	PA_with_intermediate	test	ward_and_allport	89	12.0	0.221	to_board	poldrack-single-stim	s483	False
1.0	151.17	3.768	151.169	0	PA_with_intermediate	test	ward_and_allport	-1	12.0	n/a	feedback	poldrack-single-stim	s483	False
2.303	154.942	2.303	157.245	1	PA_with_intermediate	test	ward_and_allport	82	13.0	2.303	to_hand	poldrack-single-stim	s483	False
0.1	157.247	0.884	158.131	0	PA_with_intermediate	test	ward_and_allport	71	13.0	0.884	to_board	poldrack-single-stim	s483	False
0.1	158.135	0.679	158.814	0	PA_with_intermediate	test	ward_and_allport	82	13.0	0.679	to_hand	poldrack-single-stim	s483	False
0.1	158.814	0.168	158.982	0	PA_with_intermediate	test	ward_and_allport	89	13.0	0.168	to_board	poldrack-single-stim	s483	False
0.1	158.987	0.868	159.855	0	PA_with_intermediate	test	ward_and_allport	71	13.0	0.868	to_hand	poldrack-single-stim	s483	False
0.1	159.856	0.154	160.01	0	PA_with_intermediate	test	ward_and_allport	82	13.0	0.154	to_board	poldrack-single-stim	s483	False
1.0	160.015	2.68	160.014	0	PA_with_intermediate	test	ward_and_allport	-1	13.0	n/a	feedback	poldrack-single-stim	s483	False
1.514	162.699	1.514	164.213	1	PA_without_intermediate	test	ward_and_allport	82	14.0	1.514	to_hand	poldrack-single-stim	s483	False
0.1	164.213	0.348	164.561	0	PA_without_intermediate	test	ward_and_allport	89	14.0	0.348	to_board	poldrack-single-stim	s483	False
0.1	164.565	1.104	165.669	0	PA_without_intermediate	test	ward_and_allport	82	14.0	1.104	to_hand	poldrack-single-stim	s483	False
0.1	165.669	0.225	165.894	0	PA_without_intermediate	test	ward_and_allport	71	14.0	0.225	to_board	poldrack-single-stim	s483	False
0.1	165.899	0.316	166.215	0	PA_without_intermediate	test	ward_and_allport	82	14.0	0.316	to_hand	poldrack-single-stim	s483	False
0.1	166.215	0.266	166.481	0	PA_without_intermediate	test	ward_and_allport	89	14.0	0.266	to_board	poldrack-single-stim	s483	False
1.0	166.487	3.224	166.486	0	PA_without_intermediate	test	ward_and_allport	-1	14.0	n/a	feedback	poldrack-single-stim	s483	False
2.306	174.717	2.306	177.023	1	PA_without_intermediate	test	ward_and_allport	82	15.0	2.306	to_hand	poldrack-single-stim	s483	False
0.1	177.024	0.176	177.2	0	PA_without_intermediate	test	ward_and_allport	89	15.0	0.176	to_board	poldrack-single-stim	s483	False
0.1	177.204	0.241	177.445	0	PA_without_intermediate	test	ward_and_allport	82	15.0	0.241	to_hand	poldrack-single-stim	s483	False
0.1	177.446	0.494	177.94	0	PA_without_intermediate	test	ward_and_allport	89	15.0	0.494	to_board	poldrack-single-stim	s483	False
0.1	177.945	0.236	178.181	0	PA_without_intermediate	test	ward_and_allport	82	15.0	0.236	to_hand	poldrack-single-stim	s483	False
0.1	178.182	0.152	178.334	0	PA_without_intermediate	test	ward_and_allport	71	15.0	0.152	to_board	poldrack-single-stim	s483	False
1.0	178.339	3.36	178.338	0	PA_without_intermediate	test	ward_and_allport	-1	15.0	n/a	feedback	poldrack-single-stim	s483	False
1.42	181.703	1.42	183.123	1	PA_without_intermediate	test	ward_and_allport	82	16.0	1.42	to_hand	poldrack-single-stim	s483	False
0.1	183.125	0.164	183.289	0	PA_without_intermediate	test	ward_and_allport	89	16.0	0.164	to_board	poldrack-single-stim	s483	False
0.1	183.293	0.203	183.496	0	PA_without_intermediate	test	ward_and_allport	82	16.0	0.203	to_hand	poldrack-single-stim	s483	False
0.1	183.497	0.203	183.7	0	PA_without_intermediate	test	ward_and_allport	89	16.0	0.203	to_board	poldrack-single-stim	s483	False
0.1	183.704	0.3	184.004	0	PA_without_intermediate	test	ward_and_allport	82	16.0	0.3	to_hand	poldrack-single-stim	s483	False
0.1	184.006	0.181	184.187	0	PA_without_intermediate	test	ward_and_allport	71	16.0	0.181	to_board	poldrack-single-stim	s483	False
1.0	184.192	2.0	184.191	0	PA_without_intermediate	test	ward_and_allport	-1	16.0	n/a	feedback	poldrack-single-stim	s483	False
1.798	186.199	1.798	187.997	1	PA_without_intermediate	test	ward_and_allport	71	17.0	1.798	to_hand	poldrack-single-stim	s483	False
0.1	187.998	0.162	188.16	0	PA_without_intermediate	test	ward_and_allport	89	17.0	0.162	to_board	poldrack-single-stim	s483	False
0.1	188.165	0.503	188.668	0	PA_without_intermediate	test	ward_and_allport	71	17.0	0.503	to_hand	poldrack-single-stim	s483	False
0.1	188.669	0.216	188.885	0	PA_without_intermediate	test	ward_and_allport	89	17.0	0.216	to_board	poldrack-single-stim	s483	False
0.1	188.89	0.198	189.088	0	PA_without_intermediate	test	ward_and_allport	71	17.0	0.198	to_hand	poldrack-single-stim	s483	False
0.1	189.089	0.199	189.288	0	PA_without_intermediate	test	ward_and_allport	82	17.0	0.199	to_board	poldrack-single-stim	s483	False
1.0	189.294	2.408	189.293	0	PA_without_intermediate	test	ward_and_allport	-1	17.0	n/a	feedback	poldrack-single-stim	s483	False
3.768	191.707	3.768	195.475	1	PA_with_intermediate	test	ward_and_allport	89	18.0	3.768	to_hand	poldrack-single-stim	s483	False
0.1	195.477	0.161	195.638	0	PA_with_intermediate	test	ward_and_allport	82	18.0	0.161	to_board	poldrack-single-stim	s483	False
0.1	195.642	0.941	196.583	0	PA_with_intermediate	test	ward_and_allport	89	18.0	0.941	to_hand	poldrack-single-stim	s483	False
0.1	196.584	0.628	197.212	0	PA_with_intermediate	test	ward_and_allport	71	18.0	0.628	to_board	poldrack-single-stim	s483	False
0.1	197.217	0.349	197.566	0	PA_with_intermediate	test	ward_and_allport	82	18.0	0.349	to_hand	poldrack-single-stim	s483	False
