onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
1.009	8.5	3.953	1.0	survey_medley	reverse	I wish I had more self-discipline.	66,89,71,82,77	2.944	brief	Q15	s570	False
10.082	8.5	14.184	2.0	survey_medley	forward	Do you sometimes like doing things that are a bit frightening?	66,89	4.102	impulsive_venture	Q39	s570	False
20.377	8.5	25.227	5.0	survey_medley	forward	As I get older, I begin to experience time as limited.	66,89,71,82,77	4.85	future_time	Q31	s570	False
32.167	8.5	35.371	3.0	survey_medley	forward	I am good at resisting temptation.	66,89,71,82,77	3.204	brief	Q09	s570	False
41.376	8.5	47.357	2.0	survey_medley	forward	I tend to act without thinking when I am really excited.	66,89,71,82	5.981	upps	Q37	s570	False
50.855	8.5	54.219	3.0	survey_medley	forward	I am diligent.	66,89,71,82,77	3.364	grit	Q08	s570	False
60.81	8.5	65.057	2.0	survey_medley	reverse	I often set a goal but later choose to pursue a different one.	66,89,71,82,77	4.247	grit	Q05	s570	False
72.668	8.5	79.439	3.0	survey_medley	forward	When overjoyed, I feel like I cant stop myself from going overboard.	66,89,71,82	6.771	upps	Q35	s570	False
81.876	8.5	86.725	4.0	survey_medley	reverse	I often act without thinking through all the alternatives.	66,89,71,82,77	4.849	brief	Q21	s570	False
93.395	8.5	98.491	2.0	survey_medley	reverse	I have trouble concentrating.	66,89,71,82,77	5.096	brief	Q18	s570	False
102.4	8.5	106.59	4.0	survey_medley	forward	Most of my life lies ahead of me.	66,89,71,82,77	4.19	future_time	Q25	s570	False
111.541	8.5	115.079	3.0	survey_medley	reverse	I have a hard time breaking bad habits.	66,89,71,82,77	3.538	brief	Q10	s570	False
121.158	8.5	128.139	3.0	survey_medley	reverse	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66,89,71,82,77	6.981	grit	Q06	s570	False
130.771	8.5	137.461	3.0	survey_medley	forward	Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.	66,89,71,82	6.69	upps	Q32	s570	False
141.066	8.5	147.356	3.0	survey_medley	reverse	New ideas and projects sometimes distract me from previous ones.	66,89,71,82,77	6.29	grit	Q01	s570	False
