onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.016	0.5	3.015	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s606	False
5.528	0.5	6.249	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.721	probe	AY	s606	False
7.169	0.5	7.168	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
9.678	0.5	10.091	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.413	probe	AX	s606	False
11.319	0.5	11.318	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
13.824	0.5	14.365	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.541	probe	AX	s606	False
15.331	0.5	15.33	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
17.842	0.5	18.32	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.478	probe	AX	s606	False
19.348	0.5	19.347	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
21.858	0.5	22.23	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.372	probe	AX	s606	False
23.772	0.5	23.771	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s606	False
26.28	0.5	26.509	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.229	probe	BX	s606	False
27.922	0.5	27.921	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
30.431	0.5	31.152	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.721	probe	AX	s606	False
32.479	0.5	32.478	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
34.987	0.5	35.77	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.783	probe	AX	s606	False
36.764	0.5	36.763	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
39.272	0.5	39.827	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.555	probe	AX	s606	False
40.779	0.5	40.778	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
43.291	0.5	43.896	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.605	probe	AX	s606	False
45.475	0.5	45.474	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
47.987	0.5	48.466	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.479	probe	AX	s606	False
49.489	0.5	49.488	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s606	False
51.999	0.5	52.26	3.676	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.261	probe	BX	s606	False
55.681	0.5	55.68	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s606	False
58.193	0.5	58.511	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.318	probe	BY	s606	False
59.836	0.5	59.835	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s606	False
62.346	0.5	62.634	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.288	probe	BY	s606	False
63.988	0.5	63.987	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s606	False
66.496	0.5	66.761	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.265	probe	BX	s606	False
68.0	0.5	67.999	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
70.509	0.5	70.94	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.431	probe	AX	s606	False
72.422	0.5	72.421	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
74.928	0.5	75.368	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.44	probe	AX	s606	False
76.569	0.5	76.568	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s606	False
79.076	0.5	79.324	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.248	probe	BX	s606	False
80.583	0.5	80.582	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
83.09	0.5	83.519	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.429	probe	AX	s606	False
85.003	0.5	85.002	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s606	False
87.512	0.5	87.776	2.18	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.264	probe	BY	s606	False
89.699	0.5	89.698	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
92.207	0.5	92.717	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.51	probe	AX	s606	False
93.983	0.5	93.982	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
96.493	0.5	96.98	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.487	probe	AX	s606	False
97.995	0.5	97.994	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
100.505	0.5	101.02	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.515	probe	AX	s606	False
102.006	0.5	102.005	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
104.511	0.5	104.87	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.359	probe	AX	s606	False
106.56	0.5	106.559	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
109.072	0.5	109.486	2.86	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.414	probe	AX	s606	False
111.938	0.5	111.937	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s606	False
114.45	0.5	114.686	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.236	probe	BX	s606	False
115.957	0.5	115.956	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s606	False
118.465	0.5	118.717	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.252	probe	BY	s606	False
120.24	0.5	120.239	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
122.747	0.5	123.17	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.423	probe	AX	s606	False
124.525	0.5	124.524	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
127.034	0.5	127.533	2.86	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.499	probe	AX	s606	False
129.9	0.5	129.899	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
132.411	0.5	132.7	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.289	probe	AX	s606	False
134.19	0.5	134.189	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s606	False
136.7	0.5	136.932	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.232	probe	BX	s606	False
138.339	0.5	138.338	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s606	False
140.846	0.5	141.291	2.452	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.445	probe	BX	s606	False
143.302	0.5	143.301	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
145.81	0.5	146.27	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.46	probe	AX	s606	False
147.451	0.5	147.45	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s606	False
149.958	0.5	150.212	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.254	probe	BX	s606	False
151.461	0.5	151.46	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
153.97	0.5	154.748	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.778	probe	AX	s606	False
155.608	0.5	155.607	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
158.118	0.5	158.573	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.455	probe	AX	s606	False
159.759	0.5	159.758	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s606	False
162.266	0.5	162.61	2.18	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.344	probe	BY	s606	False
164.448	0.5	164.447	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
166.951	0.5	167.37	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.419	probe	AX	s606	False
168.455	0.5	168.454	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s606	False
170.963	0.5	171.682	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.719	probe	AY	s606	False
172.606	0.5	172.605	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
175.112	0.5	175.82	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.708	probe	AX	s606	False
187.273	0.5	187.272	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
189.784	0.5	190.138	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.354	probe	AX	s606	False
191.968	0.5	191.967	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s606	False
194.477	0.5	195.051	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.574	probe	AY	s606	False
196.795	0.5	196.794	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s606	False
199.307	0.5	199.925	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.618	probe	AY	s606	False
200.945	0.5	200.944	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s606	False
203.453	0.5	203.845	1.908	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.392	probe	BX	s606	False
205.367	0.5	205.366	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
207.879	0.5	208.27	3.54	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.391	probe	AX	s606	False
211.425	0.5	211.424	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s606	False
213.935	0.5	214.48	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.545	probe	BX	s606	False
215.578	0.5	215.577	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s606	False
218.086	0.5	218.382	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.296	probe	BY	s606	False
219.588	0.5	219.587	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
222.093	0.5	222.53	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.437	probe	AX	s606	False
223.597	0.5	223.596	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
226.104	0.5	226.613	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.509	probe	AX	s606	False
227.879	0.5	227.878	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s606	False
230.388	0.5	230.759	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.371	probe	BY	s606	False
232.844	0.5	232.843	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s606	False
235.35	0.5	235.883	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.533	probe	AX	s606	False
