onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
3.009	0.673	3.682	0.1165323033274161	draw_card	0.673	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-2.861785960274407	0.673	n/a	stim	poldrack-single-stim	s638	False	1
3.685	0.698	4.383	-2.616801030005917	draw_card	0.698	columbia_card_task_fmri	12.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	-0.6249268553395382	0.698	n/a	stim	poldrack-single-stim	s638	False	1
4.384	0.854	5.238	-6.716801030005918	draw_card	0.854	columbia_card_task_fmri	12.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	2.078426740339779	0.854	n/a	stim	poldrack-single-stim	s638	False	1
5.24	1.148	6.388	-13.55013436333925	draw_card	1.148	columbia_card_task_fmri	12.0	0.6666666666666667	89.0	-70.0	0.3333333333333333	6.0	4.0	1.0	5.222915529063243	1.148	n/a	stim	poldrack-single-stim	s638	False	1
6.388	1.098	7.486	-27.21680103000592	draw_card	1.098	columbia_card_task_fmri	12.0	0.5	89.0	-70.0	0.5	6.0	5.0	1.0	7.565396079961431	1.098	n/a	stim	poldrack-single-stim	s638	False	1
7.487	0.573	8.06	-68.21680103000591	end_round	0.573	columbia_card_task_fmri	12.0	0.0	71.0	-70.0	1.0	6.0	6.0	1.0	-31.69016466042788	0.573	5.0	stim	poldrack-single-stim	s638	False	1
8.814	1.5	8.063	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s638	False	0
10.388	1.278	11.666	0.94986563666075	draw_card	1.278	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	-0.2571223100155251	1.278	n/a	stim	poldrack-single-stim	s638	False	1
11.667	2.039	13.706	-2.016801030005917	draw_card	2.039	columbia_card_task_fmri	14.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	2.1712684839173164	2.039	2.0	stim	poldrack-single-stim	s638	False	0
14.46	1.5	13.709	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s638	False	0
16.03	0.59	16.62	2.616532303327416	end_round	0.59	columbia_card_task_fmri	15.0	0.8333333333333334	71.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-1.745583676747145	0.59	0.0	stim	poldrack-single-stim	s638	False	1
17.372	1.5	16.621	n/a	-1.0	2.862	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s638	False	0
19.486	0.564	20.05	3.44986563666075	draw_card	0.564	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	0.8593518771248085	0.564	n/a	stim	poldrack-single-stim	s638	False	1
20.052	0.759	20.811	0.3831989699940836	draw_card	0.759	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	3.3698148232156555	0.759	2.0	stim	poldrack-single-stim	s638	False	0
21.564	1.5	20.813	n/a	-1.0	2.726	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s638	False	0
23.542	0.536	24.078	4.783198969994082	draw_card	0.536	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	2.9433879897677144	0.536	n/a	stim	poldrack-single-stim	s638	False	1
24.08	1.523	25.603	1.7831989699940822	draw_card	1.523	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	4.515842712519543	1.523	2.0	stim	poldrack-single-stim	s638	False	0
26.356	1.5	25.605	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s638	False	0
27.858	0.583	28.441	4.783198969994082	draw_card	0.583	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	11.595248491170906	0.583	n/a	stim	poldrack-single-stim	s638	False	1
28.444	1.516	29.96	1.0689132557083705	draw_card	1.516	columbia_card_task_fmri	29.0	0.7142857142857143	89.0	-75.0	0.2857142857142857	8.0	2.0	2.0	13.542875450794403	1.516	n/a	stim	poldrack-single-stim	s638	False	1
29.962	1.529	31.491	-3.8834676966725823	end_round	1.529	columbia_card_task_fmri	29.0	0.6666666666666667	71.0	-75.0	0.3333333333333333	8.0	3.0	2.0	15.585125483309852	1.529	2.0	stim	poldrack-single-stim	s638	False	1
32.244	1.5	31.493	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s638	False	0
33.814	0.781	34.595	0.5609767477718626	draw_card	0.781	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	0.6638980944551491	0.781	n/a	stim	poldrack-single-stim	s638	False	1
34.596	2.606	37.202	-1.7168010300059178	draw_card	2.606	columbia_card_task_fmri	17.0	0.75	89.0	-65.0	0.25	9.0	2.0	2.0	2.078426740339779	2.606	2.0	stim	poldrack-single-stim	s638	False	0
37.956	1.5	37.205	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s638	False	0
39.662	0.694	40.356	4.883198969994082	draw_card	0.694	columbia_card_task_fmri	14.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	-0.7247789500638291	0.694	1.0	stim	poldrack-single-stim	s638	False	0
41.109	1.5	40.358	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s638	False	0
42.883	3.233	46.116	0.7831989699940822	draw_card	3.233	columbia_card_task_fmri	15.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	-1.4237177889062167	3.233	n/a	stim	poldrack-single-stim	s638	False	1
46.118	1.384	47.502	-0.9945788077836946	draw_card	1.384	columbia_card_task_fmri	15.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	-0.16641783719799	1.384	n/a	stim	poldrack-single-stim	s638	False	1
47.504	1.313	48.817	-3.216801030005918	draw_card	1.313	columbia_card_task_fmri	15.0	0.75	89.0	-65.0	0.25	10.0	3.0	2.0	1.2135185956673027	1.313	3.0	stim	poldrack-single-stim	s638	False	0
49.57	1.5	48.819	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s638	False	0
51.141	0.783	51.924	2.3831989699940834	draw_card	0.783	columbia_card_task_fmri	17.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	-0.6249268553395382	0.783	1.0	stim	poldrack-single-stim	s638	False	0
