onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stop_response	stopped	trial_id	trial_type	worker_id	junk
3.007	0.85	0.4	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	1.949	89.0	False	stim	noncrit_signal	s513	False
5.259	0.85	0.4	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	1.372	89.0	False	stim	noncrit_nosignal	s513	False
7.512	0.85	0.4	2.85	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s513	False
10.365	0.85	0.45	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.847	89.0	False	stim	noncrit_nosignal	s513	False
12.717	0.85	0.45	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.588	89.0	False	stim	noncrit_nosignal	s513	False
14.969	0.85	0.45	2.25	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s513	False
17.221	0.85	0.5	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	1.553	89.0	False	stim	crit_go	s513	False
19.473	0.85	0.5	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	1.0	89.0	False	stim	crit_go	s513	False
21.825	0.85	0.5	2.65	1.0	71.0	motor_selective_stop_signal	71.0	True	0.631	89.0	False	stim	noncrit_nosignal	s513	False
24.477	0.85	0.5	2.75	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s513	False
27.23	0.85	0.55	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.562	89.0	False	stim	noncrit_nosignal	s513	False
29.482	0.85	0.55	2.75	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s513	False
32.234	0.85	0.6	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.541	89.0	False	stim	noncrit_signal	s513	False
34.486	0.85	0.6	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	1.621	89.0	False	stim	crit_go	s513	False
36.838	0.85	0.6	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.576	89.0	False	stim	crit_go	s513	False
39.191	0.85	0.6	2.55	1.0	89.0	motor_selective_stop_signal	89.0	True	0.562	89.0	False	stim	crit_go	s513	False
41.743	0.85	0.6	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.546	89.0	False	stim	crit_go	s513	False
43.995	0.85	0.6	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	1.474	89.0	False	stim	noncrit_signal	s513	False
46.248	0.85	0.6	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	1.255	89.0	False	stim	noncrit_nosignal	s513	False
48.5	0.85	0.6	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.945	89.0	False	stim	noncrit_nosignal	s513	False
50.852	0.85	0.6	2.65	1.0	89.0	motor_selective_stop_signal	89.0	True	0.794	89.0	False	stim	crit_stop_failure	s513	False
53.505	0.85	0.55	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	1.558	89.0	False	stim	crit_go	s513	False
55.857	0.85	0.55	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	1.232	89.0	False	stim	noncrit_signal	s513	False
58.11	0.85	0.55	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.764	89.0	False	stim	noncrit_nosignal	s513	False
60.462	0.85	0.55	2.35	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s513	False
62.814	0.85	0.6	2.85	1.0	71.0	motor_selective_stop_signal	71.0	True	1.084	89.0	False	stim	noncrit_nosignal	s513	False
65.666	0.85	0.6	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.67	89.0	False	stim	noncrit_nosignal	s513	False
68.118	0.85	0.6	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.84	89.0	False	stim	noncrit_nosignal	s513	False
70.471	0.85	0.6	2.65	1.0	89.0	motor_selective_stop_signal	89.0	True	1.193	89.0	False	stim	crit_go	s513	False
73.123	0.85	0.6	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	1.138	89.0	False	stim	crit_go	s513	False
75.375	0.85	0.6	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	1.426	89.0	False	stim	noncrit_signal	s513	False
77.627	0.85	0.6	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	1.209	89.0	False	stim	crit_go	s513	False
79.879	0.85	0.6	2.45	1.0	89.0	motor_selective_stop_signal	89.0	True	1.083	89.0	False	stim	crit_go	s513	False
82.331	0.85	0.6	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	0.844	89.0	False	stim	crit_go	s513	False
84.683	0.85	0.6	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.592	89.0	False	stim	crit_stop_failure	s513	False
86.935	0.85	0.55	2.35	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s513	False
89.287	0.85	0.6	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.583	89.0	False	stim	noncrit_signal	s513	False
91.739	0.85	0.6	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.535	89.0	False	stim	noncrit_nosignal	s513	False
94.091	0.85	0.6	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.571	89.0	False	stim	noncrit_nosignal	s513	False
96.343	0.85	0.6	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	1.175	89.0	False	stim	crit_go	s513	False
98.595	0.85	0.6	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	1.552	89.0	False	stim	noncrit_signal	s513	False
100.947	0.85	0.6	2.35	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s513	False
103.299	0.85	0.65	2.35	1.0	89.0	motor_selective_stop_signal	89.0	True	1.701	89.0	False	stim	crit_go	s513	False
105.651	0.85	0.65	2.95	1.0	89.0	motor_selective_stop_signal	89.0	True	1.167	89.0	False	stim	crit_go	s513	False
