onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.01	0.5	3.009	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
5.514	0.5	5.513	1.772	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s650	False
7.289	0.5	7.288	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
9.792	0.5	9.791	1.5	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s650	False
11.295	0.5	11.294	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s650	False
13.8	0.5	13.799	2.452	AY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	AY	s650	False
16.253	0.5	16.252	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s650	False
18.757	0.5	18.756	1.772	AY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	AY	s650	False
20.532	0.5	20.531	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
23.037	0.5	23.036	1.908	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s650	False
24.947	0.5	24.946	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
27.452	0.5	27.451	1.908	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s650	False
29.362	0.5	29.361	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
31.866	0.5	31.865	2.588	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s650	False
34.457	0.5	34.456	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s650	False
36.962	0.5	36.961	1.5	AY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	AY	s650	False
38.465	0.5	38.464	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s650	False
40.969	0.5	40.968	1.5	BY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BY	s650	False
42.471	0.5	42.47	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s650	False
44.976	0.5	44.975	1.5	BY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BY	s650	False
46.479	0.5	46.478	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
48.983	0.5	48.982	1.636	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s650	False
50.621	0.5	50.62	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s650	False
53.124	0.5	53.123	2.044	BX	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BX	s650	False
55.171	0.5	55.17	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
57.676	0.5	57.675	1.772	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s650	False
59.451	0.5	59.45	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s650	False
61.955	0.5	61.954	2.588	BX	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BX	s650	False
64.545	0.5	64.544	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s650	False
67.049	0.5	67.048	1.5	AY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	AY	s650	False
68.552	0.5	68.551	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
71.057	0.5	71.056	2.452	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s650	False
73.51	0.5	73.509	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s650	False
76.015	0.5	76.014	1.636	BY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BY	s650	False
77.654	0.5	77.653	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
80.159	0.5	80.158	1.636	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s650	False
81.798	0.5	81.797	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
84.301	0.5	84.3	1.5	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s650	False
85.803	0.5	85.802	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s650	False
88.308	0.5	88.307	1.636	BY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BY	s650	False
89.947	0.5	89.946	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
92.451	0.5	92.45	1.5	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s650	False
93.954	0.5	93.953	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s650	False
96.459	0.5	96.458	2.18	AY	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	AY	s650	False
98.641	0.5	98.64	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
101.144	0.5	101.143	1.5	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s650	False
102.647	0.5	102.646	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
105.152	0.5	105.151	1.908	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s650	False
107.061	0.5	107.06	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s650	False
109.566	0.5	110.986	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	1.42	probe	BY	s650	False
111.205	0.5	111.204	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s650	False
113.709	0.5	115.341	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	1.632	probe	BY	s650	False
115.348	0.5	115.347	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
117.853	0.5	118.258	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.405	probe	AX	s650	False
119.492	0.5	119.491	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
121.996	0.5	121.995	1.5	AX	0.0	89.0	dot_pattern_expectancy	-1.0	n/a	probe	AX	s650	False
123.498	0.5	123.497	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s650	False
126.002	0.5	126.317	2.044	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.315	probe	BY	s650	False
128.047	0.5	128.046	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s650	False
130.554	0.5	131.207	2.18	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.653	probe	AY	s650	False
132.735	0.5	132.734	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s650	False
135.24	0.5	136.004	1.636	AY	0.0	71.0	dot_pattern_expectancy	89.0	0.764	probe	AY	s650	False
136.878	0.5	136.877	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s650	False
139.383	0.5	140.33	1.772	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.947	probe	AY	s650	False
141.156	0.5	141.155	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s650	False
143.66	0.5	144.71	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	1.05	probe	BY	s650	False
145.163	0.5	145.162	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s650	False
147.668	0.5	147.667	1.908	BX	0.0	71.0	dot_pattern_expectancy	-1.0	n/a	probe	BX	s650	False
149.579	0.5	149.578	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
152.084	0.5	152.521	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.437	probe	AX	s650	False
154.13	0.5	154.129	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
156.634	0.5	156.933	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.299	probe	AX	s650	False
158.273	0.5	158.272	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
160.778	0.5	161.137	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.359	probe	AX	s650	False
162.552	0.5	162.551	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
165.057	0.5	165.39	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.333	probe	AX	s650	False
166.696	0.5	166.695	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s650	False
169.2	0.5	169.347	1.772	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.147	probe	BX	s650	False
170.974	0.5	170.973	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
173.478	0.5	173.781	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.303	probe	AX	s650	False
185.488	0.5	185.487	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s650	False
187.993	0.5	188.311	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.318	probe	BY	s650	False
189.632	0.5	189.631	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s650	False
192.137	0.5	192.92	1.5	AY	0.0	71.0	dot_pattern_expectancy	89.0	0.783	probe	AY	s650	False
193.639	0.5	193.638	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
196.143	0.5	196.538	2.044	AX	0.0	89.0	dot_pattern_expectancy	71.0	0.395	probe	AX	s650	False
198.189	0.5	198.188	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s650	False
200.692	0.5	200.97	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.278	probe	BY	s650	False
202.468	0.5	202.467	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s650	False
204.973	0.5	205.189	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.216	probe	BX	s650	False
206.611	0.5	206.61	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
209.116	0.5	209.428	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.312	probe	AX	s650	False
210.754	0.5	210.753	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s650	False
213.26	0.5	213.911	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.651	probe	AX	s650	False
