onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.017	0.5	3.016	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s596	False
5.527	0.5	6.04	1.636	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.513	probe	BY	s596	False
7.165	0.5	7.164	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s596	False
9.675	0.5	10.255	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.58	probe	AY	s596	False
11.177	0.5	11.176	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s596	False
13.684	0.5	14.124	2.044	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.44	probe	AX	s596	False
15.732	0.5	15.731	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s596	False
18.239	0.5	18.534	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.295	probe	BY	s596	False
20.014	0.5	20.013	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s596	False
22.519	0.5	22.816	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.297	probe	BX	s596	False
24.157	0.5	24.156	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s596	False
26.663	0.5	27.063	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.4	probe	AX	s596	False
28.302	0.5	28.301	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s596	False
30.81	0.5	31.296	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.486	probe	AX	s596	False
32.316	0.5	32.315	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s596	False
34.821	0.5	35.237	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.416	probe	AX	s596	False
36.322	0.5	36.321	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s596	False
38.832	0.5	39.346	2.044	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.514	probe	AY	s596	False
40.877	0.5	40.876	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s596	False
43.384	0.5	43.805	2.452	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.421	probe	AX	s596	False
45.838	0.5	45.837	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s596	False
48.344	0.5	48.776	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.432	probe	AX	s596	False
50.254	0.5	50.253	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s596	False
52.763	0.5	53.208	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.445	probe	AX	s596	False
54.265	0.5	54.264	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s596	False
56.771	0.5	57.265	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.494	probe	AX	s596	False
58.681	0.5	58.68	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s596	False
61.187	0.5	61.692	2.18	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.505	probe	BX	s596	False
63.368	0.5	63.367	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s596	False
65.878	0.5	66.305	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.427	probe	AX	s596	False
67.379	0.5	67.378	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s596	False
69.889	0.5	70.175	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.286	probe	BY	s596	False
71.801	0.5	71.8	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s596	False
74.31	0.5	74.64	2.316	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.33	probe	BX	s596	False
76.628	0.5	76.627	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s596	False
79.137	0.5	79.66	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.523	probe	AY	s596	False
81.457	0.5	81.456	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s596	False
83.961	0.5	84.323	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.362	probe	BX	s596	False
85.599	0.5	85.598	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s596	False
88.107	0.5	88.615	1.5	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.508	probe	AY	s596	False
89.609	0.5	89.608	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s596	False
92.116	0.5	92.551	1.908	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.435	probe	BY	s596	False
94.026	0.5	94.025	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s596	False
96.536	0.5	96.957	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.421	probe	AX	s596	False
98.037	0.5	98.036	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s596	False
100.55	0.5	101.097	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.547	probe	AY	s596	False
102.868	0.5	102.867	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s596	False
105.378	0.5	105.849	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.471	probe	AX	s596	False
106.879	0.5	106.878	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s596	False
109.386	0.5	109.892	2.724	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.506	probe	AY	s596	False
112.111	0.5	112.11	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s596	False
114.621	0.5	115.073	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.452	probe	AX	s596	False
116.122	0.5	116.121	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s596	False
118.63	0.5	119.105	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.475	probe	AX	s596	False
120.272	0.5	120.271	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s596	False
122.778	0.5	123.472	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.694	probe	AX	s596	False
124.415	0.5	124.414	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s596	False
126.925	0.5	127.438	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.513	probe	AX	s596	False
128.699	0.5	128.698	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s596	False
131.207	0.5	131.659	1.772	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.452	probe	BY	s596	False
132.982	0.5	132.981	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s596	False
135.492	0.5	135.931	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.439	probe	AX	s596	False
136.993	0.5	136.992	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s596	False
139.499	0.5	139.908	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.409	probe	BY	s596	False
141.952	0.5	141.951	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s596	False
144.458	0.5	144.842	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.384	probe	AX	s596	False
146.097	0.5	146.096	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s596	False
148.603	0.5	149.073	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.47	probe	AX	s596	False
150.243	0.5	150.242	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s596	False
152.747	0.5	153.174	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.427	probe	BX	s596	False
154.251	0.5	154.25	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s596	False
156.762	0.5	157.127	1.5	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.365	probe	BX	s596	False
158.264	0.5	158.263	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s596	False
160.773	0.5	161.202	2.316	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.429	probe	AX	s596	False
