onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
3.013	8.922	11.935	-2.037277268013569	end_round	8.922	columbia_card_task_fmri	12.0	0.8333333333333334	71.0	-70.0	0.1666666666666666	6.0	1.0	1.0	1.10548975998638	8.922	0.0	stim	poldrack-single-stim	s598	False	1
12.69	1.5	11.939	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s598	False	0
14.192	4.829	19.021	-1.2039439346802352	end_round	4.829	columbia_card_task_fmri	14.0	0.8333333333333334	71.0	-75.0	0.1666666666666666	6.0	1.0	1.0	3.714058999016128	4.829	0.0	stim	poldrack-single-stim	s598	False	1
19.775	1.5	19.024	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s598	False	0
21.413	5.598	27.011	0.4627227319864307	draw_card	5.598	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	2.223444441251978	5.598	n/a	stim	poldrack-single-stim	s598	False	1
27.013	7.916	34.929	-2.370610601346903	draw_card	7.916	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	4.545666691069787	7.916	n/a	stim	poldrack-single-stim	s598	False	1
34.931	0.862	35.793	-6.620610601346903	end_round	0.862	columbia_card_task_fmri	15.0	0.75	71.0	-70.0	0.25	6.0	3.0	1.0	7.351592369405683	0.862	2.0	stim	poldrack-single-stim	s598	False	1
36.547	1.5	35.796	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s598	False	0
38.39	3.635	42.025	1.2960560653197648	draw_card	3.635	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	4.832025476539645	3.635	n/a	stim	poldrack-single-stim	s598	False	1
42.026	1.037	43.063	-1.7706106013469016	draw_card	1.037	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	7.345513016803945	1.037	n/a	stim	poldrack-single-stim	s598	False	1
43.064	1.693	44.757	-6.370610601346903	end_round	1.693	columbia_card_task_fmri	17.0	0.75	71.0	-75.0	0.25	6.0	3.0	1.0	10.382539322727592	1.693	2.0	stim	poldrack-single-stim	s598	False	1
45.513	1.5	44.762	n/a	-1.0	2.658	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s598	False	0
47.422	12.034	59.456	2.629389398653097	draw_card	12.034	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	6.91860187878466	12.034	n/a	stim	poldrack-single-stim	s598	False	1
59.457	2.113	61.57	-0.3706106013469031	draw_card	2.113	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	8.492788518751016	2.113	n/a	stim	poldrack-single-stim	s598	False	1
61.572	7.355	68.927	-4.370610601346903	end_round	7.355	columbia_card_task_fmri	24.0	0.6666666666666667	71.0	-60.0	0.3333333333333333	8.0	3.0	2.0	10.143360907630925	7.355	2.0	stim	poldrack-single-stim	s598	False	1
69.679	1.5	68.928	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s598	False	0
71.317	4.252	75.569	2.629389398653097	draw_card	4.252	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	15.578492843016551	4.252	n/a	stim	poldrack-single-stim	s598	False	1
75.57	3.75	79.32	-1.0848963156326148	draw_card	3.75	columbia_card_task_fmri	29.0	0.7142857142857143	89.0	-75.0	0.2857142857142857	8.0	2.0	2.0	17.52751953468493	3.75	2.0	stim	poldrack-single-stim	s598	False	0
80.073	1.5	79.322	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s598	False	0
81.711	2.616	84.327	-1.5928328235691227	draw_card	2.616	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	4.636317510737147	2.616	n/a	stim	poldrack-single-stim	s598	False	1
84.329	1.603	85.932	-3.870610601346903	draw_card	1.603	columbia_card_task_fmri	17.0	0.75	89.0	-65.0	0.25	9.0	2.0	2.0	6.052622522627413	1.603	n/a	stim	poldrack-single-stim	s598	False	1
85.934	6.034	91.968	-6.79918202991833	draw_card	6.034	columbia_card_task_fmri	17.0	0.7142857142857143	89.0	-65.0	0.2857142857142857	9.0	3.0	2.0	7.589324753449066	6.034	n/a	stim	poldrack-single-stim	s598	False	1
91.97	0.701	92.671	-10.703943934680234	end_round	0.701	columbia_card_task_fmri	17.0	0.6666666666666667	71.0	-65.0	0.3333333333333333	9.0	4.0	2.0	9.2005941640225	0.701	3.0	stim	poldrack-single-stim	s598	False	1
93.426	1.5	92.675	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s598	False	0
94.928	4.517	99.445	2.7293893986530966	draw_card	4.517	columbia_card_task_fmri	14.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	3.245746984887088	4.517	n/a	stim	poldrack-single-stim	s598	False	1
99.447	0.791	100.238	1.5182782875419845	draw_card	0.791	columbia_card_task_fmri	14.0	0.8888888888888888	89.0	-95.0	0.1111111111111111	10.0	2.0	1.0	4.801046810386023	0.791	2.0	stim	poldrack-single-stim	s598	False	0
100.99	1.5	100.239	n/a	-1.0	2.318	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s598	False	0
102.56	3.342	105.902	-1.370610601346903	draw_card	3.342	columbia_card_task_fmri	15.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	2.5457929219507243	3.342	n/a	stim	poldrack-single-stim	s598	False	1
105.904	1.364	107.268	-3.14838837912468	draw_card	1.364	columbia_card_task_fmri	15.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	10.0	2.0	2.0	3.804888449731333	1.364	2.0	stim	poldrack-single-stim	s598	False	0
108.023	1.5	107.272	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s598	False	0
109.525	2.287	111.812	0.2293893986530982	draw_card	2.287	columbia_card_task_fmri	17.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	3.3457405824934163	2.287	n/a	stim	poldrack-single-stim	s598	False	1
111.814	0.827	112.641	-1.5928328235691227	end_round	0.827	columbia_card_task_fmri	17.0	0.7777777777777778	71.0	-65.0	0.2222222222222222	10.0	2.0	2.0	4.636317510737147	0.827	1.0	stim	poldrack-single-stim	s598	False	1
113.394	1.5	112.643	n/a	-1.0	2.25	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s598	False	0
114.896	2.567	117.463	-1.2039439346802352	draw_card	2.567	columbia_card_task_fmri	13.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	12.0	1.0	2.0	1.478140683468652	2.567	n/a	stim	poldrack-single-stim	s598	False	1
117.465	1.756	119.221	-2.4615196922559965	draw_card	1.756	columbia_card_task_fmri	13.0	0.8181818181818181	89.0	-70.0	0.1818181818181818	12.0	2.0	2.0	2.5584445311698083	1.756	n/a	stim	poldrack-single-stim	s598	False	1
119.224	0.417	119.641	-3.970610601346903	end_round	0.417	columbia_card_task_fmri	13.0	0.8	71.0	-70.0	0.2	12.0	3.0	2.0	3.745715358568713	0.417	2.0	stim	poldrack-single-stim	s598	False	1
120.394	1.5	119.643	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s598	False	0
122.032	2.165	124.197	-1.2039439346802352	draw_card	2.165	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-80.0	0.1666666666666666	12.0	1.0	2.0	5.9499962175680245	2.165	n/a	stim	poldrack-single-stim	s598	False	1
