onset	duration	SS_delay	block_duration	correct	correct_response	experiment_exp_id	key_press	passed_check	response_time	stop_response	stopped	trial_id	trial_type	worker_id	junk
3.009	0.85	0.25	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.981	89.0	False	stim	noncrit_nosignal	s445	False
5.261	0.85	0.25	2.25	1.0	89.0	motor_selective_stop_signal	89.0	True	0.641	89.0	False	stim	crit_go	s445	False
7.514	0.85	0.25	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.546	89.0	False	stim	noncrit_signal	s445	False
9.866	0.85	0.25	2.55	1.0	89.0	motor_selective_stop_signal	89.0	True	0.505	89.0	False	stim	crit_stop_failure	s445	False
12.419	0.85	0.2	2.95	1.0	71.0	motor_selective_stop_signal	71.0	True	0.619	89.0	False	stim	noncrit_nosignal	s445	False
15.372	0.85	0.2	2.25	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s445	False
17.624	0.85	0.25	2.35	0.0	89.0	motor_selective_stop_signal	71.0	True	0.481	89.0	False	stim	crit_go	s445	False
19.977	0.85	0.25	2.55	1.0	89.0	motor_selective_stop_signal	89.0	True	0.6	89.0	False	stim	crit_go	s445	False
22.529	0.85	0.25	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.52	89.0	False	stim	noncrit_signal	s445	False
24.782	0.85	0.25	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.526	89.0	False	stim	noncrit_signal	s445	False
27.134	0.85	0.25	2.55	0.0	71.0	motor_selective_stop_signal	89.0	True	0.485	89.0	False	stim	noncrit_signal	s445	False
29.687	0.85	0.25	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.442	89.0	False	stim	noncrit_signal	s445	False
32.139	0.85	0.25	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.425	89.0	False	stim	noncrit_nosignal	s445	False
34.491	0.85	0.25	2.65	1.0	71.0	motor_selective_stop_signal	71.0	True	0.38	89.0	False	stim	noncrit_nosignal	s445	False
37.143	0.85	0.25	2.55	1.0	71.0	motor_selective_stop_signal	71.0	True	0.498	89.0	False	stim	noncrit_nosignal	s445	False
39.695	0.85	0.25	2.75	1.0	89.0	motor_selective_stop_signal	89.0	True	0.513	89.0	False	stim	crit_stop_failure	s445	False
42.447	0.85	0.2	2.55	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s445	False
44.999	0.85	0.25	2.45	1.0	71.0	motor_selective_stop_signal	71.0	True	0.503	89.0	False	stim	noncrit_signal	s445	False
47.452	0.85	0.25	2.75	1.0	71.0	motor_selective_stop_signal	71.0	True	0.315	89.0	False	stim	noncrit_nosignal	s445	False
50.204	0.85	0.25	2.55	0.0	89.0	motor_selective_stop_signal	71.0	True	0.415	89.0	False	stim	crit_go	s445	False
52.756	0.85	0.25	2.35	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s445	False
55.109	0.85	0.3	2.25	1.0	71.0	motor_selective_stop_signal	71.0	True	0.442	89.0	False	stim	noncrit_nosignal	s445	False
57.361	0.85	0.3	2.65	1.0	71.0	motor_selective_stop_signal	71.0	True	0.439	89.0	False	stim	noncrit_nosignal	s445	False
60.014	0.85	0.3	2.25	1.0	89.0	motor_selective_stop_signal	-1.0	True	n/a	89.0	True	stim	crit_stop_success	s445	False
62.266	0.85	0.35	2.35	1.0	71.0	motor_selective_stop_signal	71.0	True	0.394	89.0	False	stim	noncrit_nosignal	s445	False
