onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.009	0.5	3.008	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s549	False
5.513	0.5	5.975	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.462	probe	AX	s549	False
7.697	0.5	7.696	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s549	False
10.201	0.5	11.041	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.84	probe	AY	s549	False
12.519	0.5	12.518	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s549	False
15.022	0.5	15.661	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.639	probe	AY	s549	False
16.661	0.5	16.66	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s549	False
19.164	0.5	19.459	1.908	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.295	probe	BX	s549	False
21.073	0.5	21.072	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s549	False
23.577	0.5	24.062	3.54	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.485	probe	AX	s549	False
27.12	0.5	27.119	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s549	False
29.623	0.5	29.969	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.346	probe	BX	s549	False
31.262	0.5	31.261	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s549	False
33.764	0.5	34.133	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.369	probe	BY	s549	False
35.266	0.5	35.265	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s549	False
37.77	0.5	38.661	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.891	probe	AX	s549	False
39.273	0.5	39.272	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s549	False
41.777	0.5	42.206	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.429	probe	AX	s549	False
43.552	0.5	43.551	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s549	False
46.059	0.5	46.363	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.304	probe	BY	s549	False
48.514	0.5	48.513	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s549	False
51.021	0.5	51.423	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.402	probe	AX	s549	False
52.931	0.5	52.93	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s549	False
55.434	0.5	55.709	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.275	probe	BX	s549	False
57.074	0.5	57.073	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s549	False
59.579	0.5	59.99	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.411	probe	AX	s549	False
61.082	0.5	61.081	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s549	False
63.586	0.5	64.032	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.446	probe	AX	s549	False
65.224	0.5	65.223	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s549	False
67.728	0.5	68.252	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.524	probe	AX	s549	False
69.367	0.5	69.366	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s549	False
71.87	0.5	72.7	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.83	probe	BY	s549	False
74.324	0.5	74.323	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s549	False
76.829	0.5	77.232	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.403	probe	AX	s549	False
78.332	0.5	78.331	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s549	False
80.836	0.5	81.232	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.396	probe	BY	s549	False
82.339	0.5	82.338	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s549	False
84.843	0.5	85.25	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.407	probe	AX	s549	False
86.482	0.5	86.481	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s549	False
88.985	0.5	89.476	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.491	probe	AX	s549	False
90.623	0.5	90.622	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s549	False
93.127	0.5	93.749	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.622	probe	AY	s549	False
94.766	0.5	94.765	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s549	False
97.271	0.5	97.724	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.453	probe	AX	s549	False
98.773	0.5	98.772	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s549	False
101.278	0.5	101.921	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.643	probe	AX	s549	False
102.781	0.5	102.78	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s549	False
105.285	0.5	105.727	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.442	probe	AX	s549	False
107.06	0.5	107.059	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s549	False
109.565	0.5	110.008	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.443	probe	AX	s549	False
111.748	0.5	111.747	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s549	False
114.253	0.5	114.537	1.772	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.284	probe	BX	s549	False
116.026	0.5	116.025	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s549	False
118.53	0.5	118.844	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.314	probe	BY	s549	False
120.032	0.5	120.031	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s549	False
122.536	0.5	122.914	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.378	probe	AX	s549	False
