onset	duration	movement_onset	coded_response	experiment_exp_id	item_coding	item_responses	item_text	possible_responses	response_time	survey	trial_type	worker_id	junk
1.013	8.5	4.663	0.5	survey_medley	reverse	66,89,71,82,77	I have difficulty maintaining my focus on projects that take more than a few months to complete.	66,89,71,82,77	3.65	grit	Q06	s582	False
12.331	8.5	16.517	0.0	survey_medley	reverse	66,89,71,82,77	New ideas and projects sometimes distract me from previous ones.	66,89,71,82,77	4.186	grit	Q01	s582	False
21.948	8.5	25.399	0.25	survey_medley	reverse	66,89,71,82,77	I do certain things that are bad for me, if they are fun.	66,89,71,82,77	3.451	brief	Q13	s582	False
31.155	8.5	33.977	0.5	survey_medley	forward	66,89,71,82,77	I am good at resisting temptation.	66,89,71,82,77	2.822	brief	Q09	s582	False
40.701	8.5	43.558	1.0	survey_medley	reverse	66,89,71,82,77	I often act without thinking through all the alternatives.	66,89,71,82,77	2.857	brief	Q21	s582	False
50.178	8.5	51.693	1.0	survey_medley	forward	66,89,71,82,77	I am a hard worker.	66,89,71,82,77	1.515	grit	Q04	s582	False
59.385	8.5	63.714	0.75	survey_medley	forward	66,89,71,82,77	There is plenty of time left in my life to make new plans.	66,89,71,82,77	4.329	future_time	Q28	s582	False
69.476	8.5	74.07	0.5	survey_medley	reverse	66,89,71,82,77	I have the sense that time is running out.	66,89,71,82,77	4.594	future_time	Q29	s582	False
80.385	8.5	83.651	0.25	survey_medley	reverse	66,89,71,82,77	I have a hard time breaking bad habits.	66,89,71,82,77	3.266	brief	Q10	s582	False
90.274	8.5	95.382	0.0	survey_medley	reverse	66,89	Do you sometimes like doing things that are a bit frightening?	66,89,71,82,77	5.108	impulsive_venture	Q39	s582	False
99.413	8.5	102.915	0.5	survey_medley	forward	66,89,71,82,77	I finish whatever I begin.	66,89,71,82,77	3.502	grit	Q07	s582	False
109.779	8.5	113.347	0.0	survey_medley	forward	66,89,71,82,77	Setbacks don't discourage me.	66,89,71,82,77	3.568	grit	Q02	s582	False
119.463	8.5	122.737	0.25	survey_medley	forward	66,89,71,82,77	People would say that I have iron self-discipline.	66,89,71,82,77	3.274	brief	Q16	s582	False
