duration	onset	block_duration	movement_onset	planning	condition	exp_stage	experiment_exp_id	key_press	problem_id	response_time	trial_id	trial_type	worker_id	junk
2.974	3.013	2.974	5.987	1	UA_with_intermediate	practice	ward_and_allport	71	0.0	2.974	to_hand	poldrack-single-stim	s584	False
0.1	5.99	1.126	7.116	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	1.126	to_board	poldrack-single-stim	s584	False
0.1	7.119	0.728	7.847	0	UA_with_intermediate	practice	ward_and_allport	71	0.0	0.728	to_hand	poldrack-single-stim	s584	False
0.1	7.849	0.654	8.503	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.654	to_board	poldrack-single-stim	s584	False
0.1	8.505	0.92	9.425	0	UA_with_intermediate	practice	ward_and_allport	82	0.0	0.92	to_hand	poldrack-single-stim	s584	False
0.1	9.427	0.615	10.042	0	UA_with_intermediate	practice	ward_and_allport	89	0.0	0.615	to_board	poldrack-single-stim	s584	False
1.0	10.047	2.5	10.046	0	UA_with_intermediate	practice	ward_and_allport	-1	0.0	n/a	feedback	poldrack-single-stim	s584	False
2.369	12.55	2.369	14.919	1	UA_with_intermediate	practice	ward_and_allport	71	1.0	2.369	to_hand	poldrack-single-stim	s584	False
0.1	14.92	0.588	15.508	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.588	to_board	poldrack-single-stim	s584	False
0.1	15.512	1.92	17.432	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	1.92	to_hand	poldrack-single-stim	s584	False
0.1	17.433	0.809	18.242	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.809	to_board	poldrack-single-stim	s584	False
0.1	18.244	0.498	18.742	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.498	to_hand	poldrack-single-stim	s584	False
0.1	18.743	0.817	19.56	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.817	to_board	poldrack-single-stim	s584	False
0.1	19.563	0.716	20.279	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.716	to_hand	poldrack-single-stim	s584	False
0.1	20.28	0.484	20.764	0	UA_with_intermediate	practice	ward_and_allport	71	1.0	0.484	to_board	poldrack-single-stim	s584	False
0.1	20.767	2.007	22.774	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	2.007	to_hand	poldrack-single-stim	s584	False
0.1	22.775	0.545	23.32	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.545	to_board	poldrack-single-stim	s584	False
0.1	23.323	0.623	23.946	0	UA_with_intermediate	practice	ward_and_allport	82	1.0	0.623	to_hand	poldrack-single-stim	s584	False
0.1	23.948	0.424	24.372	0	UA_with_intermediate	practice	ward_and_allport	89	1.0	0.424	to_board	poldrack-single-stim	s584	False
