onset	duration	movement_onset	block_duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	trial_id	trial_type	worker_id	junk
3.009	0.5	3.008	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s628	False
5.512	0.5	6.477	2.18	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.965	probe	AX	s628	False
7.694	0.5	7.693	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s628	False
10.2	0.5	11.237	2.316	AY	1.0	71.0	dot_pattern_expectancy	71.0	1.037	probe	AY	s628	False
12.521	0.5	12.52	0.5	AY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AY	s628	False
15.024	0.5	15.994	1.636	AY	1.0	71.0	dot_pattern_expectancy	71.0	0.97	probe	AY	s628	False
16.665	0.5	16.664	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s628	False
19.169	0.5	20.352	1.908	BX	1.0	71.0	dot_pattern_expectancy	71.0	1.183	probe	BX	s628	False
21.082	0.5	21.081	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s628	False
23.585	0.5	24.481	3.54	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.896	probe	AX	s628	False
27.13	0.5	27.129	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s628	False
29.633	0.5	30.396	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.763	probe	BX	s628	False
31.274	0.5	31.273	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s628	False
33.779	0.5	34.704	1.5	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.925	probe	BY	s628	False
35.285	0.5	35.284	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s628	False
37.79	0.5	38.773	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.983	probe	AX	s628	False
39.295	0.5	39.294	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s628	False
41.802	0.5	42.731	1.772	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.929	probe	AX	s628	False
43.579	0.5	43.578	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s628	False
46.084	0.5	47.172	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	1.088	probe	BY	s628	False
48.541	0.5	48.54	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s628	False
51.047	0.5	51.918	1.908	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.871	probe	AX	s628	False
52.96	0.5	52.959	0.5	BX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BX	s628	False
55.462	0.5	56.295	1.636	BX	1.0	71.0	dot_pattern_expectancy	71.0	0.833	probe	BX	s628	False
57.103	0.5	57.102	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s628	False
59.608	0.5	60.533	1.5	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.925	probe	AX	s628	False
61.113	0.5	61.112	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s628	False
63.617	0.5	64.615	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.998	probe	AX	s628	False
65.258	0.5	65.257	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s628	False
67.761	0.5	68.687	1.636	AX	1.0	89.0	dot_pattern_expectancy	89.0	0.926	probe	AX	s628	False
69.402	0.5	69.401	0.5	BY	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	BY	s628	False
71.908	0.5	72.742	2.452	BY	1.0	71.0	dot_pattern_expectancy	71.0	0.834	probe	BY	s628	False
74.365	0.5	74.364	0.5	AX	n/a	n/a	dot_pattern_expectancy	-1.0	n/a	cue	AX	s628	False
