onset	duration	movement_onset	EV	action	block_duration	experiment_exp_id	gain_amount	gain_probability	key_press	loss_amount	loss_probability	num_cards	num_click_in_round	num_loss_cards	risk	response_time	total_cards	trial_id	trial_type	worker_id	junk	feedback
3.009	3.958	6.967	-0.734070772914859	draw_card	3.958	columbia_card_task_fmri	12.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-2.1831661588399207	3.958	1.0	stim	poldrack-single-stim	s555	False	0
7.72	1.5	6.969	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s555	False	0
9.425	1.808	11.233	0.0992625604184749	draw_card	1.808	columbia_card_task_fmri	14.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	0.4244613111974047	1.808	n/a	stim	poldrack-single-stim	s555	False	1
11.234	2.385	13.619	-2.867404106248192	draw_card	2.385	columbia_card_task_fmri	14.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	2.855224598521424	2.385	2.0	stim	poldrack-single-stim	s555	False	0
14.372	1.5	13.621	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s555	False	0
16.077	3.157	19.234	1.765929227085141	draw_card	3.157	columbia_card_task_fmri	15.0	0.8333333333333334	89.0	-70.0	0.1666666666666666	6.0	1.0	1.0	-1.0656340722706936	3.157	n/a	stim	poldrack-single-stim	s555	False	1
19.236	1.857	21.093	-1.067404106248193	draw_card	1.857	columbia_card_task_fmri	15.0	0.8	89.0	-70.0	0.2	6.0	2.0	1.0	1.2557991301403175	1.857	n/a	stim	poldrack-single-stim	s555	False	1
21.095	2.043	23.138	-5.317404106248193	draw_card	2.043	columbia_card_task_fmri	15.0	0.75	89.0	-70.0	0.25	6.0	3.0	1.0	4.060904179013015	2.043	n/a	stim	poldrack-single-stim	s555	False	1
23.139	1.207	24.346	-12.400737439581524	end_round	1.207	columbia_card_task_fmri	15.0	0.6666666666666667	71.0	-70.0	0.3333333333333333	6.0	4.0	1.0	7.323246974084554	1.207	3.0	stim	poldrack-single-stim	s555	False	1
25.1	1.5	24.349	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s555	False	0
26.872	4.182	31.054	2.5992625604184747	draw_card	4.182	columbia_card_task_fmri	17.0	0.8333333333333334	89.0	-75.0	0.1666666666666666	6.0	1.0	1.0	1.542068015033415	4.182	n/a	stim	poldrack-single-stim	s555	False	1
31.055	1.834	32.889	-0.4674041062481915	draw_card	1.834	columbia_card_task_fmri	17.0	0.8	89.0	-75.0	0.2	6.0	2.0	1.0	4.054826469186111	1.834	n/a	stim	poldrack-single-stim	s555	False	1
32.89	1.669	34.559	-5.067404106248193	draw_card	1.669	columbia_card_task_fmri	17.0	0.75	89.0	-75.0	0.25	6.0	3.0	1.0	7.091094517748601	1.669	n/a	stim	poldrack-single-stim	s555	False	1
34.561	2.879	37.44	-12.734070772914858	draw_card	2.879	columbia_card_task_fmri	17.0	0.6666666666666667	89.0	-75.0	0.3333333333333333	6.0	4.0	1.0	10.622253168762136	2.879	n/a	stim	poldrack-single-stim	s555	False	1
37.442	1.055	38.497	-28.067404106248198	end_round	1.055	columbia_card_task_fmri	17.0	0.5	71.0	-75.0	0.5	6.0	5.0	1.0	13.252463984068122	1.055	4.0	stim	poldrack-single-stim	s555	False	1
39.249	1.5	38.498	n/a	-1.0	2.386	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s555	False	0
40.886	4.551	45.437	3.932595893751807	draw_card	4.551	columbia_card_task_fmri	24.0	0.75	89.0	-60.0	0.25	8.0	1.0	2.0	3.6280320645854554	4.551	n/a	stim	poldrack-single-stim	s555	False	1
45.439	2.461	47.9	0.9325958937518072	draw_card	2.461	columbia_card_task_fmri	24.0	0.7142857142857143	89.0	-60.0	0.2857142857142857	8.0	2.0	2.0	5.2018012712293	2.461	n/a	stim	poldrack-single-stim	s555	False	1
47.901	2.752	50.653	-3.067404106248193	draw_card	2.752	columbia_card_task_fmri	24.0	0.6666666666666667	89.0	-60.0	0.3333333333333333	8.0	3.0	2.0	6.851971600952759	2.752	n/a	stim	poldrack-single-stim	s555	False	1
50.655	2.508	53.163	-8.667404106248194	end_round	2.508	columbia_card_task_fmri	24.0	0.6	71.0	-60.0	0.4	8.0	4.0	2.0	8.405005131233445	2.508	3.0	stim	poldrack-single-stim	s555	False	1
53.915	1.5	53.164	n/a	-1.0	2.454	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s555	False	0
55.621	4.17	59.791	3.932595893751807	draw_card	4.17	columbia_card_task_fmri	29.0	0.75	89.0	-75.0	0.25	8.0	1.0	2.0	12.285987847543794	4.17	n/a	stim	poldrack-single-stim	s555	False	1
59.792	2.143	61.935	0.2183101794660953	draw_card	2.143	columbia_card_task_fmri	29.0	0.7142857142857143	89.0	-75.0	0.2857142857142857	8.0	2.0	2.0	14.234677317373148	2.143	n/a	stim	poldrack-single-stim	s555	False	1
61.937	2.221	64.158	-4.7340707729148575	draw_card	2.221	columbia_card_task_fmri	29.0	0.6666666666666667	89.0	-75.0	0.3333333333333333	8.0	3.0	2.0	16.27795080155417	2.221	n/a	stim	poldrack-single-stim	s555	False	1
64.159	1.977	66.136	-11.667404106248194	draw_card	1.977	columbia_card_task_fmri	29.0	0.6	89.0	-75.0	0.4	8.0	4.0	2.0	18.2009325332598	1.977	4.0	stim	poldrack-single-stim	s555	False	0
66.889	1.5	66.138	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s555	False	0
68.663	2.777	71.44	-0.2896263284704126	draw_card	2.777	columbia_card_task_fmri	17.0	0.7777777777777778	89.0	-65.0	0.2222222222222222	9.0	1.0	2.0	1.3464213272487484	2.777	n/a	stim	poldrack-single-stim	s555	False	1
71.441	1.462	72.903	-2.567404106248193	draw_card	1.462	columbia_card_task_fmri	17.0	0.75	89.0	-65.0	0.25	9.0	2.0	2.0	2.762298117403724	1.462	2.0	stim	poldrack-single-stim	s555	False	0
73.656	1.5	72.905	n/a	-1.0	2.522	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s555	False	0
75.429	1.999	77.428	4.032595893751807	draw_card	1.999	columbia_card_task_fmri	14.0	0.9	89.0	-95.0	0.1	10.0	1.0	1.0	-0.0436926883684165	1.999	n/a	stim	poldrack-single-stim	s555	False	1
77.429	1.729	79.158	2.8214847826406944	draw_card	1.729	columbia_card_task_fmri	14.0	0.8888888888888888	89.0	-95.0	0.1111111111111111	10.0	2.0	1.0	1.5110990019736334	1.729	n/a	stim	poldrack-single-stim	s555	False	1
79.159	1.849	81.008	1.307595893751807	draw_card	1.849	columbia_card_task_fmri	14.0	0.875	89.0	-95.0	0.125	10.0	3.0	1.0	3.303434356738314	1.849	n/a	stim	poldrack-single-stim	s555	False	1
81.01	1.62	82.63	-0.6388326776767641	draw_card	1.62	columbia_card_task_fmri	14.0	0.8571428571428572	89.0	-95.0	0.1428571428571428	10.0	4.0	1.0	5.396465437411074	1.62	4.0	stim	poldrack-single-stim	s555	False	0
83.382	1.5	82.631	n/a	-1.0	2.59	columbia_card_task_fmri	n/a	n/a	-1.0	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	ITI	poldrack-single-stim	s555	False	0
85.224	2.35	87.574	-0.0674041062481929	draw_card	2.35	columbia_card_task_fmri	15.0	0.8	89.0	-65.0	0.2	10.0	1.0	2.0	-0.743401960514106	2.35	n/a	stim	poldrack-single-stim	s555	False	1
